Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
180	7.55	0.86	211429	54	107.49
182	7.31	0.86	210953	55	108.39
181	7.37	0.86	211285	55	107.56
179	7.26	0.86	212119	55	108.04
180	7.27	0.86	212419	55	108.44
179	7.62	0.86	211649	55	107.16
180	7.52	0.86	212008	55	107.55
179	7.42	0.86	212173	55	107.63
179	7.44	0.86	212306	54	107.61
179	7.43	0.86	212166	55	107.55
178	7.55	0.86	211907	55	106.83
178	7.64	0.86	211197	55	106.49
179	7.72	0.86	211639	55	106.45
181	7.62	0.86	211377	55	107.22
180	7.57	0.86	211897	55	106.89
181	7.70	0.86	211690	55	106.59
180	7.75	0.86	211497	55	106.52
179	7.79	0.86	211002	55	106.32
179	7.71	0.87	211831	55	106.36
179	7.66	0.87	211742	55	106.63
177	7.48	0.87	212341	55	106.72
178	7.70	0.87	212039	55	106.44
179	7.59	0.86	211272	55	106.41
179	7.46	0.86	211339	55	106.93
178	7.45	0.86	211604	55	106.46
178	7.43	0.86	211510	55	106.55
178	7.41	0.87	212211	55	107.46
177	7.40	0.87	212184	55	107.30
180	7.54	0.86	211473	55	106.55
180	7.54	0.86	210834	55	106.49
180	7.56	0.86	210837	55	106.58
180	7.37	0.86	210997	55	107.70
178	7.39	0.86	211580	55	106.93
178	7.54	0.86	211955	55	106.68
179	7.39	0.87	212931	55	107.63
178	7.38	0.87	212793	55	107.68
179	7.42	0.87	213008	55	107.63
179	7.42	0.87	212478	55	107.48
179	7.58	0.86	211908	55	106.43
179	7.58	0.86	211902	55	106.52
179	7.59	0.86	211969	55	106.64
180	7.46	0.86	211920	55	107.02
179	7.61	0.86	211742	55	106.56
176	7.81	0.87	211503	55	106.31
176	7.82	0.87	211508	55	106.26
176	7.67	0.88	211423	55	106.26
178	7.69	0.87	212673	55	106.45
177	7.74	0.87	212531	55	106.41
177	7.65	0.87	211917	55	106.49
179	7.56	0.86	211116	55	106.53
179	7.61	0.86	211851	55	106.56
178	7.75	0.87	211386	55	106.60
180	7.68	0.86	211705	55	106.68
179	7.70	0.87	212123	55	106.60
179	7.70	0.87	212521	55	106.49
178	7.67	0.87	212436	54	106.50
179	7.65	0.86	212371	55	106.60
179	7.70	0.87	212307	55	106.56
179	7.71	0.86	212495	54	106.49
179	7.70	0.87	212504	55	106.44
179	7.60	0.86	212143	55	106.55
178	7.66	0.87	212254	55	106.43
178	7.66	0.87	212475	55	106.43
178	7.65	0.87	212491	55	106.45
178	7.58	0.87	212243	55	106.47
179	7.61	0.86	211981	55	106.52
179	7.64	0.86	212118	55	106.55
180	7.66	0.86	211882	55	106.62
180	7.65	0.86	211991	55	106.53
179	7.64	0.86	211446	55	106.58
179	7.63	0.86	212092	55	106.42
179	7.63	0.86	212058	55	106.53
179	7.64	0.86	211951	55	106.49
179	7.61	0.86	211626	55	106.50
179	7.76	0.86	211496	55	106.62
180	7.77	0.86	211401	55	107.00
181	7.71	0.86	211287	55	106.62
180	7.71	0.86	211365	55	106.57
180	7.65	0.86	211660	55	107.16
180	7.69	0.86	211604	55	106.43
179	7.68	0.86	211679	55	106.47
179	7.67	0.86	211681	55	106.44
180	7.69	0.86	211707	55	106.45
180	7.71	0.86	211589	55	106.59
180	7.69	0.86	211562	55	106.58
180	7.71	0.86	211549	55	106.44
179	7.68	0.86	211651	55	106.50
179	7.66	0.86	211669	55	106.37
178	7.69	0.86	211849	55	106.52
179	7.72	0.86	211448	55	106.50
180	7.77	0.86	212082	55	106.65
179	7.94	0.86	211162	55	106.43
178	7.94	0.87	212496	55	106.39
178	7.94	0.87	212120	55	106.48
178	7.93	0.87	212244	55	106.38
178	7.86	0.87	212001	55	106.45
179	7.86	0.86	211948	55	106.61
177	7.59	0.87	211565	55	107.04
176	7.32	0.87	210941	55	107.61
175	7.19	0.85	211207	55	107.65
175	7.45	0.86	210773	55	106.38
171	7.32	0.84	211187	55	106.18
170	7.27	0.84	211362	55	106.09
170	7.25	0.84	211163	55	106.12
170	7.47	0.84	210751	55	105.92
171	7.70	0.84	210366	55	106.00
171	7.69	0.84	210462	55	106.04
129	5.52	0.69	221512	55	105.11
129	5.51	0.69	221534	55	105.03
129	5.53	0.69	221325	55	105.20
129	5.52	0.70	221322	55	105.06
129	5.49	0.70	221461	55	105.13
130	5.58	0.70	46528	55	105.07
