Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
159	6.35	0.74	225834	55	108.99
159	6.35	0.74	225779	55	108.10
161	6.42	0.75	225637	55	108.03
161	6.31	0.75	226131	55	107.66
161	6.34	0.75	226644	55	107.72
161	6.34	0.75	226643	55	107.70
160	6.40	0.74	226490	55	107.69
161	6.36	0.75	226321	55	107.77
160	6.39	0.74	226830	55	107.67
160	6.39	0.74	226223	55	107.61
179	7.23	0.81	222400	55	107.77
160	6.75	0.75	225215	55	106.27
158	6.57	0.74	226662	55	106.28
159	6.70	0.74	226024	55	106.44
160	6.72	0.75	225958	55	106.38
159	6.66	0.75	226112	55	106.37
185	7.46	0.83	220958	55	108.67
188	7.53	0.83	220589	55	108.77
187	7.52	0.84	220299	55	108.68
177	7.16	0.81	222083	55	108.49
186	7.52	0.84	221025	55	108.78
187	7.53	0.84	220706	55	108.86
186	7.69	0.84	220455	55	108.19
186	7.88	0.84	220305	55	107.66
185	7.71	0.84	220653	55	108.30
184	7.72	0.85	220079	55	108.18
185	7.73	0.84	220320	56	108.12
185	7.72	0.85	220350	55	108.17
185	7.71	0.85	220714	55	108.09
184	7.69	0.85	220699	55	108.21
185	7.70	0.84	220722	55	108.27
185	7.64	0.85	220498	56	108.51
184	7.54	0.85	220757	55	108.93
184	7.66	0.85	220161	55	108.22
186	7.63	0.85	220835	55	108.55
184	7.95	0.85	220017	55	106.80
184	7.91	0.85	220092	55	106.81
186	7.47	0.84	220641	55	108.85
185	7.69	0.85	220811	55	108.11
185	7.64	0.85	220608	55	107.95
184	7.66	0.85	220627	55	108.16
185	7.66	0.85	220623	55	108.60
186	7.69	0.84	220155	55	108.07
184	7.73	0.85	220359	55	108.17
184	7.74	0.85	220312	55	108.08
184	7.71	0.85	220306	55	108.01
186	7.73	0.84	220806	55	108.43
186	7.61	0.84	220151	55	108.53
187	7.59	0.84	219943	55	108.12
186	7.71	0.84	219936	55	108.64
187	7.71	0.84	220371	55	108.77
187	7.70	0.84	220254	55	108.71
187	7.73	0.84	220360	55	108.59
187	7.91	0.84	218805	55	106.95
185	7.70	0.85	220096	55	108.19
185	7.66	0.85	220138	55	108.57
186	7.70	0.84	220189	56	108.57
186	7.73	0.85	220219	55	108.56
187	7.74	0.84	220052	55	108.41
186	7.81	0.84	219881	55	108.16
184	7.64	0.84	220005	55	108.89
186	7.81	0.83	219585	55	108.28
186	7.82	0.84	219645	55	108.17
185	7.62	0.84	219959	56	108.63
187	7.71	0.84	219769	55	108.40
186	8.01	0.84	218995	55	106.84
185	8.03	0.84	218925	55	106.85
186	7.84	0.84	219762	55	108.31
186	7.77	0.84	219875	55	108.44
186	7.78	0.84	219194	55	108.57
184	7.75	0.85	219928	55	108.26
185	7.65	0.84	220139	56	108.66
184	7.79	0.84	219786	55	108.16
185	7.67	0.84	220284	55	108.46
185	7.59	0.84	220497	55	108.79
185	7.68	0.84	220255	56	108.23
186	7.74	0.84	220520	56	108.11
186	7.64	0.84	220647	55	108.22
185	7.63	0.85	220790	55	108.68
184	7.98	0.85	219840	55	106.91
184	8.03	0.85	219715	55	106.94
185	7.80	0.85	219314	55	108.24
186	7.60	0.84	219804	55	108.99
186	7.56	0.84	219797	55	108.82
186	7.56	0.84	220156	56	109.05
186	7.62	0.84	219779	55	108.77
185	7.64	0.85	220490	56	108.87
186	7.76	0.84	220342	56	108.91
186	7.62	0.84	220501	55	108.75
186	7.69	0.84	219922	56	107.59
186	7.71	0.84	219886	55	108.20
187	7.62	0.84	220217	56	108.80
187	7.59	0.84	220212	56	108.85
186	7.56	0.84	220279	55	108.44
186	7.71	0.84	219818	56	108.19
185	7.76	0.85	219727	56	106.93
182	7.54	0.84	220865	55	108.09
159	6.47	0.76	226287	55	107.53
158	6.27	0.75	226950	55	107.63
159	6.69	0.74	225548	55	107.36
158	6.61	0.75	226254	55	107.49
160	6.60	0.75	225640	55	107.60
160	6.54	0.74	225541	55	107.58
161	6.41	0.74	225923	56	107.75
161	6.42	0.74	225890	55	107.70
159	6.48	0.74	225632	55	107.57
159	6.50	0.75	225583	56	107.67
160	6.34	0.75	225689	55	107.70
160	6.85	0.75	224777	55	106.61
159	6.65	0.75	225541	55	106.47
159	6.59	0.74	225553	55	106.50
159	6.61	0.74	225266	55	106.47
159	6.80	0.75	224925	55	106.29
159	6.64	0.75	225502	56	106.40
159	6.59	0.75	225303	55	106.30
158	6.77	0.75	224849	55	106.21
159	6.56	0.75	225497	55	106.84
160	6.61	0.75	225356	55	106.41
159	6.57	0.74	225482	55	106.49
159	6.58	0.75	225355	55	106.44
160	6.61	0.75	225421	55	106.39
160	6.62	0.75	225365	55	106.46
160	6.63	0.75	225002	55	106.52
159	6.59	0.75	225489	55	106.54
159	6.60	0.74	225401	55	106.52
159	6.57	0.74	225600	55	106.48
160	6.67	0.75	225181	55	106.41
160	6.73	0.75	225838	55	106.42
159	6.72	0.75	225798	55	106.41
153	6.42	0.72	227379	55	106.32
139	5.74	0.68	232222	55	106.02
140	5.66	0.67	232389	55	106.05
140	5.77	0.68	98258	55	105.97
