Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
172	7.54	0.89	208547	54	107.37
172	7.42	0.89	208416	54	105.52
172	7.44	0.89	208828	54	105.56
172	7.45	0.88	209099	54	105.47
172	7.56	0.88	209717	54	105.61
172	7.60	0.89	209274	54	105.85
171	7.59	0.89	209499	54	106.39
171	7.61	0.89	209444	54	105.43
171	7.63	0.89	209455	54	105.28
170	7.72	0.89	208796	54	104.90
169	7.76	0.89	209009	55	104.90
169	7.72	0.89	209041	54	104.63
171	7.72	0.89	209191	54	105.01
171	7.84	0.89	208285	55	105.07
170	7.90	0.89	208973	55	104.58
171	7.86	0.89	208977	55	104.60
171	7.72	0.89	209211	54	104.67
170	7.68	0.89	208935	54	105.03
170	7.79	0.89	208905	54	104.58
170	7.72	0.90	208995	54	104.72
169	7.69	0.90	208942	54	104.60
169	7.70	0.90	208881	54	104.58
169	7.63	0.90	209242	54	104.81
170	7.62	0.90	209314	54	105.40
171	7.98	0.89	208184	54	104.93
171	8.00	0.89	208326	54	104.79
170	7.94	0.89	208687	54	104.73
171	8.02	0.89	208692	55	104.78
170	8.01	0.89	208556	54	104.80
171	7.88	0.89	208742	54	105.02
172	7.86	0.89	209128	54	105.05
172	7.64	0.88	209100	54	105.02
170	7.77	0.89	209215	54	105.01
170	7.76	0.89	209207	54	104.80
171	7.58	0.89	209726	54	105.19
171	7.59	0.89	209485	54	104.89
171	7.58	0.89	209568	54	105.08
171	7.59	0.89	209313	54	104.88
170	7.69	0.89	209360	54	105.03
170	7.67	0.89	209302	54	104.90
171	7.52	0.89	209466	54	105.08
171	7.61	0.89	208963	54	104.90
171	7.50	0.88	209600	54	104.96
171	7.57	0.89	209439	54	105.13
171	7.60	0.89	209551	54	104.93
169	7.66	0.89	208984	54	104.72
170	7.67	0.90	209110	54	104.60
171	7.58	0.89	209386	54	104.81
171	7.62	0.89	209365	54	105.14
170	7.60	0.89	209433	54	104.86
172	7.46	0.88	209597	54	105.24
171	7.62	0.89	209279	54	105.08
172	7.61	0.89	209204	54	105.08
171	7.70	0.89	209324	54	104.99
170	7.80	0.89	209247	54	104.78
170	7.76	0.89	209090	54	104.85
171	7.66	0.89	209302	54	105.20
170	7.63	0.89	209236	54	105.12
170	7.50	0.89	209476	54	105.36
171	7.61	0.89	209096	54	105.04
172	7.56	0.89	208915	54	104.94
171	7.55	0.88	209167	54	105.01
171	7.74	0.89	209172	54	104.93
171	7.82	0.89	209123	54	104.80
171	7.62	0.89	209271	54	105.00
171	7.61	0.89	209561	54	104.98
170	7.52	0.89	208166	54	104.94
171	7.49	0.89	209157	54	105.04
171	7.70	0.89	209016	54	104.75
172	7.43	0.89	208881	54	105.43
172	7.91	0.89	207567	54	104.92
171	7.87	0.89	208494	54	104.81
170	7.86	0.89	208862	53	104.70
170	7.89	0.89	208903	55	104.69
171	7.87	0.89	209023	54	104.77
170	7.81	0.89	209120	54	104.92
170	7.87	0.89	209188	54	104.97
171	7.65	0.89	209068	54	104.94
170	7.80	0.89	209087	54	104.81
171	7.81	0.89	208936	54	104.76
170	7.79	0.89	209047	54	104.92
171	7.84	0.89	209135	54	105.03
171	7.85	0.89	208756	54	104.94
171	7.83	0.89	209175	54	104.75
171	7.83	0.89	209024	54	104.80
171	7.80	0.89	209003	54	104.85
172	7.61	0.89	208684	55	106.14
171	7.59	0.89	209192	54	106.18
172	7.68	0.88	209168	54	105.44
173	7.76	0.89	209375	54	104.84
172	7.79	0.89	209541	54	104.79
171	7.61	0.89	209558	54	104.82
172	7.65	0.89	209401	54	104.82
171	7.60	0.89	209483	55	104.81
171	7.56	0.89	209813	54	104.72
171	7.60	0.89	209648	54	104.98
171	7.64	0.89	209585	55	104.84
170	7.57	0.89	209805	54	104.89
171	7.57	0.89	209868	54	104.90
171	7.63	0.89	209544	54	104.81
172	7.67	0.89	209379	54	104.90
172	7.65	0.89	209217	55	104.90
172	7.65	0.89	209475	54	104.82
171	7.63	0.89	209464	54	104.95
172	7.65	0.89	209591	54	104.86
171	7.64	0.88	209513	54	104.90
172	7.66	0.89	209484	54	104.87
171	7.58	0.89	209685	54	104.92
171	7.59	0.89	209616	55	104.85
171	7.62	0.89	209716	54	104.84
171	7.57	0.89	209808	54	104.95
171	7.60	0.89	209334	54	105.07
172	7.68	0.88	209332	54	104.92
172	7.64	0.88	209608	55	104.92
172	7.66	0.89	209745	54	105.07
171	7.63	0.89	209705	54	105.02
171	7.63	0.89	209315	54	104.93
170	7.56	0.89	208806	54	104.82
171	7.58	0.89	209006	54	104.88
171	7.57	0.89	209024	54	105.00
169	7.53	0.89	208880	54	104.79
170	7.26	0.88	208695	54	105.58
170	7.50	0.89	208611	55	104.90
170	7.49	0.89	208669	54	104.92
170	7.47	0.89	208757	55	104.81
169	7.48	0.89	208664	54	104.86
