Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
180	7.36	0.86	209821	55	108.82
178	7.34	0.86	209775	55	107.24
180	7.26	0.86	210769	54	107.44
179	7.16	0.86	210954	55	107.51
178	7.31	0.86	210738	55	107.19
178	7.53	0.86	210377	55	107.16
179	7.46	0.86	210931	55	107.18
177	7.42	0.87	211548	55	107.09
179	7.60	0.86	211424	55	107.03
179	7.70	0.86	210814	55	106.69
181	7.75	0.86	210830	55	106.67
180	7.71	0.86	210842	55	106.58
178	7.65	0.87	211123	55	106.59
178	7.74	0.87	211373	55	106.56
177	7.78	0.87	211407	55	106.52
178	7.68	0.87	210993	55	106.56
177	7.78	0.87	211528	55	106.62
177	7.74	0.87	211709	55	106.58
178	7.57	0.87	211342	55	107.00
178	7.70	0.87	211024	54	106.62
178	7.80	0.87	211507	55	106.61
179	7.74	0.86	211127	55	106.57
180	7.78	0.86	210454	55	106.63
178	7.72	0.87	210798	55	106.56
178	7.71	0.87	210807	55	106.47
179	7.84	0.86	210095	55	106.50
179	7.73	0.86	209373	55	106.53
180	7.78	0.86	209278	55	106.62
179	7.69	0.87	210788	55	106.50
178	7.78	0.87	210513	55	106.55
179	7.78	0.86	210785	55	106.54
178	7.67	0.87	210955	55	106.42
178	7.71	0.87	211089	55	106.41
179	7.77	0.86	210929	55	106.46
178	7.66	0.87	210903	55	106.45
177	7.59	0.87	210984	55	106.36
177	7.58	0.87	211375	55	106.30
178	7.48	0.87	211312	55	106.91
178	7.35	0.87	211479	55	107.54
177	7.53	0.87	210997	55	107.56
177	7.51	0.87	211148	55	107.62
177	7.31	0.87	211339	55	107.75
178	7.32	0.87	211303	55	107.79
180	7.41	0.85	211067	55	107.91
180	7.42	0.86	211174	55	107.94
180	7.42	0.86	211207	55	107.85
180	7.42	0.86	210402	55	107.83
179	7.39	0.86	210155	55	107.84
179	7.40	0.87	210988	55	107.84
178	7.40	0.87	210978	55	107.71
178	7.40	0.87	210631	55	107.87
178	7.41	0.86	210594	55	107.75
178	7.40	0.87	211006	55	107.85
179	7.39	0.86	210748	55	107.86
179	7.41	0.86	210390	55	107.86
178	7.38	0.86	210786	55	107.79
179	7.40	0.86	210727	55	107.89
180	7.51	0.86	210437	55	107.57
179	7.69	0.86	210082	55	106.65
180	7.70	0.86	210295	55	106.72
178	7.64	0.86	210506	55	106.55
178	7.63	0.86	210666	55	106.69
178	7.88	0.87	209842	55	106.42
177	7.77	0.87	210414	55	106.46
178	7.64	0.86	210732	55	106.49
177	7.59	0.87	210643	55	106.56
178	7.61	0.87	210705	55	106.56
179	7.89	0.86	209849	55	106.52
180	7.93	0.86	209938	55	106.50
180	7.80	0.86	210012	55	106.60
178	7.88	0.86	210102	55	106.44
177	7.73	0.87	210382	55	106.45
177	7.83	0.87	210449	55	106.53
178	7.62	0.87	210723	55	106.62
178	7.83	0.86	210153	55	106.43
177	7.60	0.87	210722	55	106.53
178	7.88	0.86	210254	55	106.51
178	7.62	0.87	210576	55	106.57
178	7.61	0.86	209918	55	106.76
180	7.96	0.86	209599	55	106.55
180	7.85	0.86	209878	55	106.51
179	7.68	0.86	210155	55	106.51
178	7.66	0.86	210260	55	106.67
178	7.65	0.86	210169	55	106.73
178	7.64	0.86	210575	55	106.57
179	7.65	0.86	210164	55	106.59
179	7.66	0.86	210212	55	106.61
179	7.66	0.86	210418	55	106.69
179	7.66	0.86	210495	55	106.55
179	7.66	0.86	210366	55	106.50
180	7.71	0.86	209668	55	106.56
180	7.70	0.86	209662	55	106.61
180	7.69	0.86	210193	55	106.55
179	7.66	0.86	210249	55	106.46
176	7.67	0.87	211278	55	106.39
176	7.70	0.87	211430	55	106.31
178	7.66	0.86	210502	55	106.49
178	7.63	0.86	210391	55	106.48
179	7.67	0.86	210384	55	106.50
179	7.67	0.86	210556	55	106.57
178	7.58	0.86	210860	55	107.10
180	7.70	0.86	209784	55	106.63
180	7.71	0.86	209846	55	106.74
179	7.67	0.86	210063	55	106.50
178	7.64	0.87	210582	55	106.50
178	7.63	0.87	210266	55	106.60
179	7.58	0.86	210221	55	106.55
178	7.62	0.86	210193	55	106.50
179	7.64	0.86	210844	55	106.58
178	7.62	0.86	210561	55	106.59
179	7.65	0.86	210469	55	106.56
179	7.66	0.86	210400	55	106.58
180	7.75	0.86	210747	55	106.62
178	7.79	0.87	210957	55	106.56
178	7.83	0.86	210482	55	106.47
179	7.85	0.86	210004	55	106.62
179	7.86	0.86	210025	55	106.51
179	7.81	0.86	210022	55	106.60
178	7.77	0.86	210346	54	106.49
179	7.80	0.86	209919	55	106.58
179	7.81	0.86	210081	55	106.59
179	7.81	0.86	209715	55	106.59
180	7.83	0.86	209570	55	106.68
179	8.06	0.86	209051	55	106.42
174	7.81	0.87	209223	55	106.23
173	7.91	0.87	209562	55	106.05
168	7.67	0.85	210313	55	105.98
127	5.60	0.70	221185	55	104.99
128	5.47	0.70	221323	55	105.02
141	6.24	0.74	5656	55	106.36
