Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
178	17.86	0.91	164292	45	93.38
177	17.76	0.91	165826	44	94.21
174	17.45	0.91	164718	44	93.72
162	16.25	0.92	163292	44	93.17
157	15.74	0.92	162809	45	92.79
153	15.33	0.93	160106	45	92.77
152	15.31	0.94	163137	44	92.63
153	15.29	0.94	162838	44	93.13
154	15.40	0.93	162451	44	92.91
155	15.60	0.94	162026	44	92.85
159	15.95	0.94	162732	45	93.22
182	18.21	0.91	163731	45	94.00
184	18.44	0.91	163924	45	93.55
182	18.22	0.91	164340	45	93.80
181	18.12	0.91	164178	44	94.04
165	16.55	0.93	164856	44	93.12
158	15.85	0.94	163671	45	93.02
156	15.66	0.94	163185	44	93.03
156	15.61	0.94	162678	44	92.89
155	15.54	0.94	162836	44	92.73
155	15.55	0.94	163355	45	93.03
155	15.54	0.94	162575	45	92.89
163	16.32	0.95	161818	44	93.19
184	18.44	0.92	164665	45	94.00
184	18.47	0.91	163383	45	93.87
184	18.40	0.92	164426	45	94.25
184	18.40	0.91	163702	45	94.09
183	18.30	0.92	164447	45	94.33
177	17.77	0.92	163808	45	93.41
166	16.59	0.93	162616	45	93.27
158	15.81	0.94	162562	45	92.88
160	16.05	0.94	162139	45	92.86
158	15.82	0.94	162262	45	92.91
159	15.90	0.93	161264	45	92.91
158	15.89	0.93	161594	45	92.64
165	16.50	0.95	164285	45	93.07
159	15.93	0.94	163305	45	92.77
187	18.72	0.92	166326	45	93.86
188	18.89	0.91	162598	45	93.57
190	19.06	0.91	165615	45	93.97
188	18.86	0.91	162910	45	93.80
189	18.97	0.90	163094	45	93.75
188	18.89	0.90	163287	44	93.60
172	17.19	0.92	164116	45	93.11
165	16.51	0.93	162317	45	92.96
163	16.38	0.93	161715	44	92.77
163	16.31	0.93	159867	45	92.83
164	16.41	0.93	160997	45	93.02
163	16.33	0.93	161633	45	92.88
164	16.42	0.92	162593	45	92.72
170	17.09	0.94	159587	45	93.12
193	19.33	0.91	162315	45	93.80
191	19.17	0.91	164407	45	93.91
192	19.23	0.91	162794	45	93.87
192	19.22	0.91	162685	45	93.95
192	19.21	0.91	162163	45	93.77
192	19.23	0.91	163488	45	93.66
193	19.34	0.91	163114	45	93.60
182	18.20	0.91	161420	44	93.08
170	17.05	0.93	161420	45	93.06
166	16.68	0.93	160614	45	92.85
166	16.63	0.93	161235	45	92.88
166	16.68	0.93	160730	45	92.89
168	16.80	0.92	159417	45	92.79
166	16.64	0.94	160421	45	92.80
174	17.46	0.95	161784	45	93.24
201	20.08	0.91	164151	45	93.96
198	19.80	0.91	163467	45	94.10
196	19.64	0.91	162951	45	93.84
195	19.50	0.91	164026	45	93.83
197	19.71	0.91	164312	45	93.85
196	19.61	0.91	163163	45	94.24
196	19.65	0.91	163592	45	93.84
197	19.75	0.91	163324	45	93.86
182	18.21	0.93	155452	45	93.30
170	17.05	0.94	150639	45	93.05
165	16.59	0.95	148755	45	92.71
164	16.44	0.95	147272	45	92.80
163	16.36	0.96	148838	45	92.81
164	16.40	0.95	148080	44	92.70
164	16.43	0.95	148328	45	92.63
172	17.26	0.96	147981	45	93.04
196	19.60	0.93	150326	45	93.92
195	19.53	0.93	149872	45	93.91
196	19.67	0.93	153457	45	93.70
206	20.64	0.91	163480	45	93.92
200	20.09	0.91	162303	45	93.82
201	20.14	0.91	161462	45	93.65
202	20.25	0.91	162522	44	93.89
202	20.24	0.91	162784	45	93.82
202	20.27	0.91	160525	45	93.49
193	19.32	0.92	162274	45	93.61
181	18.15	0.93	160604	45	93.05
174	17.47	0.93	159886	45	92.88
175	17.58	0.93	160540	45	92.84
175	17.58	0.93	159116	45	92.85
175	17.59	0.93	160042	45	93.02
175	17.53	0.93	159667	45	92.86
182	18.23	0.94	159786	45	92.96
206	20.67	0.91	162209	45	93.49
207	20.73	0.91	162539	45	93.61
205	20.58	0.91	162580	45	93.60
206	20.69	0.91	161274	45	93.64
212	21.19	0.91	162530	45	93.74
209	20.89	0.91	160916	45	93.86
208	20.86	0.91	161082	45	93.85
208	20.85	0.91	163089	45	94.06
205	20.55	0.92	162771	45	93.91
205	20.55	0.91	161145	45	93.92
194	19.44	0.92	160864	45	93.68
179	17.97	0.93	160072	45	92.93
173	17.37	0.94	158500	45	92.69
171	17.16	0.95	157836	45	92.50
174	17.40	0.94	158357	45	92.75
157	15.70	0.88	162053	44	92.47
123	12.35	0.74	172161	44	91.09
130	13.04	0.77	172318	44	91.37
140	14.02	0.74	171872	45	91.64
126	12.68	0.74	172287	45	91.08
126	12.65	0.73	172620	45	91.11
127	12.74	0.74	38208	45	90.48
