Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
170	17.07	0.94	158884	45	93.18
171	17.16	0.93	158352	44	93.07
171	17.11	0.94	159075	44	93.12
171	17.13	0.94	157790	45	93.00
198	19.83	0.92	160821	44	93.59
183	18.35	0.90	153937	45	93.08
147	14.68	0.94	161586	45	93.08
146	14.60	0.94	161041	45	92.60
147	14.69	0.94	161604	45	93.01
145	14.59	0.95	160919	44	92.60
145	14.58	0.94	161292	45	92.87
150	14.98	0.94	160126	45	93.09
152	15.23	0.95	161461	45	92.69
176	17.61	0.92	163281	44	93.25
172	17.20	0.92	163714	45	93.25
172	17.23	0.91	161455	44	93.38
169	16.91	0.92	162966	45	93.41
156	15.65	0.94	162700	44	92.90
149	14.95	0.94	161311	45	92.61
148	14.80	0.94	161548	45	92.63
149	14.93	0.94	160511	45	92.84
148	14.87	0.94	159954	44	92.70
148	14.80	0.94	160727	44	92.69
151	15.10	0.94	160809	44	92.63
154	15.40	0.94	158987	44	93.10
169	16.93	0.93	149226	45	93.35
169	16.91	0.93	148996	44	93.43
170	17.00	0.93	149063	44	93.22
168	16.88	0.94	150592	44	93.28
156	15.60	0.95	150701	45	93.01
149	14.88	0.96	149589	45	92.81
144	14.44	0.97	148973	44	92.67
147	14.72	0.96	148892	44	92.46
145	14.55	0.96	148989	45	92.72
144	14.44	0.97	148846	44	92.61
144	14.40	0.97	148709	44	92.70
151	15.18	0.97	148144	44	92.75
181	18.10	0.91	162583	44	93.92
180	18.02	0.92	162752	44	93.40
180	17.99	0.92	163340	44	93.66
182	18.27	0.91	163139	44	93.48
180	17.99	0.91	163716	44	93.69
168	16.87	0.94	153650	44	93.21
155	15.49	0.96	150450	44	92.87
147	14.74	0.97	148626	45	92.48
147	14.74	0.97	148870	44	92.71
148	14.82	0.97	148483	44	92.50
147	14.73	0.97	148869	45	92.69
147	14.73	0.97	148490	45	92.61
152	15.21	0.97	147413	44	92.58
151	15.08	0.97	148131	45	92.87
177	17.78	0.94	151422	45	93.15
177	17.70	0.94	150812	44	93.53
177	17.68	0.94	150037	45	93.49
177	17.70	0.94	149900	44	93.38
177	17.76	0.93	149869	44	93.39
176	17.62	0.94	151406	44	93.29
161	16.13	0.95	149243	44	93.05
155	15.53	0.96	148131	45	92.72
154	15.45	0.96	146586	44	92.56
152	15.20	0.97	148850	44	92.63
151	15.20	0.97	148582	44	92.51
151	15.10	0.97	148789	44	92.66
152	15.22	0.96	147059	44	92.62
159	15.97	0.97	147096	44	92.70
181	18.11	0.94	149088	44	93.73
181	18.13	0.94	150289	44	93.59
183	18.34	0.94	150058	45	93.40
182	18.17	0.94	149512	44	93.56
180	18.07	0.93	149059	45	93.57
181	18.15	0.94	150915	45	93.45
182	18.21	0.93	149249	44	93.93
171	17.10	0.95	150624	45	93.38
160	16.11	0.96	149783	45	92.63
155	15.56	0.97	148904	45	92.70
155	15.56	0.97	148218	44	92.78
154	15.48	0.97	148633	44	92.69
156	15.65	0.97	147659	44	92.57
154	15.47	0.97	147311	45	92.80
162	16.26	0.97	147716	45	92.93
186	18.59	0.94	150135	44	93.70
187	18.73	0.93	148617	45	93.36
186	18.61	0.93	147721	44	93.46
185	18.59	0.93	148746	44	93.55
185	18.54	0.93	148419	44	93.80
185	18.59	0.93	149065	45	93.46
188	18.86	0.93	149636	44	93.24
184	18.49	0.94	150800	44	93.25
182	18.27	0.94	151061	44	93.38
168	16.89	0.95	149364	44	92.80
160	16.04	0.96	148033	44	92.70
159	15.96	0.96	146845	44	92.76
158	15.82	0.95	145997	44	92.59
157	15.78	0.96	146910	44	92.65
158	15.80	0.95	146441	45	92.76
159	15.91	0.96	146659	44	92.48
166	16.60	0.97	147204	45	92.67
189	18.92	0.93	147526	44	93.64
190	19.00	0.93	148446	44	93.65
189	18.96	0.93	149400	44	93.54
191	19.13	0.93	148014	45	93.44
191	19.08	0.93	149063	45	93.80
190	19.05	0.94	149280	44	93.45
191	19.15	0.94	149631	44	93.36
191	19.12	0.92	148763	44	93.85
193	19.35	0.91	149004	45	93.40
172	17.22	0.93	148414	44	93.00
165	16.57	0.94	147169	44	92.68
163	16.33	0.95	147200	45	92.72
163	16.37	0.94	146388	44	92.67
163	16.32	0.94	146450	45	92.57
163	16.37	0.94	146897	44	92.50
163	16.32	0.94	146553	44	92.86
171	17.16	0.95	146551	44	92.89
195	19.49	0.93	150798	44	94.14
195	19.57	0.92	149702	44	93.98
196	19.60	0.92	149394	44	94.10
196	19.64	0.92	148189	44	93.61
195	19.49	0.92	148278	44	93.99
195	19.60	0.92	148089	44	93.83
194	19.45	0.93	149071	44	93.97
195	19.55	0.92	149431	45	93.74
193	19.36	0.93	150191	45	93.87
194	19.40	0.93	150604	44	94.02
177	17.73	0.94	150285	44	93.17
168	16.88	0.95	149078	44	92.87
167	16.77	0.96	148229	44	92.73
168	16.78	0.95	147726	44	92.87
168	16.87	0.96	147960	44	92.88
171	17.18	0.96	146951	44	92.66
168	16.86	0.94	146808	45	92.91
176	17.65	0.96	146689	44	93.07
151	15.14	0.76	163564	44	92.30
148	14.82	0.75	164059	44	92.02
148	14.87	0.75	163850	44	92.05
128	12.79	0.74	162944	45	91.28
119	11.96	0.75	161305	44	90.94
121	12.08	0.76	18446	44	91.70
