Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
183	6.69	0.88	229826	50	111.93
185	6.64	0.88	228160	50	110.14
184	6.62	0.88	228750	50	109.83
186	6.68	0.88	227392	51	109.88
192	6.90	0.88	228979	51	110.65
190	6.78	0.90	228064	50	110.93
175	17.54	0.94	171457	47	93.51
175	17.55	0.94	171933	47	93.59
176	17.64	0.93	170944	47	93.84
160	16.01	0.96	170593	47	92.92
154	15.40	0.96	169470	47	92.80
150	15.04	0.97	168434	46	92.67
148	14.83	0.99	158936	46	92.42
145	14.52	0.99	156637	46	92.77
144	14.43	0.99	159612	46	92.58
143	14.35	1.00	159325	46	92.50
151	15.11	1.01	159921	47	93.16
173	17.38	0.95	159245	46	93.98
173	17.37	0.95	159581	46	93.59
172	17.26	0.95	159293	46	93.79
171	17.15	0.96	159134	46	93.57
170	16.99	0.96	160315	46	93.49
157	15.75	0.98	158534	46	93.00
150	15.07	0.98	156792	46	92.87
149	14.97	0.99	158142	46	92.85
148	14.89	0.99	157500	46	92.51
149	14.97	0.98	156703	46	92.74
150	15.07	0.97	155039	46	92.48
152	15.20	0.97	154969	46	92.40
156	15.61	0.98	155622	46	92.60
180	18.01	0.95	160057	46	94.20
176	17.65	0.96	159230	46	93.81
178	17.79	0.95	160517	46	94.13
177	17.80	0.95	159559	46	94.00
178	17.81	0.95	162694	46	93.77
164	16.43	0.97	158235	46	92.97
157	15.74	0.98	158374	46	93.04
153	15.31	0.98	156867	46	92.93
153	15.34	0.98	157264	46	93.02
153	15.39	0.98	156765	46	92.83
152	15.23	0.98	156087	46	93.25
151	15.19	0.99	156790	46	92.75
160	15.98	0.99	155464	46	93.19
184	18.42	0.94	158765	45	93.80
182	18.25	0.94	158525	46	93.57
182	18.25	0.95	159387	45	93.51
181	18.10	0.94	160862	46	93.75
181	18.11	0.95	160274	46	93.58
186	18.74	0.94	160155	46	93.58
178	17.81	0.96	159864	46	94.13
165	16.51	0.97	157632	46	93.26
157	15.72	0.97	156182	45	93.24
154	15.48	0.99	158263	46	93.15
154	15.45	0.99	158171	46	93.14
155	15.58	0.99	157860	46	92.94
155	15.55	0.98	157842	46	93.16
157	15.76	0.99	156806	45	93.14
160	16.00	0.99	157907	45	93.54
184	18.43	0.96	159077	45	94.35
185	18.54	0.95	159750	46	94.40
184	18.41	0.96	158891	45	94.31
184	18.40	0.96	159091	46	94.36
184	18.49	0.95	157812	46	94.17
186	18.61	0.94	157322	45	93.97
185	18.52	0.95	159428	46	94.26
169	16.91	0.97	159602	46	93.41
162	16.20	0.98	157607	46	93.16
158	15.84	0.99	158057	45	93.03
156	15.63	0.99	156336	45	92.92
158	15.80	0.99	157719	46	92.99
159	15.91	0.98	156937	45	92.95
157	15.75	0.99	156872	46	93.07
