Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
141	14.05	0.95	149866	44	92.83
140	14.05	0.94	149117	44	92.57
143	14.33	0.95	148935	44	92.70
147	14.70	0.95	149380	44	92.63
141	14.15	0.95	149534	44	92.71
168	16.79	0.92	151550	44	93.73
168	16.89	0.91	149088	44	93.44
163	16.29	0.93	151624	44	93.34
152	15.20	0.95	150184	44	92.89
143	14.32	0.96	148746	44	92.57
143	14.33	0.97	148939	44	92.41
142	14.25	0.97	148929	44	92.69
142	14.23	0.96	148642	44	92.46
142	14.29	0.97	148680	44	92.63
147	14.71	0.96	147889	44	92.80
147	14.69	0.96	148766	44	92.68
171	17.13	0.92	150612	44	93.36
171	17.08	0.92	151370	44	93.56
171	17.10	0.92	151382	44	93.37
170	17.07	0.92	151250	44	93.14
155	15.51	0.94	150873	44	92.77
149	14.91	0.94	149817	44	92.76
148	14.82	0.94	149111	44	92.35
147	14.72	0.94	149353	44	92.80
145	14.58	0.95	149063	44	92.68
146	14.61	0.94	149119	44	92.72
146	14.66	0.95	148001	44	92.56
154	15.40	0.96	148705	44	92.73
175	17.52	0.92	151221	44	93.15
174	17.40	0.92	151554	44	93.10
174	17.43	0.93	151353	44	93.07
176	17.66	0.92	151589	45	93.14
174	17.43	0.92	151146	44	92.82
167	16.75	0.93	151413	44	93.19
156	15.69	0.94	149453	44	92.59
151	15.15	0.94	147118	44	92.73
150	15.01	0.94	147725	44	92.79
150	14.99	0.94	149098	44	92.76
152	15.23	0.95	149896	44	92.71
159	15.92	0.92	158781	44	92.69
164	16.41	0.93	161030	44	93.06
158	15.86	0.93	158096	45	92.87
184	18.44	0.91	162880	44	93.65
185	18.52	0.90	162996	44	93.67
186	18.66	0.90	163164	44	93.64
185	18.57	0.91	162751	44	93.11
185	18.58	0.91	164142	44	92.90
186	18.68	0.91	162912	44	93.36
170	17.00	0.93	162656	44	92.92
163	16.31	0.94	160793	44	92.55
162	16.23	0.94	161665	44	92.62
158	15.88	0.95	160362	44	92.84
158	15.89	0.95	160791	44	92.65
158	15.87	0.94	160545	44	92.62
158	15.85	0.95	160826	44	92.87
166	16.59	0.96	160803	44	92.98
188	18.83	0.92	162453	44	94.01
188	18.86	0.92	160797	44	93.72
191	19.18	0.92	163240	44	93.50
188	18.87	0.92	161232	44	93.56
188	18.82	0.92	162607	44	93.49
186	18.71	0.91	162680	44	93.32
187	18.77	0.91	162322	44	93.66
179	17.92	0.91	159535	44	93.34
168	16.81	0.93	161373	44	92.94
162	16.24	0.94	159854	44	92.88
163	16.39	0.94	160047	44	92.83
163	16.33	0.94	160051	44	93.00
163	16.39	0.93	159935	44	92.70
163	16.34	0.93	160549	44	93.07
171	17.10	0.94	158583	44	93.05
195	19.56	0.90	160853	44	93.51
194	19.48	0.90	161185	44	93.30
195	19.54	0.90	162267	44	93.66
195	19.57	0.90	160558	44	93.63
195	19.49	0.90	162454	44	93.72
195	19.62	0.90	161108	44	93.24
196	19.62	0.90	163366	44	93.66
196	19.60	0.90	161126	44	93.71
196	19.61	0.89	160799	44	93.79
181	18.10	0.91	159976	44	93.19
172	17.20	0.91	159547	44	93.03
169	16.93	0.92	159032	44	92.66
168	16.87	0.92	159915	44	92.98
168	16.86	0.92	159505	44	92.61
169	16.91	0.92	159230	44	92.94
170	17.08	0.92	159579	45	92.72
176	17.64	0.93	159423	44	92.94
200	20.01	0.90	159578	45	93.96
199	19.99	0.91	161437	44	94.15
199	19.95	0.91	161611	44	94.04
200	20.04	0.90	160774	45	93.81
200	20.08	0.90	160671	45	93.66
199	19.99	0.91	161852	44	93.77
200	20.06	0.91	161830	44	93.61
202	20.26	0.91	162788	44	93.78
199	19.94	0.91	162642	44	93.99
188	18.87	0.92	161789	45	93.56
177	17.73	0.93	161827	44	93.21
172	17.21	0.93	160483	44	93.07
173	17.32	0.93	159104	44	92.96
172	17.19	0.93	160299	44	93.14
172	17.25	0.93	160145	44	92.93
173	17.31	0.93	158366	44	92.98
181	18.17	0.94	159945	45	93.10
198	16.46	0.89	165964	46	97.94
299	10.28	0.80	222927	46	121.05
298	10.26	0.80	222816	46	121.15
297	10.21	0.80	222650	47	121.14
224	8.16	0.84	222261	46	110.72
211	7.75	0.84	219872	47	108.85
209	7.68	0.85	220102	47	108.78
210	7.72	0.85	218427	47	109.05
207	7.62	0.86	219540	47	108.48
209	7.68	0.86	220178	47	108.66
214	7.82	0.87	219605	47	109.47
194	19.50	0.92	160882	45	94.45
194	19.88	0.92	159605	45	94.01
192	19.73	0.92	159984	45	93.84
192	19.77	0.92	160328	45	93.79
192	19.75	0.92	160255	45	93.90
193	19.86	0.91	159453	45	93.68
193	19.77	0.92	160627	45	93.78
195	20.05	0.92	160028	44	93.90
192	19.75	0.91	160086	45	93.63
192	19.79	0.91	159831	45	93.41
176	18.05	0.93	159377	45	93.25
168	17.23	0.94	159017	45	92.93
165	16.98	0.95	159242	45	92.70
165	16.96	0.94	159121	45	92.84
166	17.01	0.94	158705	45	92.96
165	17.00	0.94	158300	44	92.67
165	16.97	0.94	158162	44	92.85
174	17.88	0.95	157780	45	92.79
202	20.27	0.92	158431	44	93.98
201	20.11	0.92	161231	45	93.91
201	20.12	0.92	161839	45	94.07
202	20.24	0.91	160660	45	94.29
202	20.19	0.91	160134	45	94.01
202	20.26	0.92	159525	45	93.56
202	20.26	0.92	160021	44	93.67
203	20.33	0.92	160573	45	93.89
204	20.45	0.91	160574	45	93.91
202	20.21	0.92	160022	45	93.99
185	18.56	0.93	158772	45	92.99
176	17.66	0.94	158798	45	93.07
173	17.38	0.95	158820	44	92.92
174	17.43	0.94	157640	44	92.79
175	17.51	0.94	157748	45	92.89
174	17.45	0.94	157811	44	92.71
175	17.52	0.94	158194	44	92.84
183	18.32	0.95	157368	45	93.08
244	14.19	0.86	188404	47	107.09
309	10.63	0.81	221036	46	120.74
300	10.31	0.80	221190	47	120.70
282	9.83	0.82	221274	47	118.35
219	8.00	0.86	219919	47	109.70
211	7.78	0.85	218867	47	108.47
210	7.76	0.85	218644	47	108.47
210	7.74	0.86	218889	47	108.56
210	7.76	0.86	218392	47	108.41
213	7.84	0.86	218657	47	108.87
219	8.02	0.87	218796	46	109.74
202	20.25	0.91	159567	45	94.26
199	19.98	0.92	159190	45	94.39
199	19.95	0.92	159675	45	94.43
202	20.25	0.91	159119	45	94.01
202	20.24	0.91	160418	44	94.14
201	20.17	0.91	159822	45	93.67
202	20.22	0.92	161032	45	94.07
206	20.66	0.91	159759	45	93.92
202	20.22	0.90	159152	45	93.68
202	20.24	0.92	159995	45	93.83
201	20.13	0.90	159704	45	93.84
183	18.33	0.93	159844	45	93.29
173	17.40	0.95	158034	45	92.70
174	17.44	0.94	158065	45	92.84
173	17.31	0.95	158724	45	92.81
175	17.50	0.94	157215	45	92.94
174	17.45	0.95	157344	45	92.75
179	17.88	0.95	158212	45	93.13
178	17.82	0.95	157835	45	93.22
274	12.45	0.82	200094	47	113.89
300	10.24	0.79	221755	47	121.05
301	10.27	0.80	221549	47	121.04
290	9.96	0.79	221438	48	119.56
221	7.99	0.84	220381	47	110.03
217	7.88	0.85	218310	48	109.20
211	7.69	0.85	218941	47	108.87
214	7.77	0.86	219295	47	109.27
209	7.56	0.86	219462	47	109.31
208	7.55	0.86	219642	47	109.16
