Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
137	13.66	0.98	150716	44	92.73
140	14.03	0.97	155454	44	92.41
139	13.91	0.97	154216	44	92.45
140	14.02	0.98	150648	44	92.36
143	14.30	0.99	150763	44	92.55
163	16.34	0.95	151769	44	93.15
163	16.31	0.95	152217	44	93.07
164	16.41	0.95	152513	44	92.91
156	15.66	0.96	151836	44	92.68
147	14.69	0.97	151307	44	92.64
142	14.25	0.98	149601	44	92.55
141	14.08	0.98	148935	44	92.63
140	14.08	0.98	148927	44	92.50
145	14.54	0.96	152830	44	92.70
147	14.73	0.95	159292	44	92.27
153	15.32	0.96	159076	44	92.87
147	14.71	0.95	158816	44	92.73
174	17.42	0.92	160800	44	92.71
176	17.70	0.92	160087	44	92.38
173	17.37	0.93	161828	44	92.62
173	17.33	0.93	161791	44	92.66
157	15.71	0.94	159631	44	92.42
151	15.14	0.94	157388	44	92.73
149	14.96	0.95	156791	44	92.56
150	15.01	0.94	156989	44	92.61
149	14.93	0.95	158949	44	92.61
148	14.88	0.95	157215	44	92.52
144	14.43	0.97	151292	44	92.65
153	15.29	0.98	151565	44	92.45
180	18.03	0.92	168755	44	92.47
181	18.12	0.92	167063	44	92.46
181	18.11	0.92	167657	44	92.60
182	18.22	0.92	166071	44	92.67
182	18.27	0.92	167471	44	92.83
173	17.37	0.92	165197	44	92.65
161	16.13	0.95	168082	44	92.74
156	15.62	0.95	166813	44	92.63
159	15.90	0.95	165690	44	92.76
155	15.52	0.95	166667	44	92.76
155	15.53	0.95	166210	44	92.68
156	15.63	0.94	164898	44	92.61
164	16.45	0.94	164130	44	92.51
186	18.63	0.92	167249	44	92.67
186	18.59	0.92	167077	44	92.72
185	18.60	0.91	166447	44	92.63
188	18.84	0.92	167539	44	92.82
184	18.43	0.93	169387	44	92.94
184	18.41	0.92	167851	44	92.92
183	18.30	0.93	168481	44	92.75
167	16.78	0.93	165764	44	92.25
164	16.38	0.93	164151	44	92.38
160	16.04	0.94	164305	44	92.37
160	16.03	0.94	164903	44	92.66
160	16.08	0.93	165214	44	92.49
161	16.12	0.94	164275	44	92.58
161	16.11	0.95	165232	44	92.58
168	16.83	0.95	165404	45	92.55
190	19.03	0.92	167120	44	93.14
189	18.98	0.92	166960	44	92.85
191	19.19	0.91	166070	44	93.06
191	19.12	0.92	167437	44	92.98
191	19.14	0.91	165917	44	92.66
189	18.95	0.92	168200	44	92.76
190	19.10	0.92	166380	44	92.75
180	18.07	0.92	165786	44	92.70
167	16.74	0.95	166660	44	92.73
164	16.42	0.94	165577	44	92.65
165	16.56	0.94	163479	44	92.63
164	16.43	0.94	164241	44	92.83
164	16.43	0.94	165327	44	92.74
163	16.37	0.94	163420	44	92.92
170	17.10	0.95	164555	44	92.71
196	19.66	0.91	166243	44	92.96
193	19.34	0.92	166338	44	93.14
194	19.49	0.91	165262	44	93.17
193	19.39	0.92	166489	44	93.26
193	19.38	0.91	165591	44	93.08
192	19.26	0.92	166856	44	93.32
193	19.36	0.92	166800	44	92.85
194	19.42	0.91	165933	44	92.72
186	18.64	0.92	164968	44	92.54
173	17.34	0.94	165755	44	92.76
168	16.80	0.94	163512	44	92.68
167	16.78	0.94	163864	44	92.43
168	16.79	0.94	164250	44	92.79
167	16.76	0.94	164378	44	92.59
165	16.58	0.94	159119	44	92.41
167	16.76	0.97	152371	44	92.64
186	19.09	0.94	153819	44	93.05
186	19.04	0.94	154437	44	92.94
185	18.99	0.95	154952	44	92.90
189	19.36	0.94	153707	44	93.03
186	19.13	0.94	153781	44	93.06
185	19.04	0.94	154605	44	92.97
185	19.01	0.94	154543	44	93.20
186	19.09	0.94	155036	44	92.88
185	19.00	0.94	154935	45	92.91
181	18.55	0.95	155279	44	92.99
166	17.03	0.97	154858	44	92.86
160	16.44	0.97	151493	44	92.72
160	16.40	0.97	152661	44	92.84
159	16.31	0.97	152433	44	92.71
159	16.36	0.97	152424	44	92.77
160	16.38	0.97	152171	44	92.81
164	16.80	0.98	151577	44	92.77
163	16.71	0.98	151718	44	92.76
196	19.67	0.94	153335	44	93.02
195	19.57	0.94	154411	44	93.05
196	19.61	0.94	154173	44	92.73
198	19.78	0.94	153668	44	92.97
196	19.69	0.93	153021	44	92.99
196	19.64	0.94	154010	44	93.10
196	19.60	0.94	153747	44	92.96
196	19.67	0.94	153533	44	93.06
195	19.54	0.94	153664	44	92.85
194	19.42	0.94	153312	44	93.02
176	17.63	0.96	153892	44	92.63
169	16.94	0.97	153135	44	92.67
168	16.84	0.97	151538	44	92.84
169	16.95	0.97	151663	44	92.65
168	16.84	0.97	151703	44	92.58
167	16.74	0.97	151942	44	92.92
169	16.99	0.97	151780	44	92.42
176	17.62	0.97	151708	44	92.93
208	20.90	0.92	164110	44	93.24
208	20.87	0.92	166086	44	93.29
209	20.95	0.92	165901	44	93.20
209	20.95	0.92	164366	44	93.06
212	21.28	0.92	165636	44	92.93
209	20.96	0.92	163998	44	93.04
209	20.94	0.92	166110	44	93.01
208	20.85	0.92	164370	44	92.99
209	20.94	0.92	165474	44	93.10
207	20.73	0.92	164571	44	93.60
201	20.12	0.93	165735	44	93.19
187	18.72	0.94	164053	44	92.82
179	17.92	0.94	163246	44	93.01
182	18.24	0.94	162991	44	92.70
179	17.97	0.94	161788	44	92.97
181	18.17	0.94	161874	44	92.78
180	18.03	0.95	162677	44	92.87
188	18.81	0.96	163673	44	92.90
216	21.61	0.92	164748	44	93.38
214	21.40	0.92	165125	44	93.24
214	21.43	0.92	164879	44	93.02
214	21.48	0.92	165455	44	93.15
217	21.76	0.92	163612	44	92.93
214	21.47	0.92	163467	44	93.11
213	21.38	0.92	165563	44	93.13
214	21.45	0.92	164161	44	93.38
214	21.47	0.92	165388	44	93.57
214	21.44	0.92	164628	44	93.69
214	21.45	0.92	165687	44	93.20
210	21.08	0.92	165476	44	93.33
193	19.29	0.94	165451	44	93.16
186	18.61	0.94	162905	44	92.51
186	18.66	0.94	161595	44	92.75
185	18.49	0.94	162431	45	92.91
185	18.51	0.94	162703	44	92.72
185	18.61	0.94	161141	44	92.64
191	19.18	0.95	163238	44	92.86
188	18.81	0.94	162276	44	92.82
221	22.11	0.92	163063	44	93.51
225	22.55	0.89	153959	44	93.66
225	22.57	0.89	154024	44	93.37
224	22.40	0.89	152357	44	94.14
222	22.27	0.89	153559	44	93.97
223	22.37	0.89	153586	44	93.71
225	22.56	0.90	155563	44	93.88
219	21.93	0.92	157608	44	93.57
219	21.92	0.91	157951	44	93.34
219	21.99	0.91	157139	44	93.11
218	21.87	0.92	159128	44	93.20
209	20.98	0.92	157217	45	93.21
195	19.53	0.93	155967	44	93.16
189	18.97	0.94	155318	44	92.87
189	18.91	0.94	156124	44	92.97
189	19.00	0.93	154782	44	92.74
190	19.01	0.94	156245	44	93.18
189	18.90	0.94	156468	44	92.95
197	19.79	0.95	155800	44	92.90
213	18.14	0.91	161545	46	97.26
326	11.29	0.81	220038	46	120.53
325	11.23	0.81	220457	47	120.65
325	11.25	0.81	220598	46	120.47
286	10.09	0.82	220457	46	114.33
233	8.49	0.85	219181	47	106.03
229	8.34	0.85	218194	47	105.31
231	8.42	0.86	218493	46	105.41
229	8.33	0.86	218035	46	105.27
229	8.33	0.86	218676	46	105.27
228	8.30	0.86	218760	46	105.40
237	8.59	0.87	218817	47	106.93
217	21.76	0.92	158672	44	93.73
216	21.68	0.92	159348	44	93.75
215	21.59	0.92	160139	44	93.73
221	22.15	0.92	158470	44	93.77
217	21.76	0.92	159059	45	93.89
