Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
139	13.86	0.98	149938	45	93.06
138	13.86	0.98	148462	45	92.72
141	14.17	0.97	148743	44	92.74
139	13.96	0.98	148675	45	92.54
143	14.33	0.98	148142	45	92.68
164	16.45	0.94	151319	44	93.10
164	16.43	0.94	151304	45	93.12
162	16.28	0.94	151050	45	93.20
151	15.10	0.95	150612	45	92.86
146	14.63	0.96	149606	44	92.56
141	14.12	0.97	147586	45	92.64
141	14.15	0.97	148432	45	92.63
141	14.13	0.97	148567	45	92.69
141	14.15	0.97	148818	44	92.42
141	14.14	0.96	147969	45	92.78
148	14.86	0.97	148135	45	92.86
168	16.81	0.94	151135	44	93.95
170	17.10	0.94	150889	45	93.35
168	16.85	0.94	151200	45	93.42
167	16.78	0.94	150385	45	93.36
158	15.82	0.95	150466	44	93.35
149	14.93	0.97	150092	44	92.58
143	14.29	0.98	148928	45	92.74
143	14.37	0.98	148600	45	92.72
144	14.41	0.98	148651	45	92.59
144	14.45	0.98	148979	44	92.72
143	14.34	0.98	148780	44	92.61
151	15.12	0.99	148921	45	92.86
179	17.92	0.93	162486	45	93.66
179	17.91	0.93	162207	44	93.58
178	17.84	0.92	162640	45	93.69
179	17.94	0.92	162518	45	93.57
179	17.90	0.92	161966	45	93.72
178	17.86	0.93	162526	45	93.67
162	16.22	0.94	162422	45	92.95
156	15.65	0.95	161016	45	92.77
152	15.28	0.96	153355	44	92.72
147	14.71	0.98	147677	44	92.77
147	14.70	0.98	148280	45	92.53
147	14.72	0.98	148659	44	92.67
147	14.77	0.98	149064	45	92.61
154	15.44	0.99	149214	45	92.93
176	17.59	0.95	150874	44	93.72
176	17.66	0.94	150738	45	93.57
178	17.82	0.94	151539	45	93.22
175	17.58	0.95	151250	44	93.31
175	17.51	0.95	151613	45	93.42
175	17.56	0.95	151536	45	93.66
171	17.17	0.95	150903	44	93.54
158	15.81	0.97	150162	44	93.04
150	15.07	0.98	148413	45	92.65
150	15.08	0.98	148406	44	92.79
151	15.15	0.97	148340	44	92.61
151	15.07	0.97	147620	45	92.82
150	15.01	0.98	148338	44	92.62
154	15.42	0.98	148693	45	92.94
153	15.35	0.98	148526	45	92.89
180	18.01	0.94	151135	45	93.58
180	18.06	0.94	150938	45	93.42
179	17.97	0.94	151516	45	93.69
179	17.99	0.95	150592	45	93.34
180	18.03	0.95	151266	44	93.38
180	18.02	0.95	150614	45	93.62
182	18.23	0.94	151423	44	93.57
167	16.71	0.96	150977	45	93.14
158	15.84	0.97	148986	44	92.81
154	15.48	0.97	146540	44	92.60
155	15.51	0.97	147284	45	92.79
154	15.47	0.97	148468	44	92.84
154	15.47	0.97	146241	45	92.80
153	15.38	0.97	146633	44	92.60
161	16.18	0.99	148858	45	92.74
195	19.52	0.93	162188	45	93.30
191	19.08	0.93	163097	45	93.72
194	19.42	0.92	161443	45	93.24
193	19.30	0.92	162377	45	93.51
193	19.36	0.92	162039	45	93.48
190	19.10	0.92	162190	45	93.62
191	19.11	0.92	159676	45	93.56
186	18.64	0.93	149388	45	93.67
182	18.22	0.94	148565	44	93.30
168	16.88	0.96	148318	45	92.79
158	15.88	0.97	148678	45	92.72
158	15.81	0.96	146230	45	92.85
159	15.92	0.96	146024	44	92.65
157	15.76	0.97	148202	44	92.91
157	15.79	0.98	147085	45	92.61
160	16.05	0.97	147615	45	92.90
165	16.53	0.98	147858	44	92.78
198	19.81	0.92	162389	45	93.74
194	19.46	0.93	151533	45	93.19
191	19.11	0.94	149000	45	93.49
189	18.97	0.94	149371	45	93.10
189	18.90	0.94	149815	45	93.15
189	18.90	0.94	149133	45	93.17
189	18.94	0.94	149324	45	93.36
187	18.78	0.95	150584	45	93.46
188	18.84	0.94	149942	45	93.51
171	17.21	0.96	149023	44	92.99
162	16.18	0.97	148793	45	92.84
161	16.08	0.97	146672	45	92.80
160	16.01	0.96	146319	45	92.67
160	16.06	0.97	146905	45	92.71
169	16.94	0.97	152134	45	93.04
170	17.01	0.93	159550	45	93.07
178	17.88	0.94	159571	44	93.10
161	16.06	0.76	173510	45	92.71
153	15.32	0.73	175099	45	91.91
152	15.25	0.73	175300	45	91.79
155	15.53	0.74	175641	45	91.98
152	15.23	0.74	174966	45	91.91
123	12.34	0.74	172685	44	91.08
123	12.35	0.73	172967	45	91.15
125	12.51	0.72	173190	44	91.08
124	12.44	0.75	23377	44	90.66
