Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
147	14.71	0.89	161002	44	93.19
146	14.67	0.91	161099	44	92.70
146	14.60	0.90	161432	44	92.81
145	14.49	0.90	161343	44	92.74
153	15.34	0.92	161466	44	92.95
173	17.30	0.89	163640	45	93.15
174	17.41	0.88	163333	44	93.49
174	17.46	0.87	162366	45	93.33
174	17.45	0.89	163610	45	93.57
161	16.15	0.90	163267	44	93.17
153	15.34	0.90	162139	44	92.95
149	14.95	0.90	161530	44	92.69
149	14.96	0.90	160928	44	92.72
152	15.20	0.90	161295	44	92.64
149	14.94	0.91	161098	44	92.82
149	14.95	0.89	160493	44	92.67
155	15.52	0.92	161633	44	92.66
176	17.68	0.89	163158	44	93.53
177	17.71	0.88	162456	44	93.33
179	17.91	0.88	161639	44	93.49
177	17.73	0.88	163831	45	93.35
179	17.91	0.87	162856	44	93.13
173	17.36	0.88	161299	44	93.12
160	16.01	0.89	163196	44	92.97
153	15.33	0.90	160868	45	92.70
152	15.19	0.90	159939	44	92.70
151	15.19	0.90	161259	44	92.55
151	15.11	0.91	161428	44	92.81
151	15.10	0.90	159977	44	92.73
153	15.35	0.91	160638	44	92.48
157	15.75	0.92	161800	45	92.99
180	18.04	0.88	163355	44	93.58
182	18.22	0.88	162584	44	93.21
181	18.13	0.88	161984	44	93.40
182	18.22	0.88	162297	44	93.35
182	18.20	0.88	162790	44	93.28
182	18.20	0.88	163370	44	93.50
172	17.26	0.89	162280	44	93.13
161	16.14	0.90	161885	44	92.73
156	15.61	0.90	160665	44	92.74
161	16.10	0.89	159356	45	92.72
156	15.65	0.89	159128	45	92.82
154	15.49	0.90	160704	45	92.67
155	15.53	0.90	160823	44	92.72
162	16.23	0.90	159866	45	92.81
186	18.61	0.88	162410	45	93.58
185	18.52	0.88	162003	45	93.27
185	18.51	0.88	163105	45	93.42
187	18.79	0.88	163465	45	93.38
184	18.43	0.88	163976	45	93.38
184	18.48	0.88	162615	45	93.35
186	18.69	0.87	161879	45	93.28
179	17.95	0.87	162394	45	93.33
167	16.74	0.90	162092	45	92.80
160	16.02	0.90	159307	45	92.86
159	15.88	0.90	160578	44	92.88
160	16.00	0.90	159213	44	92.76
160	15.99	0.89	158679	45	92.75
160	16.08	0.90	159210	45	92.75
165	16.59	0.90	159132	44	92.85
161	16.16	0.89	159084	44	92.92
190	19.05	0.88	161217	44	93.70
191	19.18	0.87	160706	44	93.20
191	19.14	0.87	161363	45	93.57
191	19.17	0.88	160681	44	93.27
192	19.21	0.87	161665	45	93.23
191	19.16	0.88	161998	45	93.55
193	19.41	0.88	162495	45	93.37
191	19.13	0.88	161162	45	93.53
177	17.71	0.88	160814	45	93.20
168	16.87	0.89	159496	44	92.92
164	16.47	0.89	159405	45	92.59
165	16.54	0.89	158688	45	93.02
164	16.47	0.89	158729	45	92.65
164	16.41	0.89	159114	45	92.89
164	16.43	0.89	158911	44	92.68
172	17.19	0.91	160026	45	93.06
195	19.56	0.88	161550	45	93.54
193	19.39	0.89	162389	45	93.22
194	19.44	0.89	162801	45	93.56
195	19.53	0.88	161053	44	93.64
194	19.46	0.88	161481	44	93.50
193	19.38	0.88	161030	45	93.29
194	19.41	0.88	161104	45	93.36
194	19.38	0.88	160808	45	93.64
197	19.76	0.88	160986	44	93.65
185	18.50	0.88	160815	45	93.40
179	18.06	0.88	31852	44	92.47
