Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
178	17.81	0.91	164944	44	93.66
177	17.75	0.92	166210	45	93.58
177	17.69	0.91	164864	45	93.50
166	16.63	0.92	163673	45	93.23
158	15.90	0.93	162580	45	92.92
152	15.25	0.94	162424	45	93.00
151	15.19	0.95	162183	45	92.67
154	15.48	0.94	162203	45	92.70
152	15.20	0.94	162411	45	92.76
152	15.29	0.94	162536	45	92.86
160	16.00	0.95	163015	45	93.14
180	17.98	0.91	164678	44	93.50
179	17.91	0.92	164715	45	93.08
179	17.95	0.92	165268	45	93.60
182	18.27	0.91	162850	45	93.41
178	17.84	0.91	164748	45	93.31
168	16.84	0.91	163492	45	92.95
157	15.70	0.93	162650	45	92.72
156	15.62	0.94	162062	45	92.66
156	15.59	0.94	162364	45	92.87
156	15.64	0.94	162459	45	93.05
157	15.75	0.93	162681	45	92.83
159	15.98	0.93	162178	45	92.91
161	16.16	0.94	163003	45	92.92
187	18.73	0.91	163956	45	93.90
184	18.43	0.91	165051	45	93.63
184	18.47	0.91	164906	45	94.09
185	18.60	0.91	164206	45	93.65
186	18.61	0.91	164622	45	94.03
174	17.43	0.91	163990	45	92.83
167	16.68	0.92	163672	45	92.87
159	15.94	0.94	162558	45	92.93
159	15.96	0.94	162950	45	92.87
161	16.13	0.93	162459	45	92.98
161	16.16	0.93	160149	45	92.82
160	16.06	0.93	160611	45	93.01
168	16.85	0.93	160737	45	92.77
185	18.60	0.89	160836	45	92.30
186	18.67	0.89	162383	44	92.29
186	18.57	0.89	162761	45	92.61
187	18.76	0.89	162432	45	92.32
187	18.70	0.89	162941	45	92.41
187	18.75	0.89	163132	45	92.46
187	18.77	0.89	163136	44	92.49
185	18.59	0.90	162549	45	92.11
186	18.63	0.89	164070	44	92.69
187	18.72	0.89	163076	45	92.30
187	18.68	0.89	163294	45	92.49
175	17.57	0.91	162458	45	92.53
168	16.79	0.94	163147	45	92.94
162	16.25	0.94	161582	45	92.84
163	16.35	0.94	163308	45	92.93
164	16.38	0.94	162568	45	93.13
163	16.32	0.93	163228	45	92.93
162	16.25	0.94	160143	45	93.01
163	16.37	0.97	151518	45	92.47
189	18.89	0.90	163488	45	92.60
190	19.00	0.89	163714	45	92.35
189	18.91	0.89	162451	44	92.29
189	18.88	0.89	164223	45	92.68
187	18.81	0.89	163622	44	92.29
189	18.93	0.89	162258	45	92.46
190	19.03	0.89	160514	45	92.50
188	18.87	0.89	163264	45	92.47
190	19.03	0.89	163522	45	92.48
189	18.99	0.89	164008	45	92.31
190	19.01	0.89	164194	44	92.54
189	18.97	0.88	161770	45	92.41
181	18.16	0.90	162418	45	92.56
173	17.34	0.92	162572	45	93.01
165	16.58	0.94	162326	44	92.86
166	16.58	0.94	162471	45	92.88
165	16.53	0.94	162416	45	92.99
166	16.64	0.94	161231	45	93.00
165	16.51	0.95	160663	45	92.88
174	17.44	0.95	162344	45	92.83
166	16.62	0.95	161393	45	93.03
194	19.41	0.89	163061	45	92.59
193	19.37	0.89	162475	45	92.46
193	19.39	0.90	163249	45	92.65
190	19.05	0.90	162729	45	92.43
189	18.97	0.90	162341	45	92.26
189	18.92	0.90	161760	44	92.49
189	19.00	0.90	161234	45	92.25
189	18.99	0.90	161777	44	92.23
190	19.07	0.89	161499	45	92.23
191	19.17	0.89	161461	45	92.21
188	18.85	0.90	162702	45	92.42
189	18.93	0.89	161855	45	92.20
190	18.99	0.89	162082	45	92.49
149	14.92	0.81	166403	45	92.27
119	11.89	0.73	172671	45	90.99
118	11.81	0.73	173253	45	90.98
120	12.03	0.72	173078	45	91.03
118	11.83	0.73	172701	45	91.06
118	11.82	0.73	172879	45	90.99
119	11.88	0.73	58528	45	91.42
