Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
154	6.41	0.83	222022	49	101.48
154	6.24	0.83	222223	49	101.50
159	6.60	0.83	221872	48	101.58
162	6.80	0.84	222127	48	102.26
148	11.50	0.85	192782	46	95.51
151	15.14	0.87	175309	46	92.45
150	15.06	0.87	175577	46	92.74
151	15.14	0.86	174397	45	92.34
139	13.95	0.87	174302	46	92.53
132	13.26	0.88	173240	45	92.59
127	12.68	0.88	172961	45	92.46
129	12.96	0.89	172094	46	91.99
128	12.73	0.88	173556	45	92.80
126	12.62	0.89	173427	45	92.15
126	12.62	0.89	172475	45	92.33
132	13.28	0.90	173470	45	92.29
153	15.32	0.87	175402	45	92.47
154	15.45	0.86	174352	45	92.85
154	15.39	0.87	174272	45	92.68
149	14.94	0.88	175521	45	92.47
141	14.13	0.89	175082	45	92.29
131	13.08	0.89	172308	45	92.33
130	13.01	0.90	173378	45	92.40
130	13.05	0.90	172903	45	92.46
129	12.97	0.89	173180	45	92.30
130	13.05	0.89	172911	45	92.52
130	13.00	0.92	162805	45	92.33
127	12.73	0.93	160860	45	92.35
156	15.62	0.89	160663	45	92.77
153	15.34	0.88	161248	45	92.47
154	15.39	0.89	162097	45	92.75
154	15.43	0.88	160783	44	92.72
139	13.93	0.89	159990	45	92.40
130	13.07	0.91	161012	45	92.33
129	12.88	0.90	159815	44	92.30
127	12.77	0.90	158098	44	92.10
128	12.80	0.91	159361	44	92.33
126	12.66	0.91	159697	45	92.11
128	12.85	0.90	159467	45	92.15
134	13.44	0.92	159630	44	92.21
163	16.36	0.86	173261	44	92.71
163	16.36	0.87	172393	44	92.51
164	16.42	0.87	173398	44	92.54
165	16.53	0.86	172127	44	92.52
164	16.44	0.86	172538	44	92.46
157	15.71	0.87	171791	44	92.23
143	14.30	0.88	172353	44	92.36
141	14.12	0.88	171078	44	92.54
139	13.99	0.88	171087	44	92.39
138	13.79	0.88	171327	44	92.42
138	13.84	0.88	171028	44	92.43
137	13.72	0.88	171499	44	92.31
145	14.51	0.89	171408	44	92.42
168	16.88	0.86	171993	44	92.81
168	16.85	0.86	171402	44	92.77
171	17.14	0.87	172646	44	92.62
170	17.02	0.86	172353	44	92.94
168	16.81	0.87	172535	44	92.53
169	16.90	0.86	171710	44	92.62
156	15.60	0.88	172386	44	92.39
148	14.85	0.88	170049	44	92.51
144	14.39	0.89	169773	44	92.42
144	14.47	0.89	169297	44	92.43
145	14.57	0.89	169453	44	92.40
142	14.22	0.88	168953	44	92.28
143	14.35	0.89	169865	44	92.34
150	15.05	0.90	170053	44	92.38
175	17.50	0.86	170643	44	92.66
175	17.52	0.86	170299	44	92.65
174	17.42	0.87	172036	44	92.64
172	17.26	0.87	172612	44	92.55
172	17.21	0.86	172778	44	92.39
171	17.12	0.86	171561	44	92.62
172	17.22	0.85	171087	44	92.84
157	15.78	0.87	171418	44	92.47
147	14.76	0.87	169534	44	92.39
146	14.61	0.88	169381	44	92.48
144	14.50	0.88	170812	44	92.18
145	14.55	0.87	169073	44	92.37
145	14.55	0.88	169700	44	92.54
146	14.67	0.87	168787	44	92.21
153	15.31	0.90	170566	44	92.63
178	17.87	0.87	172156	44	92.88
176	17.61	0.87	172658	44	92.91
175	17.57	0.87	171681	44	92.61
176	17.68	0.87	171807	44	92.62
176	17.62	0.86	170911	44	92.87
177	17.75	0.86	170563	44	92.66
174	17.46	0.87	173550	44	92.97
158	15.89	0.88	170859	44	92.50
150	14.99	0.89	170934	44	92.49
148	14.79	0.89	170511	44	92.45
148	14.82	0.90	170735	44	92.43
147	14.76	0.89	170218	44	92.47
148	14.80	0.89	170122	44	92.48
148	14.86	0.89	169086	44	92.31
156	15.68	0.90	170183	44	92.36
179	17.98	0.87	171341	44	92.51
179	17.98	0.87	171684	44	92.73
178	17.86	0.87	171659	44	92.63
180	18.03	0.88	172545	44	92.74
183	18.30	0.86	171198	44	92.64
178	17.87	0.87	172883	44	92.79
177	17.71	0.87	172978	44	92.64
174	17.49	0.88	172326	44	92.56
159	15.96	0.88	171612	44	92.35
138	13.82	0.84	173944	44	92.17
139	13.94	0.84	172372	44	92.11
133	13.29	0.82	175614	44	91.97
128	12.84	0.80	177008	44	91.74
129	12.93	0.79	176388	44	91.82
131	13.09	0.80	178040	44	91.61
122	12.24	0.77	179116	44	91.57
143	14.34	0.76	180056	44	91.78
125	12.51	0.76	179162	44	91.45
127	12.70	0.75	113462	44	91.58
