Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
173	17.34	0.92	171460	45	94.43
161	16.11	0.94	170324	45	93.58
154	15.46	0.94	168034	45	92.86
150	15.00	0.94	166736	45	92.82
151	15.11	0.95	168200	45	92.75
150	15.03	0.94	167709	45	92.82
149	14.93	0.94	166951	45	92.84
151	15.12	0.94	166495	45	93.02
157	15.74	0.95	166673	45	92.93
177	17.69	0.93	168711	45	93.39
175	17.60	0.93	167975	45	93.22
176	17.65	0.92	169083	45	93.34
177	17.73	0.92	168691	45	93.65
171	17.18	0.93	168718	45	93.21
160	16.01	0.94	168769	45	92.94
152	15.24	0.95	167270	45	92.93
155	15.54	0.95	167812	45	92.91
153	15.32	0.94	167576	45	92.79
152	15.25	0.95	166670	45	92.86
152	15.21	0.95	167055	45	92.70
157	15.79	0.96	167861	45	92.59
154	15.41	0.95	168451	45	92.90
182	18.23	0.92	169399	45	93.29
180	18.08	0.92	169288	45	93.27
182	18.20	0.91	168782	45	93.20
185	18.54	0.91	168854	45	93.06
182	18.18	0.91	168783	45	93.29
164	16.49	0.93	168143	45	92.79
158	15.80	0.94	167701	45	92.93
156	15.61	0.94	166638	45	92.87
157	15.74	0.94	167085	45	92.95
160	16.01	0.94	166039	45	92.88
159	15.97	0.95	166832	45	92.87
161	16.14	0.95	164580	45	92.90
167	16.74	0.97	167023	45	93.42
189	18.91	0.92	166562	45	93.93
188	18.82	0.93	168016	45	93.50
187	18.74	0.93	169868	45	93.28
186	18.70	0.94	169327	45	93.49
187	18.73	0.93	170934	45	93.32
187	18.74	0.93	168177	45	93.42
181	18.19	0.94	167974	45	93.21
168	16.86	0.96	167426	45	92.71
164	16.43	0.96	167916	45	92.75
162	16.27	0.95	165595	45	93.00
164	16.42	0.94	163304	45	92.86
163	16.35	0.95	164633	45	92.93
162	16.23	0.95	166839	45	92.68
170	17.01	0.96	165996	45	92.68
163	16.34	0.96	167042	45	92.93
192	19.22	0.93	167718	45	93.53
192	19.22	0.93	167489	45	93.55
194	19.43	0.93	167475	45	93.36
190	19.02	0.94	168241	45	93.59
190	19.06	0.93	168148	45	93.68
192	19.23	0.92	166242	45	93.74
191	19.16	0.93	168078	45	93.77
175	17.53	0.94	167543	45	93.17
168	16.86	0.95	166306	45	92.90
165	16.52	0.96	165058	45	93.00
165	16.49	0.95	165489	45	92.94
168	16.83	0.94	164095	45	93.00
166	16.65	0.95	164488	45	93.07
165	16.57	0.96	165111	45	93.13
174	17.43	0.97	165903	45	93.15
191	19.11	0.94	167881	45	94.04
191	19.11	0.93	167625	45	93.87
193	19.39	0.92	168681	45	93.77
191	19.16	0.93	168198	45	94.02
191	19.16	0.93	167613	45	94.04
195	19.55	0.93	167619	45	93.65
193	19.28	0.93	167980	45	93.84
193	19.39	0.92	168079	45	93.81
184	18.42	0.93	168274	45	93.47
172	17.25	0.94	167053	45	92.90
168	16.81	0.94	165364	45	93.10
168	16.80	0.94	166911	45	93.04
167	16.69	0.94	166498	45	93.12
167	16.71	0.94	166503	45	93.17
166	16.63	0.95	166697	45	92.88
174	17.39	0.96	166833	45	93.36
177	16.34	0.92	166631	46	95.28
293	9.85	0.82	227398	46	121.64
288	9.69	0.80	228128	47	121.79
263	9.00	0.82	227627	47	118.29
211	7.54	0.85	225882	47	111.12
205	7.35	0.86	224527	47	110.25
204	7.30	0.86	225377	47	110.31
204	7.32	0.86	225452	47	110.07
204	7.30	0.86	225258	47	110.17
207	7.41	0.86	225282	48	110.25
212	7.56	0.87	224544	47	111.07
195	19.53	0.91	165515	45	94.58
194	19.49	0.92	166764	45	94.03
193	19.40	0.92	168978	45	94.06
196	19.61	0.92	168133	45	93.89
195	19.56	0.91	167075	45	93.86
194	19.49	0.91	166802	45	94.01
198	19.81	0.91	166444	45	94.00
194	19.49	0.91	166472	45	93.87
187	18.78	0.92	167505	45	93.51
174	17.45	0.94	166779	45	93.01
166	16.61	0.94	166048	45	93.11
167	16.70	0.95	165629	45	92.93
167	16.77	0.94	165676	45	92.99
168	16.87	0.94	165474	45	92.77
168	16.84	0.94	165143	45	92.93
175	17.57	0.95	165406	45	93.16
167	16.71	0.95	163316	45	92.86
274	10.89	0.83	217224	47	117.70
280	9.40	0.81	227315	47	121.30
263	8.81	0.79	227251	47	119.99
156	5.26	0.71	234226	48	109.40
145	4.93	0.71	232500	47	107.90
145	4.89	0.70	232909	47	107.82
146	4.92	0.70	232546	46	107.47
146	4.95	0.70	233610	47	107.93
146	4.90	0.70	232669	47	107.69
149	5.03	0.71	182441	47	107.91
