Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
167	7.42	0.83	209281	52	105.55
167	7.48	0.83	208784	53	105.36
167	7.45	0.82	209322	53	105.31
167	7.37	0.83	209943	53	105.50
166	7.44	0.83	210162	53	105.31
167	7.33	0.82	209964	52	105.30
166	7.37	0.82	210074	53	105.21
167	7.47	0.82	210110	53	105.16
167	7.47	0.83	210185	53	105.28
167	7.50	0.82	209870	53	105.29
167	7.46	0.83	210084	53	105.32
167	7.52	0.83	209866	52	105.23
168	7.49	0.83	209803	53	105.24
167	7.50	0.83	209501	52	105.32
168	7.52	0.83	209990	53	105.37
167	7.50	0.83	210039	53	105.31
169	7.57	0.82	209383	52	105.27
168	7.52	0.83	209297	53	105.43
167	7.46	0.82	209839	52	105.28
167	7.32	0.83	210276	53	105.50
167	7.51	0.83	209917	52	105.37
166	7.64	0.83	209437	52	105.15
166	7.65	0.83	209730	53	105.10
167	7.69	0.83	209615	52	105.23
167	7.67	0.83	209672	53	105.18
167	7.50	0.83	209843	53	105.15
167	7.59	0.83	209960	53	105.16
168	7.69	0.82	209075	52	105.17
167	7.44	0.83	210194	53	105.34
166	7.50	0.83	210011	53	105.29
166	7.52	0.83	210141	52	105.26
166	7.52	0.83	210122	53	105.35
166	7.50	0.83	210172	53	105.40
167	7.35	0.82	209596	52	105.42
168	7.48	0.82	209744	53	105.38
168	7.49	0.82	210282	53	105.45
167	7.40	0.82	210154	53	105.56
167	7.42	0.82	209736	53	105.46
168	7.44	0.83	210049	53	105.54
167	7.54	0.82	209506	52	105.36
167	7.37	0.83	209898	53	105.53
168	7.45	0.82	209854	53	105.51
167	7.36	0.83	210303	53	105.50
167	7.36	0.83	210583	53	105.46
166	7.51	0.83	209734	53	105.36
166	7.46	0.83	209759	53	105.34
167	7.42	0.83	209986	53	105.34
166	7.49	0.83	209993	52	105.25
167	7.35	0.83	210309	53	105.45
167	7.30	0.83	210218	53	105.42
167	7.38	0.83	210369	53	105.46
166	7.51	0.83	209990	52	105.22
167	7.49	0.83	210099	53	105.19
166	7.38	0.83	209814	53	105.36
167	7.31	0.82	210006	52	105.44
166	7.55	0.83	210101	52	105.12
167	7.56	0.83	209214	53	105.24
166	7.52	0.83	209759	53	105.25
166	7.52	0.83	209923	53	105.25
166	7.55	0.83	209908	53	105.21
167	7.60	0.83	209572	52	105.27
166	7.53	0.83	209693	53	105.34
166	7.52	0.83	209930	53	105.33
166	7.51	0.83	209969	53	105.33
166	7.53	0.83	209907	53	105.38
166	7.54	0.84	209936	52	105.35
166	7.51	0.83	210148	53	105.33
166	7.64	0.83	209952	53	105.11
166	7.74	0.83	209250	53	105.07
166	7.77	0.83	209353	52	105.14
168	7.58	0.82	209909	52	105.25
167	7.55	0.82	210098	52	105.19
167	7.54	0.83	209815	53	105.25
167	7.56	0.83	209953	52	105.34
167	7.55	0.83	210001	53	105.24
167	7.54	0.83	210159	53	105.22
168	7.52	0.82	209103	53	105.26
167	7.47	0.83	209929	53	105.16
167	7.48	0.83	209951	53	105.31
167	7.48	0.83	210080	53	105.26
167	7.52	0.83	209801	53	105.29
166	7.47	0.83	210014	53	105.28
167	7.49	0.83	210094	53	105.20
167	7.51	0.83	209975	53	105.22
167	7.53	0.83	209910	53	105.30
167	7.53	0.83	210066	53	105.24
167	7.52	0.83	210107	52	105.21
167	7.51	0.83	210011	53	105.27
167	7.49	0.82	209940	53	105.31
168	7.56	0.83	209778	52	105.13
167	7.45	0.83	210323	52	105.32
168	7.40	0.83	210077	53	105.47
166	7.33	0.83	209879	53	105.43
167	7.35	0.83	209576	53	105.44
166	7.33	0.83	210124	53	105.42
167	7.38	0.83	210260	52	105.47
167	7.41	0.83	209968	53	105.33
167	7.35	0.82	210328	52	105.36
167	7.33	0.83	210485	53	105.38
167	7.32	0.83	210559	53	105.45
167	7.32	0.83	210140	52	105.37
167	7.31	0.83	210097	53	105.48
167	7.38	0.83	210379	53	105.40
167	7.34	0.83	210280	52	105.43
167	7.36	0.83	210223	53	105.53
167	7.56	0.83	210114	53	105.21
167	7.56	0.83	210234	53	105.08
167	7.52	0.83	209968	53	104.98
167	7.56	0.83	210174	53	105.14
167	7.55	0.83	210115	52	105.22
167	7.53	0.83	210363	53	105.19
167	7.53	0.83	209915	53	105.20
172	7.78	0.85	209703	53	105.41
176	7.97	0.88	209604	53	105.68
175	7.88	0.88	209880	53	105.68
174	7.86	0.89	209575	53	105.63
184	8.28	0.87	220089	52	106.09
185	8.27	0.86	219892	52	106.60
185	8.12	0.86	220615	53	106.88
185	8.21	0.86	220224	53	106.93
