Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
169	7.29	0.91	210648	50	102.59
168	7.28	0.91	210126	50	102.39
168	7.24	0.91	210330	50	102.24
169	7.11	0.91	210679	49	102.42
169	7.47	0.91	210149	50	101.69
168	7.39	0.91	209971	50	101.65
168	7.39	0.91	209805	50	101.63
167	7.39	0.91	209812	50	101.64
168	7.43	0.91	209953	50	101.77
168	7.42	0.91	209488	50	101.75
167	7.39	0.91	209924	49	101.76
169	7.46	0.91	210131	50	101.80
168	7.39	0.90	209869	50	101.95
168	7.44	0.91	209755	50	101.66
169	7.39	0.91	210317	50	101.90
168	7.43	0.91	209754	50	101.75
168	7.43	0.91	209846	50	101.71
168	7.40	0.91	209840	50	101.81
168	7.45	0.91	209960	50	101.65
168	7.43	0.91	209844	50	101.58
168	7.43	0.91	210095	50	101.67
168	7.46	0.91	209815	50	101.58
168	7.41	0.91	209886	50	101.66
168	7.42	0.91	210247	50	101.88
169	7.47	0.91	209919	50	101.64
168	7.31	0.91	209680	50	101.70
168	7.27	0.91	209898	50	101.82
169	7.35	0.91	210348	50	102.04
169	7.28	0.91	210295	50	102.29
169	7.20	0.91	210338	50	102.48
169	7.44	0.91	209882	50	101.73
168	7.40	0.91	210033	50	101.72
168	7.33	0.90	209606	50	101.74
170	7.32	0.90	209250	50	101.81
171	7.36	0.90	209331	50	101.81
170	7.32	0.90	209500	50	101.82
169	7.30	0.90	209492	50	101.70
168	7.25	0.90	209257	50	101.66
168	7.41	0.91	209713	50	101.64
168	7.44	0.91	209731	50	101.63
169	7.50	0.91	209837	50	101.66
169	7.53	0.91	209823	50	101.74
169	7.35	0.90	209647	50	101.93
170	7.32	0.90	208987	50	101.74
170	7.33	0.90	209098	50	101.62
169	7.29	0.90	208844	50	101.75
169	7.29	0.90	209118	50	101.78
169	7.27	0.90	209199	50	101.77
168	7.23	0.90	209266	50	101.75
169	7.27	0.90	209133	50	101.85
169	7.37	0.90	209287	50	101.71
168	7.43	0.91	209620	50	101.65
168	7.35	0.91	209689	50	102.21
168	7.41	0.91	209642	50	101.77
167	7.42	0.91	209581	50	101.52
167	7.59	0.91	209311	50	101.57
167	7.60	0.91	209285	50	101.59
167	7.57	0.91	209340	50	101.51
168	7.41	0.91	209527	50	102.19
169	7.20	0.90	210162	50	102.57
169	7.17	0.90	210019	50	102.44
168	7.43	0.91	209703	50	101.77
168	7.44	0.91	209919	50	101.75
168	7.42	0.91	209892	50	101.80
168	7.37	0.91	209779	50	101.79
168	7.41	0.91	209622	50	101.72
167	7.37	0.91	209953	50	101.63
167	7.41	0.91	209915	50	101.57
168	7.44	0.91	209914	50	101.74
168	7.45	0.91	209997	50	101.58
169	7.26	0.90	210326	50	102.06
170	7.23	0.90	210451	50	102.42
169	7.14	0.90	210084	50	102.47
169	7.14	0.90	210135	50	102.44
169	7.14	0.90	210437	50	102.49
169	7.12	0.90	210303	50	102.51
169	7.16	0.90	210333	50	102.49
170	7.17	0.90	210363	50	102.67
169	7.14	0.90	210318	50	102.55
169	7.17	0.90	210461	50	102.62
169	7.14	0.90	210374	50	102.50
169	7.21	0.90	210190	50	102.51
168	7.42	0.91	209851	50	101.73
168	7.39	0.91	209945	50	101.86
168	7.39	0.91	209550	50	101.60
167	7.31	0.91	210009	50	102.16
166	7.35	0.91	209864	50	101.73
168	7.43	0.91	209979	50	101.78
169	7.48	0.91	209885	50	101.73
169	7.45	0.91	210024	50	101.98
168	7.40	0.91	209708	50	101.69
168	7.39	0.91	210081	50	101.68
168	7.26	0.91	209944	50	102.69
168	7.41	0.91	209961	50	101.76
168	7.40	0.91	209949	50	101.74
167	7.36	0.91	210071	50	101.75
168	7.39	0.91	209814	50	101.75
168	7.44	0.91	209707	50	101.73
168	7.40	0.91	209968	50	101.78
168	7.39	0.91	209663	50	101.77
167	7.39	0.91	209785	50	101.73
169	7.42	0.90	209904	50	101.90
169	7.29	0.90	209124	50	101.93
169	7.29	0.90	209371	50	101.88
169	7.26	0.90	209226	50	101.92
168	7.32	0.90	209285	50	101.85
167	7.60	0.91	209554	50	101.60
167	7.62	0.91	209446	50	101.70
166	7.55	0.91	209210	50	101.64
168	7.57	0.91	209224	51	101.67
169	7.43	0.90	208833	50	101.78
168	7.40	0.90	208904	50	101.86
168	7.42	0.90	208548	51	101.90
169	7.43	0.90	208885	50	101.78
169	7.45	0.90	208939	51	101.87
168	7.30	0.90	209035	51	102.16
169	7.31	0.90	209101	51	101.91
169	7.32	0.90	209094	50	101.92
169	7.33	0.90	209241	50	102.01
169	7.33	0.90	209061	51	101.92
169	7.36	0.90	208967	50	101.86
169	7.30	0.90	209035	50	101.98
169	7.36	0.90	209224	50	102.05
169	7.36	0.90	209449	50	101.98
169	7.35	0.90	209178	50	101.96
169	7.33	0.90	209182	51	101.97
168	7.47	0.91	209568	50	101.85
168	7.52	0.91	209522	50	101.83
167	7.50	0.91	209578	50	101.79
168	7.46	0.91	209710	50	102.09
168	7.34	0.91	209986	50	102.52
168	7.30	0.91	210131	50	102.58
