Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
169	7.23	0.91	210233	50	102.99
169	7.24	0.91	210312	49	102.72
169	7.13	0.91	210695	49	103.09
169	7.13	0.90	210401	50	103.01
169	7.08	0.91	210609	49	102.87
177	7.44	0.89	217897	50	103.08
181	7.63	0.88	221021	50	103.20
180	7.68	0.88	220291	50	102.98
181	7.65	0.88	220197	49	103.09
172	7.32	0.90	213054	49	102.60
169	7.26	0.91	210515	49	102.51
168	7.16	0.91	210218	49	102.83
170	7.26	0.91	210391	49	102.93
169	7.23	0.91	210376	49	102.96
168	7.24	0.91	209929	49	102.80
168	7.27	0.91	209578	49	102.82
167	7.26	0.90	209872	50	102.74
168	7.29	0.91	209869	50	102.75
168	7.29	0.91	209859	50	102.69
169	7.35	0.91	209652	50	102.89
170	7.37	0.90	209883	50	102.81
171	7.44	0.90	210165	50	102.90
171	7.58	0.89	209633	50	102.18
172	7.64	0.88	208907	50	101.96
173	7.61	0.88	209021	50	101.92
172	7.62	0.88	208975	49	102.01
172	7.61	0.88	209059	50	101.93
172	7.63	0.88	208640	50	101.86
172	7.60	0.88	208794	50	101.85
172	7.59	0.88	209030	50	101.89
173	7.64	0.88	209148	50	101.87
172	7.61	0.88	209107	50	101.72
172	7.65	0.89	209118	49	101.78
171	7.80	0.89	209775	49	101.66
171	7.80	0.89	209983	50	101.67
170	7.78	0.89	209345	49	101.69
171	7.80	0.89	209636	50	101.65
172	7.70	0.89	209630	50	101.86
172	7.70	0.88	209306	50	101.82
170	7.78	0.89	209666	50	101.65
171	7.82	0.89	210040	49	101.88
171	7.79	0.89	209759	50	101.76
171	7.80	0.89	209670	50	101.65
171	7.64	0.89	209934	50	101.82
171	7.63	0.89	209671	50	101.84
172	7.65	0.89	209846	50	101.89
172	7.62	0.89	210040	50	101.83
171	7.63	0.89	209768	50	101.94
172	7.39	0.89	210068	50	102.92
172	7.40	0.89	210214	50	103.02
172	7.44	0.89	210330	50	103.09
172	7.40	0.89	209834	50	103.03
172	7.45	0.89	210118	50	103.00
172	7.39	0.89	210121	50	103.18
172	7.40	0.89	209926	50	103.02
171	7.39	0.89	209924	50	102.96
171	7.37	0.89	210162	50	103.11
171	7.32	0.89	210033	50	103.07
171	7.34	0.89	210072	50	102.89
171	7.35	0.89	210099	50	103.31
171	7.35	0.89	209972	49	103.00
171	7.37	0.89	210297	50	102.91
172	7.36	0.89	210415	49	103.03
172	7.37	0.89	210333	50	103.03
172	7.37	0.89	210504	50	102.93
172	7.42	0.89	210487	50	103.03
172	7.41	0.89	210423	50	102.93
172	7.39	0.89	210377	50	103.04
172	7.42	0.89	210232	50	103.04
171	7.38	0.89	210284	49	103.04
172	7.39	0.89	210299	50	103.00
172	7.39	0.89	210556	50	103.08
173	7.41	0.89	210543	50	103.01
172	7.40	0.89	210591	50	102.78
173	7.45	0.89	210914	50	103.22
173	7.45	0.89	210306	50	103.09
172	7.42	0.89	210338	50	103.13
172	7.38	0.89	210608	50	103.04
171	7.36	0.89	210358	50	102.98
172	7.35	0.89	210295	50	102.98
172	7.37	0.89	210294	50	103.04
171	7.44	0.89	210112	49	103.05
171	7.44	0.89	210030	50	102.99
171	7.45	0.89	210081	50	103.04
171	7.79	0.89	209993	50	101.73
170	7.74	0.89	209504	50	101.76
171	7.80	0.89	209571	50	101.65
171	7.80	0.89	209999	50	101.82
170	7.77	0.89	209839	50	101.64
171	7.84	0.89	209749	50	101.77
170	7.77	0.89	209695	50	101.65
171	7.84	0.89	209592	50	101.76
171	7.85	0.89	209730	50	101.71
171	7.82	0.89	210043	50	101.69
171	7.82	0.89	209736	50	101.73
171	7.80	0.89	209636	50	101.68
171	7.82	0.89	209868	50	101.80
171	7.80	0.89	209873	50	101.85
171	7.74	0.89	210002	50	101.86
171	7.72	0.89	210053	50	101.77
171	7.69	0.89	210078	50	101.77
171	7.69	0.89	210085	50	101.81
171	7.71	0.89	210070	50	101.75
171	7.69	0.89	209910	50	101.65
171	7.69	0.89	209714	50	101.71
172	7.75	0.89	209916	50	101.73
171	7.68	0.89	209736	50	101.72
171	7.69	0.89	209809	50	101.75
171	7.67	0.89	209794	50	101.68
171	7.69	0.89	210133	50	101.75
171	7.67	0.89	209870	49	101.81
171	7.68	0.89	209785	50	101.74
171	7.69	0.89	209969	50	101.84
171	7.67	0.89	209877	49	101.62
171	7.68	0.89	209444	49	101.69
171	7.66	0.89	209556	50	101.69
171	7.65	0.89	209637	50	101.75
171	7.65	0.89	209724	50	101.74
171	7.69	0.89	209658	50	101.80
171	7.68	0.89	209520	50	101.81
171	7.65	0.89	209692	50	101.73
171	7.66	0.89	209672	50	101.67
171	7.71	0.89	209668	50	101.91
171	7.72	0.89	209792	50	101.73
171	7.74	0.89	209935	50	101.88
171	7.65	0.89	209686	50	101.89
171	7.65	0.89	209476	50	101.82
170	7.64	0.89	209449	50	101.85
171	7.66	0.89	209785	50	101.90
170	7.64	0.89	209698	50	101.79
171	7.67	0.89	209582	50	101.82
171	7.67	0.89	209686	50	101.63
172	7.78	0.89	210047	50	101.88
172	7.78	0.89	209958	50	101.78
173	7.82	0.89	209904	49	101.80
172	7.75	0.89	209856	50	101.87
171	7.72	0.89	209799	50	101.71
171	7.70	0.89	209831	50	101.74
171	7.55	0.89	209960	50	101.83
173	7.62	0.89	209951	50	101.88
172	7.59	0.89	210159	50	101.87
171	7.55	0.89	210126	50	101.84
171	7.58	0.89	209623	50	101.75
172	7.62	0.89	209887	50	101.78
172	7.62	0.89	210177	50	101.87
171	7.57	0.89	210012	50	101.90
171	7.55	0.89	209717	50	101.79
173	7.69	0.88	210294	50	101.98
172	7.68	0.89	210000	50	101.81
172	7.69	0.88	210237	50	101.82
172	7.70	0.89	209784	50	101.83
171	7.82	0.89	209684	50	101.71
171	7.78	0.89	209464	50	101.73
170	7.75	0.89	209499	50	101.69
171	7.78	0.89	209476	50	101.61
171	7.77	0.89	209442	50	101.79
170	7.75	0.89	209485	50	101.78
176	7.82	0.90	209323	50	102.58
170	7.59	0.90	209408	50	101.94
171	7.62	0.90	209394	49	101.75
171	7.64	0.90	209571	50	101.93
171	7.64	0.90	209540	50	101.90
171	7.64	0.90	209405	50	101.77
167	7.35	0.89	210230	50	101.98
123	5.14	0.74	219949	50	101.11
121	5.06	0.75	220070	49	100.22
121	5.16	0.74	220125	49	100.29
122	5.23	0.75	64032	49	100.13
