Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
142	5.98	0.82	213102	49	101.51
144	6.13	0.83	211937	49	101.32
144	6.16	0.83	211243	49	101.35
144	6.37	0.82	211631	49	100.68
143	6.37	0.82	211663	49	100.71
142	6.36	0.82	211851	49	100.66
143	6.38	0.82	211953	49	100.87
143	6.38	0.82	211587	49	100.62
144	6.44	0.83	211301	49	100.52
141	6.49	0.82	211716	49	100.46
143	6.58	0.83	211115	49	100.58
144	6.43	0.83	211222	49	101.08
142	6.33	0.82	211791	49	101.12
144	6.52	0.83	211053	49	100.58
144	6.42	0.82	211630	49	100.48
144	6.33	0.82	211728	49	100.67
145	6.41	0.82	211701	49	100.79
144	6.34	0.82	211807	49	100.93
145	6.38	0.83	211469	50	101.03
143	6.39	0.83	211775	50	100.50
143	6.44	0.83	211503	49	100.56
143	6.29	0.83	212062	49	101.09
143	6.22	0.82	212228	50	101.52
145	6.47	0.83	210952	49	100.61
143	6.38	0.82	211607	49	100.49
144	6.21	0.82	211781	49	100.75
144	6.13	0.82	212130	50	101.14
144	6.16	0.82	211938	50	101.51
145	6.28	0.83	211555	49	100.83
144	6.28	0.83	211790	49	101.47
144	6.34	0.83	211413	49	101.27
143	6.40	0.82	211586	50	100.52
144	6.30	0.82	211786	49	101.64
145	6.37	0.82	211396	50	101.17
143	6.39	0.83	211515	49	100.47
144	6.21	0.83	211629	49	101.27
142	6.36	0.82	211761	50	100.52
144	6.26	0.82	211706	49	101.02
143	6.27	0.83	211740	49	101.17
141	6.31	0.82	211816	49	100.43
143	6.41	0.83	211533	49	100.50
144	6.43	0.83	211865	49	100.57
143	6.44	0.82	211931	49	100.57
144	6.44	0.83	211220	49	100.51
143	6.38	0.83	211352	49	100.65
143	6.19	0.82	212722	49	101.27
143	6.34	0.83	213181	50	100.70
143	6.41	0.83	211509	49	100.61
144	6.39	0.83	211837	49	100.79
144	6.43	0.83	211483	50	100.51
144	6.55	0.83	211245	49	100.51
142	6.36	0.82	212048	49	100.56
144	6.43	0.83	211259	49	100.68
144	6.56	0.82	211461	49	100.37
143	6.38	0.82	212076	50	100.78
144	6.46	0.83	211341	49	100.70
144	6.27	0.82	211874	49	101.20
144	6.62	0.83	210976	49	100.55
143	6.53	0.82	211494	50	100.44
143	6.39	0.83	211512	49	100.72
143	6.38	0.83	211715	49	100.73
143	6.38	0.83	211617	49	100.43
143	6.24	0.83	212286	49	101.60
143	6.39	0.83	211400	49	100.64
142	6.34	0.83	211966	49	100.87
145	6.43	0.83	211263	49	100.71
143	6.33	0.82	211834	49	101.22
143	6.41	0.83	211435	50	100.41
143	6.39	0.83	211799	49	100.64
142	6.28	0.83	211888	49	100.75
144	6.38	0.83	211475	49	100.55
143	6.27	0.82	211750	49	100.60
144	6.26	0.83	211895	49	100.78
144	6.52	0.82	211632	49	100.54
143	6.50	0.82	211579	49	100.40
146	6.58	0.83	210802	50	100.54
142	6.20	0.82	212264	49	100.70
144	6.41	0.82	211403	49	100.66
144	6.52	0.82	211360	49	100.48
143	6.47	0.82	211096	49	100.49
144	6.50	0.82	211084	49	100.50
143	6.23	0.82	212193	50	100.72
146	6.14	0.82	211897	49	101.95
144	6.38	0.82	211732	49	100.83
143	6.25	0.82	211888	49	100.76
144	6.22	0.83	211976	49	101.45
144	6.16	0.82	212283	49	101.35
143	6.25	0.83	211543	49	100.57
144	6.31	0.83	211639	50	101.31
144	6.50	0.83	210925	49	100.54
144	6.31	0.83	211930	50	100.69
143	6.26	0.82	212103	49	100.47
144	6.34	0.82	211676	49	100.60
143	6.37	0.82	211735	49	100.60
144	6.26	0.82	211794	49	101.32
144	6.29	0.83	211552	49	100.61
143	6.31	0.82	211758	49	101.09
144	6.26	0.83	211748	49	100.98
144	6.39	0.82	211360	49	100.41
143	6.27	0.83	211305	49	100.49
144	6.28	0.83	211755	49	100.71
143	6.25	0.82	211697	49	100.64
144	6.24	0.82	211869	50	100.45
144	6.18	0.82	212229	49	101.64
144	6.35	0.83	211638	49	100.56
145	6.40	0.82	212781	50	100.76
145	6.28	0.82	213820	49	101.40
144	6.41	0.83	213307	50	100.78
143	6.36	0.82	213581	49	100.78
143	6.37	0.82	213559	49	100.71
145	6.43	0.83	213420	49	100.70
144	6.31	0.82	213636	50	101.28
145	6.44	0.83	213511	49	100.81
143	6.30	0.82	213952	50	100.72
145	6.45	0.83	213334	50	100.71
144	6.28	0.82	214251	50	101.40
144	6.29	0.82	213703	50	101.04
147	6.35	0.83	213027	50	100.80
145	6.26	0.82	213427	50	100.80
146	6.31	0.82	212871	49	100.79
146	6.29	0.82	213481	50	101.03
146	6.21	0.82	213372	50	101.83
147	6.28	0.83	213579	50	101.31
145	6.29	0.82	213734	50	101.17
146	6.14	0.82	214114	50	101.57
145	6.11	0.83	214184	50	101.70
145	6.14	0.82	213922	50	101.69
145	6.14	0.82	214031	49	101.72
146	6.08	0.82	214311	50	101.68
144	6.10	0.82	214217	50	101.68
144	6.11	0.82	214343	50	101.61
145	6.11	0.82	214318	49	101.71
146	6.07	0.82	214110	50	101.81
145	6.08	0.82	214122	50	101.67
145	6.39	0.83	213729	50	100.83
144	6.31	0.82	213676	49	100.87
144	6.33	0.82	213894	50	100.96
145	6.40	0.82	213888	50	100.83
145	6.40	0.82	213840	50	100.80
145	6.34	0.82	213529	49	100.84
145	6.23	0.82	214033	50	101.73
145	6.36	0.82	213911	50	101.02
145	6.41	0.83	213465	50	101.00
143	6.19	0.82	213771	50	101.81
145	6.22	0.82	213792	50	101.98
144	6.19	0.82	213929	49	101.96
144	6.19	0.82	213809	50	101.97
145	6.24	0.83	213240	50	101.96
145	6.20	0.82	213875	50	102.06
144	6.20	0.82	213849	50	102.01
144	6.18	0.82	213898	50	102.02
144	6.26	0.83	213504	50	102.03
145	6.26	0.83	213622	49	101.92
143	6.19	0.82	213690	50	102.06
144	6.16	0.83	214049	49	102.08
144	6.20	0.82	213726	50	101.93
145	6.21	0.82	213709	49	101.88
145	6.36	0.82	213165	50	100.70
145	6.36	0.82	213129	50	100.75
145	6.28	0.82	213445	50	101.12
143	6.13	0.81	214239	49	101.88
144	6.53	0.83	213355	49	100.71
144	6.56	0.83	213108	50	100.75
144	6.55	0.83	213016	49	100.68
144	6.53	0.83	213392	49	100.80
144	6.54	0.83	213241	50	100.77
143	6.51	0.82	213339	50	100.72
144	6.54	0.83	213363	50	100.86
144	6.52	0.83	213199	50	100.72
144	6.52	0.83	213507	50	100.70
143	6.48	0.82	213849	50	100.73
145	6.37	0.83	213567	50	101.63
145	6.26	0.82	213680	50	101.55
145	6.18	0.82	214127	50	101.48
145	6.41	0.83	213498	50	100.79
145	6.30	0.82	213806	50	101.19
145	6.29	0.83	213557	49	101.53
144	6.29	0.82	214131	49	101.11
144	6.34	0.82	213714	49	100.81
145	6.41	0.82	213509	50	100.82
145	6.37	0.82	213785	50	100.78
144	6.34	0.82	214042	50	100.69
144	6.38	0.82	213879	50	100.78
144	6.31	0.82	213574	50	100.83
145	6.34	0.83	213677	50	100.91
145	6.31	0.82	213515	50	100.99
144	6.34	0.82	213615	50	100.70
144	6.35	0.82	213755	50	100.80
144	6.46	0.82	213442	50	100.74
