Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
170	7.41	0.91	210653	50	103.09
169	7.37	0.91	210308	50	102.97
169	7.36	0.91	210395	50	103.00
168	7.32	0.91	210011	50	102.83
172	7.44	0.90	213230	50	103.00
180	7.85	0.88	220308	50	103.39
179	7.86	0.88	220009	50	103.49
179	7.87	0.88	219691	50	103.43
179	8.03	0.88	219837	50	102.77
179	8.17	0.88	219755	50	102.15
178	8.14	0.88	219602	50	102.24
178	8.11	0.88	219327	50	102.21
179	8.15	0.88	219010	49	102.34
178	8.12	0.88	219547	50	102.28
179	8.16	0.89	219783	49	102.27
180	8.01	0.88	219105	50	102.43
179	7.94	0.88	219103	49	102.39
179	8.00	0.88	220028	50	102.06
179	7.93	0.88	220262	50	102.52
179	7.97	0.88	219888	50	102.28
180	8.00	0.88	219824	49	102.30
179	7.97	0.88	219721	49	102.38
179	7.98	0.88	219902	49	102.29
179	8.00	0.88	219710	50	102.38
180	8.02	0.88	220248	50	102.45
179	7.99	0.88	220311	50	102.34
180	8.03	0.88	220273	49	102.34
179	8.03	0.88	219904	49	102.20
180	7.82	0.88	220235	50	102.59
181	7.70	0.88	220836	50	103.05
180	7.70	0.88	220915	49	102.95
180	7.64	0.88	220607	49	102.95
180	7.69	0.88	220513	49	102.99
179	7.71	0.88	220539	50	103.01
180	7.72	0.88	220667	49	102.99
180	7.70	0.88	220260	49	103.19
180	7.67	0.88	220471	49	103.09
180	7.67	0.88	220617	50	103.13
180	7.66	0.88	220745	50	103.05
180	7.66	0.88	220333	50	103.09
181	7.68	0.88	220683	50	103.19
180	7.65	0.88	220339	50	103.16
179	7.62	0.88	220645	49	103.07
180	7.68	0.88	220488	49	103.04
180	7.65	0.88	220431	49	103.08
180	7.67	0.88	220549	49	103.08
180	7.75	0.88	220635	50	103.04
180	7.73	0.88	220160	49	102.99
179	7.75	0.88	220457	50	102.87
178	7.96	0.88	220062	50	102.20
179	7.99	0.88	219971	50	102.15
179	7.97	0.88	219753	50	102.25
179	7.99	0.88	219809	50	102.10
179	7.92	0.88	219952	50	102.13
179	7.94	0.88	219952	50	102.30
179	7.95	0.88	219786	50	102.23
178	7.94	0.88	220113	50	102.12
180	7.95	0.88	220047	50	102.24
180	7.71	0.88	220444	50	102.96
179	7.90	0.88	219786	50	102.36
179	7.95	0.88	219789	50	102.21
178	7.92	0.88	219682	50	102.09
180	8.02	0.88	220025	50	102.25
179	7.78	0.88	220164	49	102.70
180	7.67	0.88	220596	50	103.08
179	7.63	0.88	220596	50	102.94
180	7.66	0.88	220792	50	103.11
180	7.63	0.88	220404	50	103.18
181	7.71	0.88	220252	50	103.11
180	7.67	0.88	220257	50	103.11
179	7.64	0.88	220361	50	103.05
180	7.96	0.88	219481	50	102.44
179	7.96	0.88	219592	50	102.44
179	7.87	0.88	219991	50	102.95
179	7.99	0.88	219045	50	102.34
170	7.48	0.90	209456	50	102.03
169	7.42	0.91	208694	50	101.86
168	7.40	0.90	208750	50	101.74
168	7.43	0.91	209808	50	101.83
168	7.41	0.91	209213	50	101.82
168	7.46	0.91	209925	50	101.75
168	7.43	0.91	209636	50	101.77
168	7.40	0.91	209694	49	101.80
168	7.42	0.91	209378	50	101.77
168	7.42	0.91	209702	50	101.72
168	7.44	0.91	209996	49	101.77
169	7.28	0.91	210089	50	102.59
169	7.32	0.91	210220	50	102.79
168	7.41	0.91	209678	49	101.91
167	7.33	0.91	209993	49	102.06
169	7.26	0.91	209834	50	102.37
168	7.40	0.91	209607	49	101.87
167	7.38	0.91	209516	50	101.73
168	7.33	0.91	209776	50	102.11
168	7.40	0.91	209926	50	101.91
167	7.35	0.91	209368	50	101.80
169	7.44	0.91	209828	50	101.89
169	7.46	0.91	209860	50	101.89
169	7.39	0.91	210027	50	101.99
