Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
185	7.49	0.86	218457	49	105.51
184	7.47	0.86	218111	48	104.46
185	7.49	0.86	218346	49	105.21
184	7.47	0.87	218478	49	105.06
184	7.54	0.86	218694	49	104.95
184	7.99	0.86	218211	49	103.18
184	7.96	0.87	218446	49	103.34
185	7.98	0.86	220161	49	103.70
184	7.95	0.87	218381	49	103.22
185	7.94	0.87	218119	49	103.41
186	7.87	0.86	217743	49	103.48
184	7.99	0.87	218179	49	103.03
185	8.04	0.86	218293	49	103.32
185	8.06	0.87	217830	49	103.57
186	8.07	0.86	217834	49	103.42
185	7.81	0.87	217525	49	103.52
185	7.77	0.86	217954	49	103.49
185	7.77	0.87	217904	49	103.55
186	7.79	0.87	218166	49	103.83
185	7.76	0.87	218465	49	103.49
184	7.75	0.87	218475	49	103.26
184	7.74	0.87	218190	49	103.60
184	7.74	0.87	218429	49	103.74
185	7.98	0.87	217934	49	103.35
185	7.76	0.87	218520	49	103.27
185	7.83	0.87	218091	49	103.28
184	7.91	0.87	218181	48	103.42
185	7.98	0.87	217844	49	103.29
184	7.97	0.87	217895	49	103.42
184	7.96	0.87	217511	50	103.24
184	7.96	0.87	217517	49	103.42
184	7.97	0.87	217677	49	103.36
184	8.05	0.87	217259	49	103.33
184	7.93	0.87	217345	49	103.05
184	7.97	0.87	217933	49	103.27
186	8.01	0.86	218107	50	103.47
172	7.51	0.90	209207	49	103.11
172	7.50	0.90	208224	49	103.02
179	8.01	0.88	214110	49	103.01
183	7.96	0.87	217282	49	103.45
184	8.02	0.87	217956	49	103.26
185	8.03	0.87	217556	49	103.53
184	8.03	0.86	217033	49	103.32
184	8.06	0.87	217010	49	103.26
184	8.13	0.87	217312	49	103.18
183	8.13	0.87	217192	50	103.30
184	8.17	0.87	217159	49	103.39
182	8.07	0.87	217071	49	103.13
183	8.10	0.87	217078	49	103.36
182	8.08	0.87	216924	49	103.23
183	8.11	0.87	217182	49	103.35
184	8.14	0.87	216785	49	103.39
183	8.11	0.87	217262	49	103.37
183	8.09	0.87	216764	50	103.32
183	8.15	0.87	216833	49	103.36
183	8.16	0.87	216974	50	103.38
184	8.21	0.87	216905	49	103.40
183	8.11	0.87	217070	49	103.50
182	8.06	0.87	217125	49	103.34
183	8.08	0.87	217420	50	103.39
183	8.06	0.87	218062	49	103.52
183	8.11	0.87	217009	49	103.39
183	8.12	0.87	216994	49	103.37
183	8.14	0.87	217008	50	103.24
183	8.09	0.87	217099	49	103.40
183	8.13	0.87	217098	50	103.38
184	8.17	0.87	217519	49	103.39
185	8.27	0.87	217817	50	103.47
184	8.17	0.87	218010	49	103.46
184	8.20	0.87	218221	50	103.53
184	8.21	0.87	217935	50	103.44
184	8.15	0.87	218096	50	103.27
184	8.15	0.87	217861	50	103.51
184	8.17	0.87	217862	49	103.50
183	8.15	0.87	217990	49	103.39
183	8.14	0.87	217974	50	103.31
184	8.21	0.87	217841	50	103.37
184	8.14	0.87	218372	50	103.23
185	8.27	0.87	217980	50	103.21
184	8.18	0.87	218145	50	103.04
184	8.21	0.87	217958	49	103.20
184	8.21	0.87	217599	49	103.17
184	8.23	0.87	217618	50	103.22
184	8.24	0.87	217698	49	103.21
184	8.24	0.87	217853	50	103.30
184	8.22	0.87	217957	50	103.22
185	8.26	0.87	217986	49	103.33
184	8.24	0.87	217961	50	103.17
185	8.28	0.87	217881	50	103.31
185	8.29	0.87	217908	50	103.39
184	8.24	0.87	218175	49	103.18
183	8.18	0.87	218144	50	103.12
184	8.21	0.87	217980	49	103.18
183	8.19	0.87	217801	50	103.17
183	8.16	0.87	218337	50	103.19
184	8.20	0.87	218087	49	103.21
184	8.23	0.87	217995	50	103.22
184	7.96	0.87	217874	50	103.50
185	8.03	0.87	217989	49	103.38
186	8.05	0.86	218002	50	103.53
185	8.02	0.87	217898	49	103.47
183	7.98	0.87	217895	50	103.35
183	8.17	0.87	218176	50	103.30
184	8.18	0.87	218101	50	103.27
183	8.16	0.87	217850	50	103.24
184	8.16	0.87	217914	50	103.21
183	8.21	0.87	216796	50	103.19
182	8.04	0.87	216781	50	103.09
182	8.05	0.87	216765	50	103.13
181	8.02	0.87	216490	50	103.01
181	8.00	0.86	216631	49	102.97
180	7.89	0.87	216068	49	102.91
172	7.62	0.83	215773	49	102.54
165	7.34	0.81	216006	49	102.02
151	6.64	0.76	219527	51	102.11
134	5.70	0.70	224905	49	101.29
133	5.67	0.70	224881	51	101.90
134	5.73	0.71	92013	50	101.44
