Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
102	10.24	0.77	178132	42	92.63
113	11.35	0.83	173841	42	93.01
108	10.84	0.78	172338	42	92.76
108	10.85	0.79	173180	42	92.66
114	11.39	0.82	171209	42	92.92
123	12.32	0.88	172529	42	93.21
142	14.27	0.97	167280	42	93.95
140	14.05	0.99	166057	42	93.79
149	14.89	0.87	172325	43	93.46
148	14.82	0.87	172611	42	93.58
149	14.91	0.87	172190	43	93.50
134	13.42	0.89	171586	42	93.36
127	12.69	0.89	170346	42	93.40
125	12.54	0.89	169751	42	93.35
126	12.64	0.90	169627	43	93.39
126	12.60	0.90	170715	43	93.39
126	12.66	0.90	171852	43	93.36
125	12.49	0.89	171891	42	93.39
134	13.39	0.91	168701	42	93.47
153	15.38	0.86	173329	42	93.57
152	15.23	0.86	170881	42	93.60
152	15.22	0.87	174317	43	93.52
153	15.33	0.87	173782	42	93.49
141	14.13	0.87	171872	43	93.44
133	13.29	0.89	171858	42	93.33
128	12.85	0.89	171739	42	93.52
129	12.90	0.89	169771	42	93.38
128	12.80	0.89	169920	42	93.47
129	12.90	0.89	169786	43	93.48
128	12.85	0.88	169918	42	93.33
136	13.58	0.91	170219	43	93.50
156	15.59	0.88	173262	43	93.66
155	15.53	0.87	173879	42	93.56
155	15.52	0.87	173363	42	93.54
155	15.54	0.87	173515	42	93.49
155	15.55	0.87	172976	42	93.56
151	15.15	0.87	172599	42	93.54
141	14.08	0.87	171938	42	93.49
134	13.48	0.89	170325	43	93.50
131	13.16	0.89	170377	43	93.45
131	13.09	0.89	169033	43	93.37
131	13.09	0.89	170358	42	93.39
130	13.03	0.90	172042	42	93.32
131	13.12	0.90	172564	42	93.46
138	13.83	0.91	170581	42	93.53
159	15.88	0.88	173263	43	93.68
160	16.07	0.88	171955	43	93.58
158	15.80	0.87	172267	43	93.61
158	15.84	0.88	171747	43	93.63
157	15.78	0.87	172321	42	93.40
158	15.83	0.87	172070	43	93.52
146	14.65	0.88	168102	43	93.40
134	13.39	0.91	160317	43	93.43
126	12.65	0.91	159685	42	93.15
127	12.73	0.91	158911	42	93.21
128	12.78	0.91	158227	42	93.27
128	12.87	0.92	159276	43	93.24
127	12.76	0.92	159114	43	93.18
135	13.51	0.93	159245	43	93.30
128	12.86	0.91	158808	42	93.22
162	16.26	0.86	172421	43	93.67
162	16.21	0.87	172064	43	93.59
162	16.26	0.87	171476	43	93.43
162	16.24	0.87	174239	43	93.29
163	16.25	0.87	175191	43	93.79
165	16.49	0.87	174426	43	93.57
162	16.26	0.87	173532	42	93.48
146	14.60	0.89	173207	43	93.45
139	13.94	0.89	170674	43	93.43
138	13.81	0.90	170457	43	93.42
136	13.68	0.89	169825	42	93.39
136	13.64	0.89	169779	42	93.33
136	13.61	0.90	170867	43	93.45
137	13.69	0.89	170030	42	93.37
145	14.49	0.91	171018	42	93.40
166	16.67	0.87	171708	42	93.67
166	16.67	0.87	172002	43	93.53
167	16.72	0.87	171299	43	93.66
167	16.77	0.87	170657	43	93.63
166	16.67	0.87	171373	43	93.60
165	16.54	0.87	171448	42	93.38
166	16.61	0.86	171548	42	93.67
167	16.72	0.87	170792	42	93.67
162	16.20	0.87	172060	42	93.61
151	15.19	0.88	170876	42	93.52
140	14.08	0.89	169883	42	93.40
140	14.02	0.89	169490	43	93.53
139	13.97	0.89	169577	43	93.39
139	13.98	0.89	169635	42	93.43
140	14.08	0.89	169427	42	93.41
142	14.27	0.90	168256	42	93.49
146	14.65	0.92	169327	42	93.50
218	11.31	0.80	203640	43	110.08
266	8.67	0.76	230986	44	122.51
263	8.57	0.76	230881	44	122.36
189	6.56	0.78	230764	44	115.32
177	6.19	0.78	228345	44	113.95
178	6.23	0.78	228207	44	114.09
178	6.22	0.78	228685	44	114.22
179	6.23	0.77	228403	44	113.95
153	5.18	0.68	234001	45	113.21
160	5.36	0.69	234209	45	113.75
153	5.15	0.67	233553	45	113.30
144	14.41	0.76	178260	43	93.03
