Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
123	12.35	0.77	177615	45	93.09
119	11.96	0.76	177646	45	93.04
123	12.30	0.78	177189	45	92.93
124	12.47	0.79	178069	45	93.11
147	14.69	0.76	181354	45	93.09
147	14.76	0.76	179867	45	93.22
148	14.80	0.76	178970	45	93.17
144	14.46	0.76	178671	45	93.09
135	13.50	0.79	174876	45	93.14
122	12.23	0.78	173931	45	92.89
117	11.70	0.79	172017	45	92.88
116	11.68	0.79	172337	45	92.82
117	11.71	0.79	172444	45	92.85
117	11.68	0.79	171961	45	92.83
117	11.73	0.79	172114	45	92.85
125	12.53	0.81	171082	45	92.81
146	14.67	0.78	175991	45	93.07
147	14.74	0.77	174645	45	93.26
146	14.65	0.78	173964	45	93.03
145	14.56	0.78	174227	45	93.02
145	14.49	0.77	174449	44	92.98
145	14.51	0.78	174676	44	93.07
132	13.22	0.79	173883	45	92.89
124	12.41	0.78	173351	44	92.87
120	12.05	0.79	172081	44	92.88
120	11.99	0.78	172044	44	92.77
119	11.92	0.78	172431	44	92.85
121	12.09	0.79	171802	45	92.84
119	11.96	0.79	172346	45	92.84
126	12.62	0.81	173324	45	92.91
148	14.83	0.78	175848	44	93.13
147	14.74	0.78	173936	45	93.09
151	15.13	0.77	178616	44	93.17
153	15.34	0.77	180011	44	93.15
152	15.31	0.76	180471	44	92.57
154	15.34	0.76	181119	44	93.57
150	15.00	0.77	180030	44	93.08
135	13.58	0.77	179779	44	92.97
128	12.84	0.77	177663	44	92.99
128	12.79	0.78	177343	44	93.04
128	12.79	0.77	177900	44	92.93
128	12.85	0.77	177610	44	92.98
130	12.99	0.76	177294	44	93.16
132	13.26	0.77	177334	44	92.91
134	13.39	0.78	178185	44	93.03
155	15.41	0.80	177724	44	94.23
151	15.10	0.79	175059	44	93.20
152	15.21	0.79	174584	44	93.05
146	14.62	0.80	166036	44	93.13
146	14.61	0.81	164443	44	93.17
145	14.51	0.81	164815	44	93.14
145	14.54	0.80	164883	44	93.11
127	12.76	0.82	164543	44	93.00
121	12.13	0.82	162914	44	92.97
120	12.01	0.82	162671	44	92.90
119	11.91	0.82	162311	44	92.88
118	11.82	0.82	162853	44	93.00
118	11.86	0.82	162538	44	92.86
118	11.80	0.82	161864	44	92.99
126	12.66	0.85	162341	44	92.89
148	14.84	0.81	165335	44	93.02
147	14.75	0.81	164970	44	93.25
149	14.93	0.82	164197	44	92.98
148	14.86	0.81	164762	44	93.28
150	15.04	0.81	165314	44	93.23
150	15.02	0.81	164147	44	93.05
148	14.79	0.81	165167	44	93.09
139	13.98	0.82	164947	44	92.99
128	12.87	0.82	163250	44	92.88
122	12.26	0.82	161400	44	92.81
122	12.19	0.82	161409	44	92.92
123	12.30	0.82	162339	44	92.92
120	12.05	0.82	163171	44	92.77
121	12.09	0.83	162807	44	92.79
130	13.06	0.85	161686	44	92.97
123	12.33	0.83	162450	44	92.87
152	15.24	0.81	164190	44	93.08
151	15.13	0.81	164507	44	93.25
151	15.14	0.81	165175	44	93.09
155	15.57	0.80	171485	44	93.18
158	15.85	0.80	175967	44	93.15
157	15.78	0.80	175394	44	93.29
159	15.90	0.80	175458	44	93.27
161	16.14	0.80	175121	44	93.27
143	14.36	0.80	175887	44	93.10
134	13.42	0.81	173723	43	93.13
131	13.13	0.82	173385	44	93.10
130	13.06	0.81	172985	44	93.01
131	13.13	0.81	173936	44	93.09
131	13.14	0.81	172890	44	93.05
130	13.04	0.81	174182	43	93.01
139	13.90	0.83	173832	44	93.11
162	16.24	0.80	176227	43	93.17
162	16.21	0.80	176363	44	93.19
163	16.38	0.80	174598	43	93.20
162	16.26	0.80	175558	44	93.09
161	16.13	0.80	175740	43	93.25
162	16.23	0.81	175754	43	93.07
162	16.25	0.80	175427	43	93.09
162	16.23	0.81	175333	43	93.25
162	16.24	0.80	175232	44	93.30
148	14.80	0.81	175281	44	93.16
137	13.71	0.81	174825	44	93.02
134	13.43	0.81	173726	44	93.00
136	13.60	0.82	172401	44	93.00
135	13.48	0.82	173508	43	93.16
133	13.34	0.81	174187	43	93.01
133	13.31	0.80	173614	43	93.00
143	14.30	0.83	173179	43	93.08
167	16.76	0.80	175952	44	93.36
170	16.98	0.80	177585	44	93.25
166	16.64	0.79	176837	43	93.12
167	16.78	0.81	175878	44	93.20
165	16.53	0.80	175581	44	93.12
166	16.59	0.80	176314	44	93.23
165	16.52	0.81	176182	43	93.22
