Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
158	5.42	0.78	229360	48	114.25
169	5.90	0.83	226762	48	114.85
172	6.01	0.84	224995	47	114.90
175	6.14	0.85	225163	48	114.98
181	6.36	0.87	224301	48	115.30
187	6.56	0.86	223814	47	115.79
188	6.53	0.87	224257	48	116.17
170	17.05	0.94	166517	47	94.99
169	16.95	0.94	164902	46	94.94
164	16.48	0.92	166365	47	94.65
147	14.72	0.93	166530	46	94.34
147	14.70	0.95	165302	46	94.42
139	13.91	0.94	165859	46	94.18
137	13.70	0.94	166616	46	94.16
142	14.20	0.95	163558	46	94.29
138	13.79	0.93	165057	46	94.08
138	13.79	0.93	164894	46	94.06
147	14.68	0.95	163191	46	94.24
165	16.54	0.93	170108	46	94.43
170	17.07	0.92	168006	46	94.58
172	17.24	0.94	167444	46	94.59
171	17.12	0.94	165988	46	94.61
158	15.82	0.95	167584	46	94.49
153	15.32	0.97	166747	46	94.42
148	14.80	0.98	164667	46	94.39
147	14.72	0.96	164880	46	94.40
148	14.87	0.97	164092	46	94.31
146	14.61	0.97	165275	46	94.32
148	14.81	0.97	165372	46	94.40
154	15.40	0.99	166819	46	94.46
153	14.74	0.96	166345	46	95.50
267	8.77	0.81	224042	47	123.71
209	7.19	0.83	225276	47	117.56
185	6.50	0.84	223761	48	115.06
185	6.48	0.85	223646	47	115.11
182	6.38	0.83	224353	47	114.93
186	6.53	0.84	223484	47	115.14
186	6.55	0.85	223367	47	115.08
186	6.53	0.85	223336	47	115.17
197	6.86	0.86	223356	47	116.31
173	17.29	0.95	168767	46	94.78
173	17.29	0.94	167420	46	94.76
173	17.36	0.94	167920	46	94.69
168	16.80	0.96	169360	46	94.63
154	15.42	0.97	167555	46	94.46
145	14.54	0.97	168551	46	94.35
147	14.71	0.99	167993	46	94.44
150	15.01	0.98	166991	46	94.48
148	14.81	0.98	165075	46	94.39
148	14.87	0.98	165565	46	94.36
149	14.93	0.98	165548	46	94.41
154	15.44	0.99	165642	46	94.50
211	10.83	0.82	203346	46	110.95
241	8.03	0.82	228409	47	122.00
190	6.63	0.86	226585	47	116.10
184	6.46	0.87	225104	47	115.04
184	6.46	0.87	225200	47	115.14
184	6.48	0.87	225463	47	115.24
184	6.45	0.87	225259	47	115.08
182	6.39	0.87	224944	47	115.15
183	6.33	0.86	226516	47	115.79
172	17.21	0.94	167574	46	94.80
172	17.24	0.94	168355	46	94.76
164	16.41	0.94	160976	46	94.36
155	15.51	0.90	159892	46	94.11
156	15.60	0.91	157911	46	94.08
158	15.80	0.93	158129	46	94.13
140	14.05	0.95	158402	46	94.00
136	13.63	0.97	155162	46	93.96
130	13.06	0.96	156580	46	93.79
128	12.79	0.95	157292	45	93.71
130	13.05	0.96	155618	46	93.79
132	13.22	0.97	154919	46	93.83
133	13.32	0.96	156362	45	93.82
138	13.81	0.96	157821	45	93.79
157	15.69	0.89	159859	45	94.10
153	15.34	0.89	160415	46	93.81
155	15.49	0.91	159786	46	93.87
152	15.23	0.89	158558	46	93.85
151	15.11	0.91	162355	45	93.67
156	15.59	0.92	160483	45	94.09
157	15.74	0.87	168534	45	93.86
146	14.67	0.91	169674	45	93.83
138	13.87	0.91	169130	45	93.87
136	13.70	0.91	167977	45	93.53
141	14.06	0.93	167115	45	94.03
142	14.24	0.94	166749	45	93.90
138	13.87	0.92	168055	45	93.76
134	13.44	0.89	167814	45	93.70
146	14.68	0.95	167703	45	93.80
165	16.52	0.87	169962	45	93.89
167	16.70	0.89	170050	45	94.06
163	16.33	0.86	170174	45	93.78
166	16.61	0.87	169083	45	93.91
165	16.54	0.86	170911	45	93.87
163	16.34	0.88	170986	45	93.77
169	16.90	0.88	168792	45	93.97
158	15.86	0.85	171182	45	93.69
141	14.14	0.92	160665	45	93.68
122	12.23	0.87	160882	45	93.20
105	10.54	0.76	165680	45	92.61
105	10.53	0.76	165735	45	92.54
104	10.47	0.77	111933	45	92.54
