Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
161	6.92	0.89	211182	48	105.74
161	6.91	0.88	211417	48	105.30
161	6.88	0.89	211399	48	105.39
161	6.90	0.89	211983	48	105.36
160	6.93	0.89	212345	48	105.22
160	7.29	0.89	211205	48	104.22
160	7.32	0.89	211419	48	104.32
161	7.35	0.89	210969	48	104.28
161	7.36	0.89	210881	48	104.14
160	7.32	0.89	211014	48	104.17
160	7.31	0.89	211256	48	104.16
167	7.67	0.87	218644	48	104.49
170	7.80	0.87	220968	48	104.85
170	7.80	0.86	221263	48	104.80
170	7.81	0.87	221171	48	104.72
170	7.80	0.86	221355	48	104.86
169	7.75	0.86	221255	48	104.73
171	7.74	0.86	221137	48	104.82
171	7.75	0.86	221134	49	104.89
171	7.60	0.86	221273	49	104.93
173	7.62	0.86	221033	48	104.99
171	7.45	0.86	221249	48	104.95
172	7.67	0.86	221236	48	104.89
172	7.66	0.86	220863	48	104.95
171	7.64	0.86	221255	48	104.90
171	7.63	0.86	221210	48	104.87
170	7.58	0.86	221566	48	104.87
171	7.53	0.86	221387	48	104.86
172	7.58	0.85	221249	48	104.93
171	7.57	0.86	221187	49	104.90
171	7.57	0.86	221267	48	104.84
172	7.65	0.86	221122	48	104.98
162	7.20	0.88	210858	48	104.42
162	7.21	0.88	210520	48	104.29
162	7.21	0.89	210982	48	104.37
164	7.33	0.88	210418	48	104.54
161	7.11	0.88	211712	48	104.26
162	7.12	0.88	211287	48	104.45
162	7.22	0.89	210974	48	104.47
161	7.07	0.88	211157	48	104.43
161	7.18	0.89	211507	48	104.45
162	7.30	0.89	211439	48	104.31
161	7.24	0.89	212174	48	104.47
161	7.25	0.89	211549	48	104.33
160	7.24	0.89	211982	48	104.27
161	7.23	0.89	212059	48	104.16
161	7.27	0.89	211749	48	104.46
160	7.32	0.89	211323	48	104.21
160	7.32	0.90	211624	48	104.18
161	7.24	0.89	211640	48	104.24
161	7.23	0.89	211958	48	104.25
162	7.29	0.89	211740	48	104.29
160	7.22	0.89	211844	48	104.22
160	7.19	0.89	212085	48	104.19
161	7.26	0.89	211865	48	104.33
161	7.23	0.89	211477	48	104.31
161	7.25	0.89	211931	48	104.20
160	7.22	0.89	212103	48	104.42
160	7.22	0.89	212215	48	104.29
162	7.28	0.89	211534	48	104.32
161	7.29	0.89	211755	48	104.36
162	7.35	0.89	211042	48	104.34
161	7.28	0.89	211609	48	104.29
160	7.29	0.89	211319	48	104.21
159	7.26	0.89	211839	48	104.32
161	7.21	0.89	211103	48	104.26
162	7.21	0.89	211331	48	104.29
162	7.13	0.88	210915	48	104.44
161	7.06	0.88	211164	48	104.28
162	7.17	0.88	211038	48	104.28
161	7.14	0.88	211439	48	104.37
162	7.16	0.88	211056	48	104.47
161	7.12	0.88	211145	48	104.29
162	7.13	0.89	210551	48	104.43
161	7.07	0.89	210744	48	104.41
160	7.09	0.89	211043	48	104.25
161	7.15	0.89	210690	48	104.32
161	7.15	0.88	211069	48	104.29
160	7.26	0.89	211553	48	104.31
161	7.17	0.89	210890	48	104.31
161	7.15	0.88	211088	48	104.37
162	7.18	0.89	210631	48	104.26
160	7.09	0.89	211110	48	104.26
161	7.14	0.89	210859	48	104.23
161	7.14	0.89	210663	48	104.22
162	7.19	0.89	210957	48	104.28
161	7.22	0.89	211340	48	104.23
160	7.19	0.89	211238	48	104.29
162	7.17	0.89	211197	48	104.31
162	7.17	0.89	210867	48	104.26
160	7.23	0.89	211534	48	104.26
162	7.06	0.88	211376	48	104.36
162	7.12	0.88	211291	48	104.31
162	7.24	0.89	211382	48	104.36
161	7.28	0.89	211830	48	104.36
162	7.17	0.88	211074	48	104.40
162	7.15	0.88	211532	48	104.39
161	7.13	0.88	210905	48	104.27
162	7.14	0.88	210993	48	104.39
161	7.11	0.88	211130	48	104.31
162	7.14	0.88	210816	48	104.36
162	7.15	0.88	211223	48	104.41
161	7.13	0.88	211015	48	104.33
161	7.12	0.88	210866	48	104.32
162	7.17	0.89	211098	48	104.37
162	7.14	0.89	210856	48	104.33
162	7.13	0.89	211095	48	104.28
162	7.17	0.89	210497	48	104.32
163	7.16	0.88	210916	48	104.37
161	7.13	0.88	211384	48	104.37
161	7.28	0.89	210762	48	104.16
160	7.18	0.88	210863	48	104.14
161	7.13	0.89	210880	48	104.25
161	7.23	0.88	211119	48	104.36
160	7.28	0.88	210976	48	104.18
161	7.32	0.88	210470	48	104.23
161	7.33	0.88	210850	48	104.19
162	7.32	0.88	210839	48	104.17
162	7.20	0.88	210920	48	104.35
162	7.17	0.88	211112	48	104.44
162	7.19	0.88	210887	48	104.41
161	7.21	0.88	210971	49	104.29
160	7.30	0.88	210636	48	104.28
160	7.21	0.88	211173	48	104.28
161	7.20	0.89	211030	48	104.35
161	7.13	0.88	210854	48	104.34
160	7.20	0.88	210886	48	104.21
161	7.28	0.89	210789	49	104.26
161	7.27	0.89	210762	48	104.24
161	7.15	0.89	210936	48	104.32
161	7.25	0.89	210714	49	104.28
161	7.16	0.89	210992	48	104.28
161	7.24	0.89	211035	48	104.20
161	7.24	0.89	210814	49	104.29
161	7.23	0.89	210987	48	104.28
162	7.17	0.89	210608	48	104.35
160	7.21	0.89	210887	48	104.23
162	7.15	0.89	210868	48	104.36
160	7.25	0.89	210766	48	104.18
161	7.15	0.89	210726	48	104.25
161	7.10	0.88	211514	48	104.32
161	7.17	0.89	211052	48	104.23
161	7.27	0.89	210608	48	104.28
161	7.25	0.89	210614	48	104.19
161	7.23	0.89	210867	48	104.26
161	7.23	0.89	210815	48	104.29
161	7.17	0.89	210827	48	104.22
161	7.23	0.89	210592	48	104.32
160	7.25	0.89	211067	48	104.18
160	7.20	0.88	211274	48	104.12
160	7.20	0.88	211226	48	104.19
161	7.27	0.88	210933	48	104.19
160	7.30	0.88	211395	48	104.18
161	7.26	0.89	210849	48	104.31
162	7.28	0.89	210807	48	104.24
161	7.22	0.89	210843	48	104.24
160	7.36	0.89	211811	48	104.11
160	7.20	0.89	210806	48	104.10
161	7.23	0.89	210865	48	104.25
161	7.22	0.88	210804	48	104.17
161	7.12	0.89	211050	48	104.27
161	7.04	0.89	211205	48	104.33
161	7.05	0.89	210878	48	104.35
161	7.09	0.89	211258	48	104.31
160	7.18	0.89	211800	48	104.24
161	7.22	0.89	211344	48	104.29
160	7.21	0.89	211383	48	104.24
161	7.22	0.89	211166	48	104.28
161	7.22	0.89	211475	48	104.30
160	7.19	0.89	211684	48	104.27
160	7.18	0.89	211431	48	104.27
161	7.22	0.89	211627	48	104.33
160	7.19	0.89	211797	48	104.18
160	7.20	0.89	211250	48	104.25
160	7.18	0.89	211664	48	104.34
161	7.20	0.89	211455	48	104.29
160	7.19	0.89	211364	48	104.30
160	7.01	0.89	212049	48	104.63
162	7.03	0.89	211237	48	104.57
162	7.13	0.88	210601	48	104.30
160	7.03	0.88	211411	48	104.27
162	7.12	0.89	211023	48	104.38
161	7.08	0.88	211234	48	104.31
161	7.07	0.89	211120	48	104.34
161	7.04	0.88	211108	48	104.32
161	7.03	0.88	211142	48	104.40
161	7.06	0.88	211398	48	104.30
162	7.11	0.88	210827	48	104.34
163	7.11	0.89	211097	48	104.36
162	7.07	0.88	210804	48	104.29
161	7.07	0.88	211305	48	104.27
161	7.04	0.88	211002	48	104.33
160	7.00	0.88	211425	48	104.31
163	7.11	0.88	210934	48	104.37
162	7.09	0.88	211517	48	104.38
161	7.19	0.88	211197	48	104.31
161	7.26	0.89	210916	49	104.21
162	7.31	0.88	211054	48	104.28
161	7.23	0.88	211238	48	104.21
161	7.13	0.88	211367	48	104.23
161	7.19	0.88	211325	48	104.18
160	7.19	0.89	210800	48	104.26
161	7.24	0.89	211061	48	104.26
161	7.23	0.89	210808	48	104.23
159	7.31	0.89	211653	48	104.11
162	7.30	0.89	210729	49	104.31
160	7.17	0.89	211343	48	104.24
160	7.31	0.89	211318	49	104.18
161	7.23	0.89	211102	48	104.28
161	7.24	0.89	210481	48	104.23
160	7.18	0.89	211008	48	104.16
162	7.30	0.89	210720	48	104.29
162	7.31	0.89	210948	48	104.31
161	7.28	0.88	210811	49	104.23
162	7.34	0.89	210735	48	104.32
162	7.33	0.88	210935	48	104.33
162	7.22	0.88	211206	49	104.41
162	7.12	0.88	211596	48	104.36
161	7.18	0.88	211387	48	104.38
162	7.13	0.88	211567	48	104.35
163	7.17	0.88	211235	48	104.40
162	7.15	0.88	211180	48	104.36
163	7.16	0.88	211361	48	104.35
162	7.23	0.89	211046	48	104.33
161	7.24	0.88	211375	48	104.30
160	7.29	0.89	211307	48	104.24
161	7.27	0.89	211245	48	104.28
161	7.26	0.89	210970	48	104.21
163	7.34	0.90	210625	48	104.30
162	7.32	0.89	210582	48	104.34
161	7.11	0.88	211218	48	104.32
161	7.06	0.89	210977	48	104.35
161	7.08	0.89	211142	48	104.41
171	7.34	0.90	212587	48	106.29
162	6.77	0.88	211814	48	105.30
161	6.82	0.88	211636	48	105.03
161	6.93	0.88	211661	48	104.98
162	6.98	0.88	211169	48	105.09
162	7.07	0.88	211124	48	104.93
161	7.16	0.89	211053	48	104.36
161	7.08	0.88	211375	48	104.41
161	7.13	0.88	211257	48	104.44
162	7.21	0.89	211106	48	104.38
161	7.15	0.89	211169	48	104.40
161	7.18	0.89	210617	48	104.33
161	7.18	0.89	210811	49	104.33
161	7.14	0.89	210955	48	104.33
161	7.13	0.89	210735	49	104.36
161	7.15	0.89	210968	48	104.41
161	7.20	0.88	210842	48	104.40
161	7.18	0.89	210921	48	104.36
162	7.23	0.89	210705	48	104.41
161	7.17	0.88	211158	48	104.39
162	7.21	0.88	210533	48	104.38
162	7.18	0.89	210533	49	104.42
160	7.08	0.89	211048	48	104.33
161	7.12	0.89	210925	48	104.32
161	7.11	0.89	210790	48	104.40
161	7.10	0.89	211230	48	104.39
160	7.09	0.89	210999	48	104.35
161	7.15	0.89	210719	48	104.41
160	7.11	0.89	211180	48	104.33
163	7.26	0.89	210709	48	104.36
162	7.22	0.88	210820	48	104.39
162	7.21	0.89	211112	48	104.35
161	7.11	0.89	210716	48	104.37
161	7.18	0.88	211228	48	104.37
161	7.15	0.89	210940	48	104.30
161	7.13	0.89	211000	48	104.31
160	7.08	0.89	211088	48	104.37
161	7.14	0.89	211164	48	104.35
160	7.11	0.89	211209	48	104.25
161	7.14	0.89	210837	48	104.36
161	7.13	0.89	211100	48	104.38
160	7.11	0.89	211308	48	104.30
161	7.15	0.89	210998	48	104.35
162	7.17	0.89	210732	48	104.42
162	7.15	0.89	211033	48	104.35
161	7.00	0.88	211440	48	104.40
161	7.04	0.88	211381	48	104.36
162	7.12	0.88	210702	48	104.37
163	7.16	0.89	210810	48	104.41
162	7.14	0.88	211251	48	104.31
163	7.21	0.88	210875	48	104.48
161	7.29	0.89	211640	48	104.39
161	7.12	0.88	211497	48	104.33
162	7.15	0.88	211283	49	104.39
162	7.12	0.89	211328	48	104.29
160	7.19	0.89	211325	48	104.27
161	7.08	0.89	210903	48	104.43
161	7.25	0.89	211077	49	104.30
161	7.11	0.89	210981	48	104.34
161	7.25	0.89	210817	48	104.26
160	7.22	0.89	211062	48	104.22
161	7.13	0.89	211118	48	104.32
160	7.20	0.89	211065	48	104.22
161	7.23	0.89	210838	48	104.28
161	7.19	0.89	210830	48	104.37
161	7.10	0.88	211296	48	104.33
162	7.18	0.89	211308	48	104.37
161	7.22	0.89	211312	48	104.43
161	7.11	0.88	211249	48	104.35
162	7.17	0.88	210973	48	104.37
162	7.04	0.88	211600	48	104.48
162	7.12	0.88	211191	48	104.37
161	7.12	0.88	211245	48	104.32
161	7.06	0.88	211459	48	104.33
161	7.07	0.89	210824	48	104.35
161	7.19	0.88	211209	48	104.35
161	7.15	0.89	211344	48	104.32
163	7.17	0.88	211037	48	104.38
161	7.15	0.88	211445	48	104.32
161	7.08	0.89	211179	48	104.37
161	7.05	0.88	211194	48	104.36
161	7.04	0.89	211494	48	104.36
162	7.08	0.89	211037	48	104.36
161	7.12	0.89	211353	48	104.34
161	7.11	0.89	211359	48	104.40
161	7.03	0.88	211617	48	104.36
161	7.13	0.89	211514	48	104.42
161	7.11	0.89	211287	48	104.31
161	7.05	0.88	211481	48	104.41
160	7.12	0.89	211593	48	104.36
161	7.12	0.89	211032	48	104.32
160	7.08	0.88	211447	49	104.40
161	7.10	0.89	211251	48	104.29
161	7.09	0.89	211279	48	104.35
159	7.04	0.89	211418	48	104.37
161	7.08	0.89	211434	48	104.41
161	7.11	0.89	210979	48	104.43
160	7.07	0.89	211419	48	104.35
161	7.10	0.89	211043	48	104.29
161	7.10	0.89	211084	48	104.37
161	7.10	0.89	211095	48	104.38
160	7.07	0.89	211350	48	104.29
161	7.12	0.89	211088	48	104.27
162	7.18	0.89	211137	48	104.28
161	7.15	0.88	211261	48	104.36
162	7.18	0.89	210991	48	104.40
160	7.08	0.88	211313	48	104.37
161	7.14	0.89	211229	48	104.45
162	7.19	0.89	211156	48	104.45
161	7.25	0.89	211866	48	104.39
162	7.20	0.88	210943	48	104.37
162	7.21	0.88	211141	48	104.40
162	7.20	0.88	211042	48	104.40
161	7.25	0.89	211934	48	104.33
161	7.16	0.88	210964	48	104.41
161	7.17	0.88	211305	48	104.40
161	7.16	0.88	211183	48	104.40
162	7.21	0.88	211345	48	104.44
162	7.31	0.90	211062	48	104.40
159	7.05	0.88	211572	48	104.22
161	7.18	0.89	211092	48	104.37
162	7.19	0.89	211135	48	104.35
162	7.15	0.89	211001	48	104.51
162	7.20	0.88	210835	48	104.41
161	7.10	0.89	211291	48	104.36
161	7.19	0.89	211668	48	104.38
162	7.19	0.89	210753	48	104.37
161	7.16	0.88	211476	48	104.36
161	7.15	0.88	211312	48	104.36
161	7.17	0.88	211332	48	104.45
161	7.15	0.88	211015	48	104.37
161	7.22	0.89	211710	48	104.37
162	7.19	0.88	211255	48	104.32
162	7.17	0.88	210895	48	104.39
162	7.11	0.89	210840	48	104.45
162	7.11	0.88	211238	48	104.37
162	7.11	0.88	211087	48	104.51
162	7.13	0.89	211140	48	104.37
162	7.11	0.88	211005	48	104.41
162	7.11	0.89	211042	48	104.41
162	7.14	0.89	210934	48	104.41
162	7.11	0.88	211292	48	104.45
162	7.15	0.88	210786	48	104.36
161	7.25	0.89	210658	48	104.45
159	7.17	0.89	210989	48	104.22
161	7.30	0.88	210916	48	104.33
162	7.33	0.89	210686	48	104.34
160	7.33	0.89	211175	48	104.34
160	7.33	0.89	211230	48	104.25
161	7.36	0.89	211176	49	104.39
160	7.31	0.89	210643	48	104.25
160	7.36	0.89	211344	48	104.32
161	7.39	0.89	210820	48	104.31
160	7.36	0.89	211096	48	104.21
161	7.25	0.89	211035	48	104.38
162	7.17	0.89	211207	48	104.41
162	7.21	0.88	211068	48	104.40
