Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
147	6.32	0.79	220711	49	105.64
147	6.23	0.79	221108	50	104.94
146	6.47	0.78	221278	49	104.20
146	6.61	0.79	221207	49	104.28
146	6.63	0.79	221255	49	104.15
146	6.43	0.79	221973	49	104.31
146	6.63	0.79	221641	49	104.17
146	6.57	0.79	221199	49	104.22
146	6.62	0.79	221764	50	104.10
146	6.55	0.78	221661	49	104.17
147	6.57	0.79	221429	49	104.30
146	6.63	0.79	221240	49	104.09
146	6.43	0.79	222258	49	104.26
146	6.41	0.79	221884	49	104.32
146	6.43	0.79	221568	50	104.28
146	6.49	0.78	221811	49	104.20
146	6.45	0.79	222018	49	104.19
146	6.47	0.79	221542	50	104.35
146	6.48	0.78	222068	49	104.16
146	6.55	0.79	221774	49	104.17
146	6.59	0.79	222023	49	104.14
147	6.58	0.79	221280	49	104.09
146	6.56	0.79	221755	49	104.14
147	6.60	0.79	221567	49	104.17
146	6.60	0.79	221364	49	104.10
146	6.58	0.78	221672	49	104.14
146	6.56	0.79	221429	49	104.39
146	6.41	0.78	221714	49	104.28
146	6.41	0.78	222082	49	104.22
147	6.60	0.79	221018	49	104.34
146	6.57	0.79	220970	49	104.38
146	6.63	0.78	220990	49	104.01
146	6.62	0.78	221331	49	104.21
147	6.81	0.79	220380	49	104.13
147	6.84	0.78	220517	49	104.16
147	6.81	0.78	220871	49	103.98
147	6.59	0.79	221453	49	104.10
146	6.60	0.79	221230	49	104.09
146	6.61	0.78	221333	49	103.94
147	6.64	0.79	221336	49	104.05
146	6.58	0.79	221816	49	104.15
147	6.65	0.79	220998	49	104.15
147	6.66	0.79	221109	49	104.02
146	6.61	0.79	221466	49	104.13
147	6.58	0.79	221173	49	104.09
147	6.64	0.79	221369	49	104.16
147	6.66	0.79	221004	49	104.21
146	6.55	0.79	221359	49	104.46
147	6.59	0.79	221095	49	104.36
146	6.53	0.79	221232	50	104.40
146	6.57	0.79	221159	49	104.25
146	6.55	0.79	221080	49	104.22
147	6.58	0.79	221566	49	104.22
146	6.55	0.78	221187	49	104.19
146	6.57	0.78	221434	49	104.14
147	6.71	0.78	221451	49	104.06
147	6.78	0.78	220863	49	104.04
146	6.74	0.78	221018	49	104.00
146	6.74	0.78	221315	49	104.02
146	6.69	0.79	220929	49	104.04
147	6.65	0.79	221094	49	104.35
146	6.63	0.79	221067	49	104.30
147	6.65	0.79	221036	49	104.24
147	6.67	0.79	220931	49	104.29
146	6.73	0.78	221081	49	104.06
147	6.77	0.79	220399	49	104.10
147	6.78	0.78	220608	49	104.05
146	6.74	0.78	221204	49	104.11
146	6.46	0.78	221671	49	104.38
147	6.46	0.78	221025	49	104.40
146	6.44	0.78	221149	49	104.37
147	6.45	0.78	221411	49	104.44
147	6.51	0.78	221256	50	104.46
155	6.90	0.75	224675	49	104.76
158	7.00	0.76	225427	49	105.20
156	6.94	0.75	225472	49	105.08
157	6.97	0.76	225608	49	105.20
156	6.78	0.76	225880	49	105.09
157	6.96	0.76	225770	49	105.02
156	6.92	0.75	226030	49	104.87
156	6.97	0.76	225686	49	104.90
158	7.05	0.76	225503	49	105.06
156	6.93	0.75	226158	49	104.93
157	6.98	0.76	225429	49	104.98
157	7.01	0.76	225710	49	104.97
157	6.88	0.76	225579	49	105.31
158	6.84	0.76	225696	49	104.97
156	6.80	0.75	226107	49	104.86
157	6.85	0.77	225690	50	104.99
156	6.81	0.76	225795	49	105.08
157	6.79	0.76	226006	49	105.33
156	6.84	0.76	226192	50	105.10
157	6.87	0.76	225813	49	105.11
156	6.89	0.76	225937	49	104.94
157	6.94	0.76	225740	49	104.92
156	6.90	0.76	225717	50	104.97
157	6.93	0.76	225492	49	104.88
157	6.90	0.76	225749	49	104.99
157	6.89	0.76	225734	50	105.19
156	6.90	0.76	225283	49	105.13
157	6.88	0.75	225822	49	105.13
156	6.89	0.76	225874	49	105.20
156	6.88	0.76	225735	50	105.23
157	6.91	0.76	225253	50	105.32
157	6.90	0.76	225203	49	105.20
157	6.80	0.75	225954	49	105.23
158	6.80	0.75	225497	49	105.21
160	6.78	0.75	225432	49	105.45
159	6.72	0.75	225727	49	105.45
157	6.65	0.75	226198	50	105.23
159	6.63	0.75	225838	49	105.57
159	6.57	0.75	226019	49	105.62
157	6.63	0.76	226080	49	105.21
156	6.67	0.76	226263	49	105.30
157	6.86	0.76	225811	50	105.24
156	6.85	0.75	225784	49	105.11
157	6.89	0.76	225598	50	105.15
157	6.89	0.76	225684	49	105.18
156	6.86	0.76	226067	49	105.05
157	7.00	0.76	225209	50	105.01
157	7.03	0.76	225339	50	105.00
157	6.96	0.75	225461	50	105.19
157	6.97	0.75	225556	49	105.21
159	6.91	0.75	225777	50	105.65
159	6.81	0.74	225550	50	105.38
158	6.85	0.75	225534	49	105.14
160	6.83	0.74	225343	49	105.34
159	6.84	0.74	225525	49	105.35
158	6.97	0.75	224974	49	105.02
158	6.97	0.75	225390	50	105.07
158	6.98	0.75	225335	49	105.18
157	6.95	0.75	225713	50	105.24
159	6.98	0.76	225608	49	105.25
158	6.83	0.76	225389	50	105.11
157	6.80	0.75	226132	49	105.22
157	6.79	0.75	225850	49	105.22
156	6.71	0.76	226389	50	105.35
156	6.76	0.76	225985	49	105.18
156	6.76	0.76	226047	49	105.29
157	6.75	0.76	226026	49	105.37
156	6.70	0.76	226383	50	105.34
156	6.73	0.76	225947	50	105.24
157	6.74	0.76	226169	49	105.26
157	6.82	0.76	225887	49	105.31
156	6.85	0.75	225875	49	105.34
157	6.89	0.76	225710	49	105.27
157	6.91	0.76	225644	49	105.25
156	6.90	0.76	225945	49	105.20
156	6.90	0.76	225521	50	105.32
157	6.93	0.76	225468	49	105.28
156	6.88	0.75	225907	49	105.17
157	6.91	0.75	225921	50	105.26
157	6.95	0.76	225821	49	105.27
157	6.92	0.76	225672	49	105.18
157	6.94	0.76	225721	49	105.25
158	7.00	0.76	225097	49	105.22
157	6.92	0.75	225943	50	105.29
157	6.93	0.76	225526	49	105.22
157	6.94	0.76	225864	49	105.29
157	6.93	0.76	225897	49	105.50
157	6.93	0.76	226039	49	105.29
157	6.92	0.76	225669	50	105.22
157	6.90	0.75	226072	50	105.31
157	6.90	0.76	225683	49	105.29
157	6.88	0.76	225817	49	105.33
157	6.94	0.76	225576	50	105.40
156	7.04	0.75	225293	50	105.01
157	6.94	0.76	225510	50	105.22
158	6.94	0.76	225477	49	105.36
157	6.78	0.76	225713	49	105.25
157	6.72	0.75	225844	49	105.26
157	6.75	0.76	225794	49	105.19
157	6.89	0.75	225396	50	105.04
157	6.96	0.76	225239	49	105.21
157	6.93	0.76	225672	50	105.15
158	7.01	0.76	224860	50	105.27
156	6.90	0.76	225796	50	105.33
157	6.88	0.75	225795	50	105.19
157	6.96	0.76	225349	49	105.12
157	6.96	0.75	225358	50	105.17
157	6.91	0.76	225669	49	105.30
157	6.93	0.76	225465	50	105.26
156	6.87	0.76	225853	50	105.26
156	6.89	0.76	225766	50	105.26
157	6.85	0.76	225380	50	105.30
157	6.78	0.75	226112	49	105.32
158	6.77	0.76	225685	49	105.24
157	6.79	0.75	225688	50	105.24
158	6.81	0.75	225715	50	105.42
157	6.73	0.76	225780	50	105.41
158	6.79	0.76	225848	50	105.31
157	6.72	0.76	225943	49	105.26
157	6.72	0.75	226137	49	105.30
157	6.76	0.76	225879	49	105.18
158	6.78	0.75	226166	50	105.31
158	6.82	0.76	225538	49	105.35
157	6.79	0.75	225961	49	105.27
158	6.82	0.75	225901	50	105.33
157	6.80	0.75	226342	50	105.41
157	6.80	0.75	225701	49	105.42
158	6.85	0.76	225690	49	105.34
158	6.83	0.75	225623	49	105.32
157	6.77	0.75	226428	50	105.45
158	6.83	0.75	225779	50	105.39
158	6.78	0.75	225998	50	105.90
157	6.60	0.75	226680	50	105.41
157	6.61	0.75	226592	50	105.32
157	6.61	0.76	226371	50	105.38
157	6.61	0.75	226584	50	105.38
158	6.65	0.76	226375	50	105.43
158	6.67	0.76	226244	50	105.42
157	6.63	0.75	226020	49	105.34
157	6.63	0.75	226605	50	105.42
157	6.72	0.76	225855	50	105.34
157	6.70	0.75	226145	49	105.30
156	6.73	0.76	225569	49	105.23
156	6.71	0.75	226141	50	105.24
157	6.89	0.76	225499	50	105.03
157	6.92	0.75	225267	49	105.03
160	6.94	0.76	225494	50	105.23
157	6.79	0.75	226046	50	105.08
156	6.84	0.76	225270	50	104.79
156	6.97	0.76	225421	50	104.82
156	6.97	0.76	225408	50	104.99
156	6.92	0.76	225739	50	105.04
157	7.16	0.76	225286	50	104.81
157	7.07	0.76	225509	49	105.11
157	7.15	0.75	225022	50	105.04
156	7.16	0.75	224915	49	104.97
157	7.13	0.75	225212	50	104.95
157	7.15	0.75	225505	50	105.02
157	7.16	0.75	224828	50	105.00
157	7.14	0.75	224793	49	104.95
156	7.13	0.75	224837	50	104.99
157	7.15	0.75	225196	50	104.94
156	7.13	0.75	225011	50	105.01
157	7.14	0.76	225215	49	105.01
157	7.12	0.75	225110	50	105.04
156	7.15	0.75	225149	49	104.92
157	7.18	0.76	224903	49	105.00
157	7.17	0.75	224804	49	104.97
156	7.13	0.75	225047	50	104.85
157	7.17	0.76	225148	49	105.01
157	7.15	0.76	224785	49	105.10
157	7.15	0.75	225299	50	105.05
157	7.18	0.76	224828	50	105.07
157	7.16	0.76	224891	50	105.10
157	7.16	0.76	224802	50	105.05
157	7.18	0.76	224854	49	105.05
157	7.15	0.75	225138	50	105.10
156	7.13	0.75	225394	49	105.02
157	7.19	0.76	224625	50	105.11
158	7.16	0.75	224964	50	105.10
156	7.13	0.75	225393	49	105.07
156	7.12	0.75	225279	50	105.11
157	7.20	0.76	224622	49	105.01
157	7.18	0.76	224603	50	105.13
157	7.14	0.75	225219	49	104.99
157	7.17	0.75	224858	50	105.12
157	7.17	0.75	224876	50	105.05
157	7.15	0.75	225165	49	105.05
157	7.14	0.75	225191	49	105.09
157	7.18	0.76	224761	50	105.04
157	7.15	0.75	224773	49	105.18
158	7.14	0.75	224879	49	105.24
158	7.01	0.75	225098	50	105.09
156	6.94	0.75	225298	50	105.14
157	6.95	0.76	225165	50	105.02
157	6.98	0.75	225274	50	105.07
157	6.99	0.76	225211	50	105.20
157	6.98	0.76	224972	49	105.24
156	6.94	0.76	225233	50	105.30
156	6.93	0.76	225650	50	105.23
156	6.92	0.75	225524	50	105.22
158	7.00	0.76	225080	50	105.11
157	6.99	0.76	225061	50	105.17
156	7.03	0.76	225218	50	105.18
157	7.15	0.76	224780	50	104.89
157	7.15	0.76	224937	50	105.03
157	7.18	0.76	224675	49	105.01
156	7.14	0.75	225178	49	104.89
157	7.15	0.76	224946	50	105.03
157	7.15	0.75	224924	50	104.87
158	7.20	0.76	224734	50	105.03
157	7.16	0.76	225025	50	105.05
158	7.21	0.76	224817	50	105.11
157	7.15	0.75	224924	49	104.93
157	7.19	0.76	224931	50	105.03
157	7.14	0.75	225281	50	105.00
157	7.17	0.76	225074	50	105.01
156	7.13	0.75	225515	50	105.04
157	7.19	0.76	224793	50	105.10
157	7.21	0.76	224704	49	105.04
157	7.14	0.75	225127	49	105.05
157	7.16	0.76	225062	49	105.09
157	7.19	0.75	224792	50	105.02
156	7.13	0.75	225353	50	104.99
154	6.94	0.74	226317	50	105.20
141	6.15	0.66	232348	49	104.63
141	6.19	0.66	232125	49	104.30
141	6.22	0.66	232178	50	104.24
141	6.13	0.66	232282	49	104.40
141	6.18	0.66	232315	50	104.30
142	6.20	0.66	232143	50	104.39
141	6.14	0.66	232076	50	104.34
141	6.17	0.66	232140	49	104.41
141	6.20	0.66	232161	49	104.22
141	6.19	0.66	232293	49	104.32
141	6.17	0.66	232231	50	104.30
142	6.19	0.66	232397	49	104.40
142	6.18	0.66	232446	49	104.46
142	6.05	0.66	232652	50	104.47
141	6.03	0.66	232611	50	104.47
141	6.15	0.66	232382	50	104.29
141	6.14	0.66	232419	49	104.36
141	6.09	0.66	232123	49	104.53
141	6.01	0.66	232674	49	104.39
141	5.99	0.66	232607	50	104.51
141	6.00	0.66	232532	49	104.57
141	5.96	0.66	232622	50	104.60
142	6.07	0.66	232433	49	104.26
141	5.90	0.66	232598	49	104.39
141	5.89	0.66	233096	50	104.74
141	6.08	0.66	232359	50	104.44
140	5.90	0.66	232591	49	104.55
140	5.90	0.66	232592	49	104.39
