Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
177	7.54	0.84	214642	53	107.12
176	7.57	0.85	214756	53	106.91
176	7.64	0.84	215133	53	106.37
176	7.67	0.85	215264	52	106.47
175	7.81	0.84	215583	52	105.78
176	7.68	0.85	215758	52	106.35
176	7.74	0.84	215902	52	106.16
175	7.70	0.85	215500	53	105.87
175	7.71	0.85	215408	52	105.63
176	7.73	0.85	215531	53	106.20
175	7.72	0.85	215591	53	105.75
175	7.68	0.85	215521	53	106.13
176	7.74	0.84	215582	53	106.48
176	7.78	0.84	215567	53	105.82
175	7.68	0.85	215745	52	105.75
175	7.69	0.85	215899	53	105.71
175	7.68	0.85	216083	52	105.73
176	7.69	0.84	216082	52	106.11
176	7.67	0.84	216121	52	106.07
175	7.79	0.85	215685	52	105.87
175	7.92	0.85	215611	52	105.56
177	7.76	0.84	216022	53	106.55
177	7.66	0.84	216141	53	106.95
175	7.54	0.85	215823	52	106.95
176	7.58	0.85	215898	52	106.79
176	7.63	0.84	215947	52	106.93
176	7.59	0.85	216315	52	106.89
174	7.65	0.85	215755	53	106.57
174	7.76	0.85	215651	52	105.58
174	7.66	0.85	215775	53	106.57
175	7.72	0.85	215895	53	106.42
174	7.69	0.85	215798	53	106.69
174	7.70	0.85	215947	52	106.61
175	7.87	0.85	215605	53	105.49
175	7.83	0.85	215951	53	105.91
175	7.74	0.85	215679	53	106.67
175	7.75	0.85	215826	52	106.59
175	7.62	0.85	215859	53	106.64
174	7.53	0.85	216048	53	106.90
174	7.52	0.85	215756	53	106.82
176	7.48	0.85	216078	53	106.81
176	7.71	0.85	215773	53	105.71
176	7.65	0.85	216060	53	105.91
176	7.67	0.84	215518	53	106.92
175	7.65	0.85	215823	53	106.88
175	7.64	0.85	215650	53	106.89
174	7.73	0.86	215677	53	106.68
175	7.44	0.85	216160	53	106.96
176	7.55	0.85	216108	53	106.55
176	7.74	0.85	215903	53	106.04
176	7.70	0.84	216072	53	106.12
176	7.79	0.85	215602	53	106.70
175	7.79	0.85	216027	53	105.83
175	7.66	0.84	215857	52	106.27
132	5.86	0.69	228016	53	103.71
132	5.87	0.69	227924	52	103.59
132	5.77	0.69	227791	52	103.63
132	5.77	0.68	228051	52	103.64
132	5.76	0.68	228885	52	103.65
132	5.81	0.68	228037	52	103.55
133	5.80	0.68	228022	52	103.68
132	5.79	0.68	228603	52	103.64
133	5.78	0.69	228654	52	103.70
133	5.80	0.68	228651	53	103.69
132	5.79	0.68	228456	52	103.70
132	5.78	0.68	228339	52	103.69
133	5.79	0.69	227800	52	103.64
132	5.74	0.69	227677	52	103.75
132	5.72	0.69	227670	52	103.63
132	5.73	0.68	227332	52	103.64
132	5.77	0.68	228073	52	103.55
132	5.57	0.69	228209	52	103.78
131	5.50	0.69	228346	53	103.74
131	5.52	0.69	228516	52	103.71
132	5.53	0.69	228792	52	103.80
132	5.55	0.69	228548	52	103.75
131	5.49	0.69	229073	52	103.64
131	5.51	0.69	228363	52	103.83
132	5.53	0.68	229230	52	103.83
132	5.56	0.68	229110	53	103.83
132	5.40	0.68	228684	53	103.81
131	5.33	0.69	229260	52	103.85
131	5.33	0.69	228784	52	104.00
131	5.32	0.69	229001	52	103.91
132	5.38	0.69	229198	52	103.99
131	5.33	0.70	229062	52	104.05
131	5.35	0.69	228996	52	103.97
131	5.34	0.69	228876	52	103.87
131	5.37	0.69	229393	52	104.00
131	5.36	0.69	229471	52	103.93
131	5.36	0.69	228710	52	103.92
131	5.51	0.69	228625	52	103.73
131	5.51	0.70	228231	52	103.85
131	5.49	0.69	228046	52	103.94
131	5.33	0.69	229269	52	104.00
131	5.33	0.69	229206	52	103.92
131	5.39	0.69	228919	52	103.85
132	5.43	0.69	228388	52	103.70
132	5.46	0.68	228431	52	103.89
131	5.35	0.69	228275	52	103.76
132	5.37	0.68	228285	53	103.85
132	5.37	0.68	228160	53	103.92
133	5.45	0.68	228076	53	103.92
133	5.48	0.68	227730	53	103.85
132	5.50	0.68	228100	52	103.93
133	5.47	0.68	227954	52	103.91
133	5.43	0.68	228325	52	103.81
133	5.46	0.68	228402	52	103.84
133	5.45	0.68	228674	52	104.00
133	5.45	0.68	227947	53	103.90
132	5.43	0.68	228105	52	103.84
132	5.41	0.68	228230	53	103.71
132	5.40	0.69	228919	53	103.87
132	5.39	0.69	228656	52	103.83
133	5.47	0.68	228488	52	103.97
133	5.30	0.69	228561	53	104.03
132	5.44	0.69	228390	52	103.90
132	5.46	0.68	229198	52	104.03
132	5.56	0.68	229237	52	103.67
132	5.57	0.69	228206	52	103.72
132	5.58	0.69	228548	52	103.70
132	5.57	0.68	228605	52	103.75
132	5.57	0.69	228554	52	103.83
132	5.55	0.69	228523	52	103.85
132	5.51	0.69	228926	53	103.92
132	5.55	0.69	228065	52	103.87
131	5.40	0.69	229135	52	103.86
