Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
165	7.32	0.82	214702	52	106.78
164	7.21	0.83	214424	52	105.58
163	7.22	0.83	214739	52	105.02
163	7.17	0.83	215378	52	105.43
164	7.23	0.83	215476	52	105.30
164	7.32	0.83	215194	52	105.55
164	7.34	0.82	215438	52	105.35
164	7.30	0.82	214793	52	105.61
164	7.16	0.83	215529	52	105.75
164	7.20	0.83	215447	52	105.61
163	7.22	0.83	215414	52	105.06
163	7.23	0.83	215581	53	105.00
163	7.29	0.83	215458	52	104.82
164	7.20	0.83	215438	52	105.61
164	7.12	0.83	215409	52	105.79
163	7.22	0.83	215170	52	105.03
164	7.15	0.83	215451	52	105.69
163	7.14	0.83	215593	52	105.63
163	7.16	0.83	215508	52	105.50
163	7.23	0.83	215406	52	104.87
164	7.16	0.83	215547	52	105.79
164	7.18	0.83	215399	52	105.84
164	7.16	0.83	215498	52	105.72
164	7.32	0.83	214609	52	105.37
164	7.16	0.83	215821	52	106.24
163	7.37	0.83	215406	52	105.40
164	7.34	0.83	215266	52	105.53
163	7.44	0.83	215085	52	104.95
164	7.25	0.83	215605	53	105.27
164	7.15	0.83	215659	52	105.75
164	7.11	0.83	215746	52	105.88
164	7.27	0.83	215189	52	105.36
164	7.32	0.82	215191	52	105.58
164	7.35	0.82	215488	53	105.53
164	7.32	0.83	215238	52	104.98
164	7.32	0.82	215178	52	105.28
165	7.35	0.82	215385	52	105.46
165	7.35	0.82	215412	53	105.18
164	7.47	0.83	214669	52	104.92
165	7.36	0.83	215332	52	105.69
163	7.39	0.83	215283	52	104.96
164	7.22	0.83	215352	52	105.56
163	7.39	0.83	215479	52	104.88
164	7.22	0.83	215490	52	105.53
163	7.21	0.82	215446	52	105.33
164	7.21	0.83	215590	53	105.69
164	7.20	0.83	215335	52	105.66
164	7.18	0.83	215454	52	105.94
164	7.27	0.83	215390	52	105.07
164	7.25	0.83	215461	52	105.33
164	7.22	0.83	215507	52	105.41
164	7.19	0.83	215426	53	105.81
165	7.20	0.82	215413	52	105.92
164	7.22	0.83	215589	52	105.43
164	7.24	0.83	215310	52	105.30
164	7.16	0.83	215453	52	106.07
164	7.19	0.83	215574	52	105.92
164	7.13	0.83	215647	52	106.08
164	7.21	0.83	215445	53	105.53
164	7.24	0.83	215432	52	105.10
164	7.18	0.83	215786	52	105.79
163	7.22	0.83	215312	52	105.27
163	7.27	0.83	215386	53	104.95
164	7.25	0.83	215331	52	105.13
164	7.19	0.83	215676	53	105.64
163	7.23	0.83	215297	53	105.24
164	7.26	0.83	215388	52	104.98
163	7.17	0.83	215608	52	105.59
163	7.23	0.83	215532	53	105.03
163	7.12	0.83	215822	52	105.94
163	7.11	0.83	215955	53	106.01
163	7.08	0.83	215797	52	106.35
163	7.10	0.83	215789	52	105.99
163	7.14	0.83	215402	53	105.76
164	7.25	0.83	215649	52	105.14
164	7.26	0.83	215741	52	105.09
163	7.37	0.83	215496	52	104.98
163	7.39	0.83	215302	53	104.92
163	7.39	0.83	215284	52	105.05
163	7.39	0.83	215272	52	104.88
163	7.38	0.83	215384	52	104.89
163	7.40	0.83	214726	53	104.95
163	7.37	0.83	215743	52	104.95
163	7.39	0.83	215589	53	104.87
162	7.37	0.83	215583	52	104.89
163	7.37	0.83	215521	52	104.96
163	7.39	0.83	215454	52	104.92
163	7.38	0.83	215482	52	104.97
163	7.38	0.84	215713	52	104.94
162	7.35	0.83	215410	52	104.91
162	7.35	0.83	215712	52	104.85
162	7.35	0.84	215555	53	104.80
163	7.37	0.84	215729	52	104.82
163	7.38	0.83	215337	52	104.85
163	7.37	0.83	215492	52	104.85
163	7.37	0.83	215419	52	104.88
163	7.36	0.83	215391	52	104.85
162	7.36	0.83	215369	52	104.93
163	7.37	0.83	215572	52	104.85
162	7.34	0.83	215313	52	104.86
164	7.39	0.83	214740	53	105.04
163	7.22	0.83	215544	53	105.05
163	7.12	0.83	215676	53	105.94
163	7.11	0.83	215618	52	105.81
163	7.16	0.83	215586	52	105.72
162	7.18	0.83	215423	52	105.17
163	7.21	0.83	215576	52	105.16
162	7.31	0.83	215437	52	104.94
162	7.34	0.83	215686	52	104.95
162	7.34	0.84	215288	53	104.89
162	7.35	0.83	215529	53	105.00
139	6.10	0.73	224647	52	104.00
131	5.71	0.68	227603	52	103.70
133	5.65	0.68	227156	52	103.67
133	5.65	0.68	227047	53	103.80
133	5.64	0.69	226624	52	103.72
133	5.60	0.68	227395	53	103.84
133	5.61	0.68	227748	52	103.78
133	5.62	0.68	227864	53	103.72
133	5.52	0.69	227191	52	103.82
132	5.56	0.69	228201	52	103.77
132	5.57	0.69	228285	52	103.75
132	5.59	0.69	227928	53	103.78
132	5.56	0.69	228277	52	103.71
132	5.48	0.69	228584	52	103.89
132	5.56	0.69	227648	52	103.99
132	5.58	0.69	228289	52	103.93
131	5.51	0.69	227615	52	103.88
132	5.57	0.69	228807	52	103.72
132	5.33	0.69	228393	52	103.99
131	5.53	0.69	228521	52	103.78
132	5.54	0.69	227907	53	103.89
133	5.43	0.69	228250	52	104.10
132	5.45	0.69	228345	52	103.91
132	5.56	0.69	227983	52	103.83
132	5.55	0.70	227951	52	103.82
132	5.53	0.69	228502	52	103.89
132	5.53	0.69	228874	52	103.90
132	5.57	0.69	228489	52	103.91
132	5.56	0.69	228553	52	103.83
132	5.49	0.69	228484	52	103.91
131	5.50	0.70	228040	52	103.83
132	5.48	0.70	141395	52	103.92
