Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
133	5.53	0.69	228295	52	103.84
132	5.45	0.69	228049	52	103.89
131	5.60	0.68	228704	52	103.80
131	5.60	0.68	228444	52	103.75
132	5.60	0.68	228533	52	103.76
132	5.51	0.68	227707	52	103.86
131	5.39	0.69	228328	52	103.90
133	5.46	0.68	228671	52	103.84
133	5.44	0.68	228557	52	103.87
133	5.49	0.68	228003	52	103.77
133	5.51	0.69	227898	52	103.82
132	5.56	0.69	77752	52	104.07
