Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
149	6.58	0.76	216713	52	104.88
150	6.29	0.76	217057	52	105.06
150	6.31	0.76	217493	52	105.17
151	6.21	0.76	218001	52	105.97
151	6.12	0.76	218395	52	106.51
150	6.12	0.76	218244	52	106.51
150	6.16	0.76	217457	52	106.22
150	6.11	0.76	218205	53	106.31
149	6.08	0.76	218089	52	106.32
150	6.31	0.76	218212	53	105.27
149	6.33	0.76	218175	52	105.16
149	6.24	0.76	218039	52	105.63
150	6.10	0.76	218365	52	106.33
151	6.24	0.76	217758	52	105.39
151	6.26	0.76	218064	52	105.03
151	6.24	0.76	217829	52	105.16
151	6.13	0.76	218197	52	105.77
150	6.13	0.76	217734	52	106.02
150	6.46	0.76	217680	53	104.90
149	6.44	0.76	217538	52	104.89
150	6.33	0.76	218182	52	105.69
150	6.30	0.76	217993	52	105.68
149	6.52	0.76	217852	52	104.47
149	6.56	0.76	217709	52	104.38
150	6.68	0.76	217682	52	104.36
148	6.80	0.76	214351	52	103.92
149	6.46	0.77	217915	52	105.16
149	6.64	0.76	217891	52	104.32
149	6.71	0.76	217646	52	104.31
149	6.71	0.77	217509	52	104.23
149	6.72	0.76	217269	52	104.29
149	6.71	0.76	217627	52	104.20
149	6.71	0.76	217776	52	104.35
149	6.71	0.76	217731	53	104.28
149	6.71	0.77	217590	52	104.26
149	6.70	0.76	217603	52	104.15
149	6.72	0.77	217628	52	104.27
149	6.56	0.76	217752	52	105.03
149	6.59	0.77	217730	52	104.74
149	6.51	0.76	217816	52	105.44
149	6.64	0.77	217732	52	104.21
149	6.60	0.76	217673	52	104.62
149	6.66	0.76	217836	52	104.19
149	6.52	0.76	218106	52	105.49
149	6.57	0.76	217890	53	104.94
149	6.54	0.76	217646	52	105.31
150	6.54	0.76	217732	52	105.62
149	6.51	0.76	217983	52	105.47
149	6.54	0.76	217742	52	105.18
150	6.35	0.76	217396	52	105.50
150	6.63	0.76	217419	53	104.41
150	6.56	0.76	217617	52	104.41
150	6.58	0.76	217776	52	104.39
150	6.62	0.76	217988	52	104.43
150	6.56	0.76	217721	52	104.27
149	6.54	0.76	217674	52	104.29
149	6.62	0.76	217649	52	104.38
150	6.41	0.76	217767	52	105.44
149	6.46	0.76	217880	52	105.19
150	6.35	0.76	217894	52	105.79
150	6.34	0.76	218071	52	105.68
150	6.38	0.76	217595	52	105.46
150	6.40	0.76	217779	52	105.47
150	6.34	0.76	217967	52	105.79
149	6.34	0.76	218138	53	105.66
149	6.47	0.76	217832	52	105.46
149	6.51	0.76	217643	52	105.40
149	6.51	0.76	217735	52	105.48
149	6.56	0.76	217976	53	105.14
150	6.60	0.76	216872	52	105.14
149	6.52	0.76	217942	52	105.50
149	6.64	0.77	217532	52	104.34
149	6.56	0.76	217852	52	105.20
149	6.58	0.76	217964	52	104.92
149	6.62	0.76	217821	52	104.66
149	6.62	0.76	217728	52	104.45
149	6.55	0.76	217991	52	104.87
149	6.59	0.76	218043	52	104.91
149	6.51	0.76	218078	52	105.64
149	6.56	0.77	218071	52	104.85
149	6.51	0.76	218207	52	105.16
149	6.58	0.76	217816	52	104.71
149	6.60	0.76	217883	52	104.62
149	6.50	0.76	218226	52	105.31
149	6.50	0.77	218193	52	105.33
149	6.50	0.76	218159	52	105.15
149	6.49	0.76	218245	52	105.31
149	6.48	0.76	218090	52	105.35
149	6.56	0.76	217973	52	104.88
149	6.57	0.76	217950	52	105.05
149	6.65	0.76	217442	52	104.24
149	6.64	0.76	217518	52	104.23
149	6.61	0.76	217939	52	104.55
150	6.51	0.76	217979	52	105.37
150	6.51	0.76	217668	52	105.30
149	6.48	0.76	218116	52	105.39
149	6.56	0.76	218042	52	104.77
149	6.71	0.77	217508	52	104.21
149	6.71	0.77	217450	52	104.28
148	6.71	0.76	217762	52	104.33
149	6.57	0.76	217919	52	104.42
149	6.52	0.76	217916	52	105.09
149	6.55	0.76	218163	52	104.92
149	6.49	0.76	218024	52	105.48
149	6.51	0.76	218341	52	105.69
149	6.51	0.76	218150	52	105.62
149	6.50	0.76	218247	52	105.59
149	6.50	0.76	218172	53	105.64
149	6.50	0.76	217916	52	105.66
149	6.50	0.76	218166	52	105.67
149	6.52	0.76	218256	52	105.71
149	6.50	0.76	218204	52	105.52
149	6.57	0.76	218070	53	104.89
149	6.58	0.76	217861	52	105.00
150	6.55	0.76	217909	53	105.61
149	6.50	0.76	218274	52	105.43
149	6.51	0.76	218176	52	105.59
149	6.50	0.76	218284	52	105.36
149	6.49	0.76	218258	52	105.39
150	6.54	0.76	217391	52	105.30
149	6.53	0.76	218174	52	105.49
149	6.52	0.76	218184	52	105.34
149	6.50	0.76	218439	52	105.26
149	6.53	0.76	218154	52	105.60
149	6.51	0.76	217797	52	105.56
149	6.50	0.76	217840	52	105.59
149	6.58	0.76	217663	53	104.94
149	6.50	0.76	218155	52	105.24
149	6.62	0.76	217728	52	104.59
149	6.41	0.77	217870	52	105.32
149	6.49	0.76	217981	52	105.63
150	6.51	0.76	218112	52	105.48
149	6.50	0.76	218195	52	105.33
149	6.51	0.76	218076	53	105.33
149	6.53	0.76	218033	52	105.34
150	6.40	0.76	218037	52	105.51
150	6.36	0.76	218067	52	105.76
150	6.36	0.76	218073	52	105.75
150	6.35	0.76	217975	52	105.61
150	6.32	0.76	218132	52	105.60
150	6.30	0.76	218356	52	105.83
150	6.37	0.76	217904	52	105.41
150	6.35	0.76	218171	52	105.72
150	6.34	0.76	218197	53	105.73
149	6.53	0.76	217805	52	105.31
149	6.62	0.76	217476	52	104.47
149	6.59	0.76	217897	52	104.92
149	6.49	0.76	218225	52	105.49
149	6.47	0.76	217625	52	104.47
150	6.53	0.76	217553	52	104.47
149	6.61	0.77	217857	52	104.77
150	6.58	0.76	217740	53	105.10
149	6.55	0.76	217643	52	105.39
149	6.51	0.76	218163	52	105.52
149	6.62	0.76	217861	52	104.50
149	6.70	0.76	217625	53	104.43
149	6.69	0.77	217440	52	104.39
149	6.71	0.77	217591	53	104.44
149	6.69	0.76	217630	53	104.38
149	6.69	0.76	217588	52	104.28
149	6.69	0.76	217708	52	104.46
149	6.70	0.76	217555	52	104.34
149	6.70	0.76	217775	52	104.43
149	6.70	0.77	217682	52	104.43
149	6.70	0.76	217731	52	104.44
149	6.70	0.76	217609	52	104.40
148	6.88	0.77	217615	53	104.23
149	6.69	0.76	217718	52	104.34
148	6.88	0.77	217744	52	104.27
149	6.69	0.76	217689	52	104.26
149	6.71	0.76	217649	53	104.39
150	6.72	0.76	216714	52	104.35
149	6.68	0.77	217665	52	104.32
149	6.68	0.76	217743	52	104.33
149	6.66	0.77	217629	52	104.24
149	6.70	0.76	217556	52	104.34
149	6.69	0.76	217529	52	104.35
149	6.69	0.76	217534	52	104.43
149	6.56	0.76	217712	52	104.43
149	6.46	0.76	217569	52	104.46
150	6.44	0.76	217480	52	105.17
149	6.46	0.76	217597	52	104.70
149	6.60	0.76	217617	52	104.41
150	6.45	0.76	217993	52	105.27
149	6.52	0.76	217915	52	104.87
149	6.62	0.76	217824	52	104.46
150	6.38	0.76	218084	52	105.65
150	6.35	0.76	218000	52	105.81
149	6.58	0.76	217746	52	104.69
150	6.35	0.76	218117	52	105.80
151	6.38	0.76	218130	52	105.84
150	6.31	0.76	218058	52	105.93
151	6.43	0.75	218071	52	105.77
149	6.66	0.77	217614	52	104.92
149	6.52	0.76	217961	52	105.64
149	6.58	0.76	217844	52	105.08
149	6.62	0.77	217517	52	104.52
149	6.53	0.76	217721	52	105.13
149	6.62	0.76	217767	52	104.36
149	6.45	0.76	217888	52	105.47
149	6.58	0.76	218062	52	105.67
149	6.49	0.76	218156	52	105.69
150	6.42	0.76	217489	52	105.81
150	6.44	0.76	217945	52	105.70
150	6.45	0.76	218089	52	105.76
150	6.44	0.76	217997	52	105.74
150	6.44	0.76	218237	52	105.77
150	6.44	0.76	218072	52	105.73
