Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
145	14.50	0.91	142629	44	92.54
145	14.55	0.90	142496	44	92.50
145	14.59	0.90	142644	44	92.53
149	14.96	0.91	142508	44	92.62
147	14.75	0.91	141189	44	92.76
165	16.50	0.89	142601	44	93.06
168	16.84	0.88	144877	44	93.05
169	16.90	0.88	145115	44	93.09
155	15.53	0.90	144620	44	92.91
150	15.04	0.90	143335	44	92.55
145	14.52	0.91	143208	44	92.55
146	14.62	0.90	142177	44	92.60
146	14.61	0.90	142849	44	92.65
146	14.61	0.90	142644	44	92.70
145	14.57	0.90	142959	44	92.58
152	15.24	0.91	142742	44	92.75
150	15.09	0.90	141529	44	92.65
169	16.97	0.89	143702	44	92.94
168	16.86	0.89	144940	45	92.79
164	16.42	0.89	144940	45	92.85
152	15.28	0.90	144834	45	92.56
146	14.57	0.91	143711	44	92.86
145	14.58	0.90	142718	44	92.53
146	14.61	0.90	142853	44	92.53
146	14.61	0.90	143049	44	92.71
145	14.58	0.90	142782	44	92.49
147	14.71	0.90	142880	44	92.55
151	15.15	0.91	142061	44	92.69
165	16.52	0.89	143021	44	92.81
170	16.98	0.88	145134	44	93.25
168	16.79	0.88	144584	44	92.99
153	15.39	0.90	144356	44	92.44
149	14.90	0.90	143473	45	92.47
145	14.53	0.91	143319	44	92.64
145	14.56	0.90	143410	44	92.42
146	14.65	0.90	142836	44	92.45
146	14.64	0.90	142705	44	92.58
146	14.62	0.91	143087	44	92.56
153	15.37	0.91	142801	44	92.70
155	15.55	0.90	142380	44	92.67
170	16.99	0.88	143896	44	93.19
168	16.85	0.89	144996	44	92.99
158	15.81	0.89	144314	44	92.77
151	15.13	0.90	144822	44	92.72
146	14.66	0.90	142897	44	92.45
146	14.69	0.90	143455	44	92.52
146	14.64	0.90	144026	44	92.65
146	14.66	0.90	143124	44	92.44
146	14.67	0.90	143399	44	92.59
153	15.34	0.91	143466	44	92.87
148	14.87	0.90	142110	44	92.50
169	17.00	0.88	144041	44	93.03
170	17.04	0.88	145803	44	93.07
163	16.34	0.89	145671	44	92.85
154	15.46	0.89	145241	44	92.78
146	14.65	0.91	143862	44	92.65
145	14.55	0.90	143511	44	92.49
146	14.64	0.90	143252	44	92.87
146	14.63	0.90	142767	44	92.49
146	14.61	0.90	142965	44	92.67
147	14.80	0.90	143272	44	92.44
151	15.13	0.91	142035	44	92.76
163	16.39	0.89	142987	44	92.75
170	17.04	0.88	144488	44	93.11
169	16.95	0.88	145610	44	92.89
154	15.41	0.89	145056	44	92.47
149	14.96	0.90	143915	44	92.56
146	14.66	0.90	143265	44	92.64
146	14.66	0.90	142963	44	92.42
146	14.66	0.90	143300	44	92.68
146	14.67	0.90	142925	44	92.56
146	14.64	0.90	142433	44	92.56
153	15.31	0.91	142914	44	92.60
155	15.50	0.90	142151	44	92.60
170	17.05	0.88	144149	44	92.75
170	17.00	0.88	145113	44	92.88
159	15.91	0.89	145133	44	92.61
152	15.21	0.90	144648	44	92.66
145	14.56	0.90	143125	44	92.52
146	14.61	0.89	142658	44	92.44
146	14.62	0.90	142395	44	92.47
145	14.54	0.90	143128	44	92.56
146	14.63	0.90	143032	44	92.61
152	15.27	0.91	143118	44	92.68
146	14.64	0.90	142085	44	92.61
169	16.92	0.89	144392	44	92.81
169	16.95	0.89	145622	44	92.83
164	16.47	0.89	145488	44	92.81
154	15.39	0.89	145265	44	92.64
147	14.72	0.90	143498	44	92.62
146	14.63	0.90	142788	44	92.69
146	14.64	0.90	142971	44	92.55
146	14.66	0.90	143075	44	92.64
146	14.65	0.90	142751	44	92.55
147	14.72	0.90	142920	44	92.64
152	15.26	0.91	142137	44	92.65
161	16.19	0.89	142686	44	92.56
170	16.99	0.88	145069	44	93.03
169	17.00	0.88	145429	44	92.93
149	14.91	0.90	144772	44	92.73
144	14.43	0.91	143835	44	92.33
144	14.39	0.91	142372	44	92.35
141	14.14	0.91	143090	44	92.50
145	14.49	0.91	143570	44	92.62
145	14.55	0.89	144174	44	92.51
147	14.71	0.88	144249	44	92.46
115	11.56	0.65	166089	44	91.09
115	11.57	0.63	166387	44	90.96
114	11.47	0.64	103401	44	90.95
