Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
179	17.90	0.93	166940	45	93.67
178	17.84	0.93	166063	45	93.79
173	17.36	0.93	163633	45	93.55
174	17.40	0.93	163827	45	93.66
171	17.17	0.93	161559	45	93.53
156	15.67	0.94	161265	45	93.22
150	15.05	0.94	159992	45	92.88
148	14.88	0.94	159884	45	92.78
148	14.85	0.95	161456	45	92.68
148	14.81	0.94	161865	45	92.97
147	14.76	0.94	161910	45	92.73
148	14.83	0.94	160666	45	92.83
154	15.48	0.96	161242	45	93.11
184	18.41	0.90	174065	45	93.73
185	18.51	0.90	173036	45	93.93
184	18.44	0.90	173728	45	93.70
184	18.46	0.89	172111	45	93.96
185	18.51	0.90	174045	45	93.87
188	18.84	0.89	173755	45	93.80
176	17.60	0.91	173896	45	93.40
166	16.65	0.91	172220	45	93.08
160	16.03	0.91	169391	45	92.88
160	16.02	0.92	169835	45	92.94
158	15.87	0.92	171569	45	92.72
158	15.89	0.92	171664	45	92.77
159	15.89	0.92	171742	45	92.86
166	16.63	0.93	171857	45	93.10
160	16.03	0.92	171658	45	92.78
255	10.15	0.82	223166	46	117.75
272	9.32	0.78	231006	46	120.74
209	7.55	0.83	229724	46	111.38
190	6.98	0.85	227990	46	108.34
190	6.97	0.85	227659	46	108.26
190	6.97	0.84	227303	46	108.33
191	7.02	0.85	227625	46	108.23
192	7.06	0.84	227139	46	108.34
194	7.11	0.84	226763	50	108.65
200	7.33	0.85	226642	46	109.36
185	18.50	0.90	173741	45	93.94
184	18.44	0.90	173537	45	93.99
184	18.42	0.90	174665	45	93.99
185	18.56	0.89	172628	45	93.80
184	18.44	0.90	172231	45	93.84
184	18.41	0.90	171292	45	93.59
169	16.97	0.91	171347	45	93.24
163	16.33	0.91	171114	45	92.95
162	16.27	0.91	170830	45	92.90
159	15.90	0.92	170399	45	92.87
159	15.92	0.92	170311	45	93.02
159	15.90	0.92	171516	45	92.76
158	15.83	0.92	171398	45	92.82
166	16.64	0.93	171716	46	92.96
182	15.03	0.88	180878	46	98.12
276	9.50	0.80	229950	46	120.63
247	8.63	0.78	229496	46	116.75
200	7.29	0.83	227665	46	109.60
196	7.16	0.84	226452	46	108.90
191	7.03	0.85	227095	46	108.31
192	7.06	0.84	226404	46	108.43
191	7.03	0.85	226669	46	108.31
191	7.00	0.85	227071	46	108.33
198	7.24	0.82	227240	47	109.41
184	18.50	0.90	174054	45	93.80
184	18.42	0.90	174575	45	94.10
184	18.42	0.90	173650	45	93.76
187	18.76	0.90	174133	46	93.75
184	18.45	0.90	173970	45	93.68
183	18.35	0.90	173773	45	93.94
170	17.03	0.91	173634	45	93.12
162	16.27	0.92	172569	45	92.88
158	15.87	0.92	170870	45	92.85
158	15.81	0.93	171066	45	92.73
158	15.84	0.92	171815	45	93.00
160	16.02	0.92	170200	45	92.76
159	15.89	0.92	172000	45	92.76
166	16.67	0.93	171423	45	93.07
180	15.04	0.89	178788	46	97.65
274	9.43	0.80	230294	46	120.59
248	8.65	0.79	229482	47	116.73
198	7.24	0.83	228056	47	109.10
191	7.00	0.84	227361	47	108.25
191	7.01	0.84	227105	47	108.29
191	6.99	0.84	227185	47	108.67
191	7.00	0.84	227882	46	108.49
191	7.01	0.84	227609	46	108.41
202	7.34	0.85	227196	47	109.71
185	18.55	0.90	174862	45	94.07
184	18.42	0.90	173927	45	94.04
184	18.43	0.90	174029	45	93.91
183	18.38	0.90	173801	45	93.94
183	18.39	0.89	172385	45	94.07
184	18.40	0.89	171496	46	94.00
169	16.97	0.91	171190	46	93.26
164	16.49	0.91	171669	45	93.00
