Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
155	15.50	0.88	153472	44	92.81
154	15.39	0.88	153055	44	92.71
156	15.62	0.89	153845	44	92.64
158	15.88	0.89	153644	44	92.64
180	18.02	0.87	154365	44	93.05
179	17.97	0.87	154518	44	92.95
180	18.00	0.86	154234	45	92.92
173	17.33	0.87	154514	44	93.01
164	16.49	0.87	154791	44	92.78
155	15.58	0.88	153148	44	92.60
155	15.55	0.88	152922	44	92.60
155	15.57	0.88	152800	44	92.69
156	15.63	0.88	152491	44	92.58
156	15.65	0.88	152880	44	92.39
160	15.97	0.88	152997	44	92.83
160	16.03	0.88	152511	44	92.66
243	11.33	0.80	203381	45	113.50
210	7.61	0.83	225961	45	113.54
183	6.79	0.85	224087	45	110.63
181	6.73	0.85	223471	45	110.21
181	6.73	0.85	223318	46	110.31
180	6.73	0.85	223572	45	110.20
180	6.72	0.84	223279	46	110.10
180	6.72	0.84	223386	46	110.31
188	6.96	0.86	223285	46	111.33
177	17.70	0.88	158715	44	93.34
179	17.96	0.86	154560	44	93.31
178	17.90	0.87	154790	44	93.12
164	16.39	0.88	154470	45	93.00
158	15.87	0.88	153628	45	92.88
156	15.61	0.88	152620	44	92.67
156	15.60	0.88	151970	44	92.60
155	15.51	0.88	152700	45	92.63
156	15.67	0.88	153009	45	92.82
156	15.63	0.87	152705	44	92.61
163	16.32	0.89	153318	45	92.94
180	14.94	0.84	160322	48	97.57
243	8.53	0.82	225641	46	118.84
190	7.04	0.84	223972	46	111.62
181	6.76	0.85	222503	46	110.62
181	6.77	0.85	222404	46	110.21
181	6.77	0.84	222580	46	110.31
182	6.77	0.84	222533	46	110.27
182	6.78	0.84	222385	46	110.33
189	6.99	0.85	222795	46	111.44
180	18.01	0.86	154709	45	93.92
179	17.96	0.86	154914	45	93.54
179	17.91	0.87	155012	45	93.56
174	17.45	0.87	154810	45	93.34
163	16.31	0.88	154866	45	93.03
156	15.69	0.88	152954	44	92.47
155	15.55	0.88	153415	45	92.87
155	15.57	0.88	152668	44	92.65
155	15.53	0.88	152623	45	92.59
155	15.55	0.88	152735	45	92.45
156	15.63	0.88	152839	45	92.77
161	16.10	0.90	153052	45	92.96
183	18.34	0.86	155573	44	93.47
183	18.31	0.87	155170	45	93.45
183	18.31	0.86	155063	45	93.50
182	18.24	0.87	154552	45	93.57
171	17.15	0.88	155150	45	93.26
164	16.43	0.88	154447	44	92.80
159	15.89	0.88	152430	44	92.85
158	15.88	0.88	152260	45	92.60
158	15.83	0.88	152837	44	92.61
158	15.79	0.88	153042	45	92.76
158	15.81	0.88	153034	45	92.65
165	16.52	0.89	153108	44	92.96
159	15.89	0.89	152716	45	92.88
257	9.80	0.80	218721	46	119.40
217	7.86	0.83	224907	46	114.61
187	6.99	0.85	223324	46	110.45
184	6.89	0.85	222891	46	110.16
184	6.88	0.85	222988	46	110.02
183	6.87	0.86	223123	46	109.91
183	6.85	0.86	223122	47	109.95
183	6.87	0.86	223061	46	109.98
191	7.09	0.86	223133	47	111.08
182	18.22	0.87	155054	45	93.78
182	18.27	0.87	154953	45	93.92
183	18.32	0.87	155257	45	94.26
175	17.56	0.89	143541	45	93.99
171	17.12	0.88	152569	45	93.47
164	16.46	0.88	154150	45	92.82
157	15.77	0.88	152331	45	92.84
158	15.80	0.88	152668	45	92.71
