Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
174	17.48	0.92	174362	45	93.29
173	17.37	0.92	174859	45	93.33
172	17.28	0.92	174548	45	93.11
158	15.79	0.94	174055	45	92.95
157	15.70	0.94	173468	45	92.76
151	15.14	0.95	172429	45	92.77
150	15.04	0.96	172124	45	92.71
151	15.13	0.95	172199	45	92.83
151	15.11	0.95	172704	45	92.81
152	15.18	0.94	172119	45	92.81
158	15.85	0.96	172813	45	92.94
178	17.87	0.92	174712	45	93.65
178	17.88	0.93	174219	45	93.36
183	18.31	0.92	173408	45	93.27
180	18.00	0.92	173889	45	93.61
173	17.40	0.93	174272	45	93.03
163	16.33	0.93	173960	45	93.07
155	15.57	0.92	170428	45	92.89
155	15.54	0.93	172144	45	92.83
155	15.54	0.93	172405	45	92.83
156	15.60	0.94	171823	45	92.76
155	15.51	0.93	172035	45	92.76
158	15.80	0.94	171948	45	93.01
161	16.10	0.95	172474	45	93.01
224	11.61	0.85	208803	48	111.09
243	8.56	0.82	230978	45	117.65
194	7.19	0.86	229370	46	109.92
187	6.92	0.86	228087	45	108.73
187	6.92	0.86	228116	46	108.52
187	6.92	0.87	226992	46	108.92
186	6.88	0.87	227389	46	108.86
185	6.87	0.87	227653	46	108.59
192	7.06	0.88	228226	46	109.68
179	17.92	0.92	174497	45	93.74
178	17.84	0.92	174460	45	93.93
178	17.87	0.92	174646	45	93.69
179	17.94	0.92	174584	45	93.72
174	17.43	0.92	174501	45	93.36
162	16.27	0.93	174241	45	93.04
156	15.62	0.94	173061	45	92.91
155	15.56	0.94	172380	45	92.87
158	15.86	0.95	172989	44	92.70
155	15.50	0.96	172429	45	92.89
155	15.50	0.95	172553	45	92.85
154	15.46	0.95	172558	45	92.92
160	16.10	0.97	172675	45	92.87
220	12.25	0.86	204800	46	108.84
245	8.62	0.83	231378	45	118.33
192	7.09	0.86	229815	46	110.04
186	6.88	0.87	228443	46	108.65
187	6.93	0.85	228154	46	108.50
187	6.98	0.86	228820	47	108.80
185	6.87	0.87	228408	46	108.47
184	6.85	0.85	228383	46	108.56
191	7.06	0.86	228875	47	109.86
180	18.07	0.90	173462	45	93.68
179	17.96	0.90	174954	45	93.85
180	18.00	0.89	174655	45	93.95
180	18.07	0.89	173854	45	93.83
180	18.04	0.89	174606	45	93.69
184	18.41	0.89	174609	45	93.66
168	16.80	0.90	174342	45	93.10
160	16.04	0.91	173574	45	92.97
155	15.57	0.91	172141	45	92.91
156	15.63	0.91	172761	45	92.87
156	15.66	0.92	172066	45	92.89
155	15.55	0.91	172653	45	92.86
156	15.66	0.92	173002	45	93.02
163	16.31	0.94	172753	45	93.04
159	15.72	0.92	165318	45	93.24
273	9.44	0.81	223601	46	120.70
249	8.64	0.82	230491	46	118.30
195	7.14	0.85	229530	46	109.54
185	6.85	0.85	228115	46	108.59
184	6.84	0.86	227819	47	108.57
185	6.88	0.85	228585	47	108.35
185	6.86	0.85	228430	47	108.58
184	6.82	0.85	228616	47	108.37
191	7.04	0.86	228110	47	109.52
182	18.17	0.90	175722	45	94.06
177	17.79	0.91	172505	45	93.66
178	17.88	0.90	173223	45	93.92
178	17.85	0.90	172952	45	93.84
177	17.74	0.90	174283	45	93.90
177	17.71	0.91	174984	45	93.89
166	16.60	0.93	174694	45	93.26
157	15.75	0.93	173740	45	93.16
151	15.18	0.93	172718	45	92.79
152	15.23	0.93	172942	45	92.88
153	15.34	0.94	172735	45	92.68
153	15.37	0.93	172343	45	92.84
153	15.34	0.93	172492	45	92.83
155	15.54	0.95	171721	45	93.00
171	17.16	0.91	171865	45	94.09
163	16.38	0.86	172964	45	93.81
163	16.33	0.84	173245	45	93.84
164	16.41	0.84	173312	45	93.75
144	14.44	0.76	182864	45	92.97
139	13.94	0.72	187132	45	92.52
136	13.62	0.72	187139	45	92.41
132	13.27	0.72	185711	45	92.17
121	12.12	0.72	186542	46	91.44
113	11.28	0.73	184243	45	90.81
114	11.42	0.73	184224	45	90.84
113	11.38	0.71	185447	45	90.83
113	11.29	0.73	185340	45	90.81
113	11.29	0.72	184831	45	90.91
113	11.31	0.72	150871	45	90.83
