Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
149	14.94	0.97	163852	45	93.01
142	14.19	0.96	161907	45	92.72
141	14.17	0.96	162153	45	92.59
142	14.26	0.96	161522	45	92.80
143	14.31	0.96	159722	45	92.72
143	14.31	0.96	161020	45	92.77
149	14.90	0.96	162186	45	92.88
144	14.48	0.96	160755	45	92.83
164	16.48	0.93	162351	45	93.55
166	16.62	0.93	164322	45	93.75
162	16.19	0.93	164269	45	93.56
150	15.07	0.95	163527	45	93.08
145	14.49	0.95	162495	45	92.80
142	14.29	0.96	162105	45	92.69
143	14.35	0.96	162154	45	92.70
143	14.34	0.97	162101	45	92.81
143	14.34	0.97	161701	45	92.67
144	14.41	0.96	160971	45	92.78
150	15.01	0.97	161579	45	93.09
156	15.63	0.95	160435	45	93.48
166	16.65	0.93	163445	45	93.64
165	16.55	0.94	164162	45	93.81
149	14.98	0.96	163806	45	93.03
146	14.61	0.96	163233	45	92.84
142	14.25	0.96	162152	45	92.59
142	14.20	0.96	162219	45	92.87
142	14.23	0.96	162293	45	92.72
143	14.28	0.96	162399	45	92.83
143	14.39	0.97	161055	45	92.81
150	15.05	0.98	162177	45	93.19
174	17.41	0.94	162237	45	93.52
170	17.00	0.94	162563	45	94.19
170	17.00	0.94	162006	45	93.99
160	16.09	0.96	162921	45	93.25
149	14.98	0.98	161766	45	93.47
143	14.29	0.99	159877	45	93.43
143	14.30	0.99	159838	45	93.39
142	14.25	0.99	159471	45	93.27
142	14.28	0.99	160004	45	93.31
143	14.37	0.98	159669	45	93.32
148	14.80	0.99	160713	45	93.56
145	14.54	0.99	159163	45	93.50
168	16.81	0.96	162293	45	94.75
166	16.61	0.96	161720	45	94.70
167	16.70	0.95	159673	45	94.53
167	16.69	0.95	159199	45	94.64
159	15.94	0.97	161062	45	94.24
150	14.99	0.98	160370	45	93.63
141	14.17	1.00	159420	45	93.32
144	14.46	1.00	159386	45	93.21
143	14.31	1.00	159101	45	93.39
143	14.37	0.99	159435	45	93.24
144	14.43	0.99	159572	45	93.34
147	14.76	1.00	159484	45	93.50
146	14.60	1.00	158364	45	93.57
170	17.04	0.96	161250	45	94.60
170	17.00	0.96	161933	45	94.74
172	17.29	0.96	161843	45	94.70
170	16.99	0.96	161403	45	94.66
170	17.00	0.96	161128	45	94.53
164	16.42	0.97	160739	45	94.27
154	15.46	0.98	160193	45	93.79
146	14.59	1.00	159608	45	93.33
145	14.57	0.99	158859	45	93.25
146	14.60	0.98	158129	45	93.36
146	14.64	0.99	158293	45	93.35
146	14.65	0.99	158049	45	93.39
150	15.05	0.99	158008	45	93.47
152	15.24	0.99	157467	45	93.47
180	17.98	0.93	170816	45	94.80
180	18.07	0.93	170928	45	94.69
183	18.36	0.93	172223	45	94.76
182	18.22	0.93	172164	45	94.83
181	18.13	0.93	172407	45	94.65
180	18.07	0.93	172708	45	94.82
181	18.12	0.94	172524	45	94.81
172	17.28	0.94	170712	45	94.30
161	16.15	0.95	169764	45	93.77
156	15.66	0.96	168839	45	93.63
158	15.84	0.96	167822	45	93.46
157	15.77	0.96	168100	45	93.50
157	15.70	0.96	168351	46	93.53
158	15.80	0.95	168221	45	93.59
167	16.79	0.95	168690	45	93.79
168	15.84	0.93	170627	46	95.23
275	9.45	0.79	227572	46	121.45
278	9.54	0.79	227815	47	122.08
205	7.61	0.85	226490	46	113.37
193	7.24	0.86	224249	46	112.31
191	7.19	0.86	224649	46	111.96
193	7.24	0.86	224440	46	112.38
192	7.23	0.86	224662	46	112.07
190	7.14	0.86	223343	46	112.10
198	7.36	0.87	224108	46	112.69
192	7.23	0.84	224130	47	111.94
164	16.46	0.82	178606	45	94.18
139	13.93	0.73	185361	45	93.03
139	13.93	0.73	185624	45	93.12
138	13.87	0.73	186152	46	93.09
123	12.38	0.73	185199	45	92.22
115	11.50	0.73	183945	46	92.01
115	11.52	0.72	184076	46	91.99
115	11.56	0.73	181568	45	92.02
