Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
225	12.32	0.81	189268	46	109.06
219	7.88	0.83	219822	46	114.98
185	6.90	0.84	224875	47	110.37
182	6.80	0.84	223405	47	109.93
181	6.79	0.84	224251	47	110.07
182	6.80	0.83	223680	47	109.89
182	6.80	0.84	224110	47	110.17
181	6.79	0.84	223877	47	109.91
189	7.00	0.85	224232	47	111.48
178	17.87	0.88	163193	45	93.06
180	18.00	0.87	157207	45	93.52
180	18.00	0.87	156727	45	93.58
169	16.90	0.87	156299	45	93.03
161	16.19	0.88	155903	45	92.46
156	15.62	0.88	154731	45	92.59
156	15.63	0.88	153950	45	92.51
156	15.64	0.88	154113	45	92.66
157	15.72	0.88	153933	45	92.65
157	15.68	0.87	154170	44	92.86
163	16.35	0.89	154568	45	92.64
156	15.67	0.87	153422	45	92.54
259	10.15	0.80	217730	47	118.23
197	7.29	0.84	226202	47	111.47
181	6.78	0.84	224162	47	109.98
180	6.75	0.84	224303	47	109.93
180	6.76	0.84	224389	47	109.94
180	6.74	0.84	224088	47	109.95
180	6.76	0.84	224073	47	110.26
188	6.97	0.85	224170	51	111.46
182	6.83	0.84	224690	47	110.70
180	18.02	0.86	157805	45	93.18
180	18.03	0.86	156844	45	93.30
180	18.04	0.86	156471	45	93.15
159	15.94	0.89	145938	45	92.84
153	15.33	0.90	144292	45	92.58
148	14.88	0.90	142944	45	92.56
149	14.92	0.90	143071	45	92.60
150	15.01	0.90	142956	45	92.48
150	15.00	0.90	143038	45	92.50
150	14.98	0.90	142641	45	92.80
156	15.65	0.91	142705	45	92.83
172	14.46	0.85	148705	49	96.96
234	8.20	0.83	215474	47	118.30
179	6.65	0.86	214531	47	110.64
170	6.39	0.87	212858	47	109.51
169	6.35	0.87	213808	47	109.70
169	6.37	0.87	213817	47	109.43
169	6.35	0.87	213347	47	109.86
170	6.38	0.87	213356	47	109.95
176	6.58	0.88	213678	47	110.55
176	17.65	0.89	167257	45	93.35
180	18.07	0.86	156386	45	93.28
180	18.09	0.86	156724	45	93.18
180	18.05	0.86	156569	45	93.30
165	16.52	0.87	156379	45	92.98
160	16.03	0.87	154930	45	92.40
156	15.66	0.87	154510	45	92.96
156	15.59	0.88	154398	45	92.82
156	15.60	0.88	154396	45	92.79
156	15.66	0.88	154631	45	92.70
157	15.74	0.87	153534	45	92.52
163	16.31	0.89	154667	45	92.84
186	14.83	0.83	164441	47	98.76
247	8.68	0.81	226521	46	118.49
190	7.03	0.83	225337	47	111.40
182	6.79	0.84	222822	47	110.30
182	6.77	0.84	223158	47	110.66
183	6.81	0.83	222855	47	110.59
182	6.81	0.83	222929	47	110.28
181	6.77	0.84	223314	47	110.47
189	7.02	0.84	223188	47	111.19
178	17.82	0.88	162388	45	93.31
179	17.98	0.86	156208	45	93.01
180	18.01	0.87	156374	45	93.47
178	17.89	0.86	156489	45	93.43
164	16.40	0.87	156427	45	92.76
159	15.95	0.87	154693	45	92.76
156	15.67	0.87	153334	45	92.76
156	15.65	0.87	153843	45	92.56
155	15.56	0.88	154357	45	92.74
155	15.60	0.88	154269	45	92.67
156	15.64	0.88	153879	45	92.81
163	16.36	0.89	153917	45	92.90
204	13.75	0.82	176752	47	103.38
236	8.37	0.81	225702	47	116.76
189	7.00	0.83	223917	47	111.49
182	6.80	0.84	222995	47	110.37
183	6.81	0.84	222797	47	110.81
183	6.79	0.84	222435	47	111.00
182	6.79	0.84	222798	47	110.61
182	6.80	0.84	222686	48	110.46
190	7.01	0.85	223152	47	111.75
180	18.07	0.87	156754	45	93.50
174	17.43	0.88	145958	45	93.39
174	17.40	0.88	144915	45	93.33
167	16.71	0.89	145035	45	93.18
157	15.72	0.90	144274	45	92.83
149	14.96	0.90	143126	45	92.69
149	14.95	0.90	142544	45	92.59
149	14.90	0.90	142691	45	92.64
150	14.99	0.90	142862	45	92.61
149	14.93	0.90	142926	45	92.60
152	15.21	0.90	143168	45	92.53
154	15.38	0.91	141844	45	93.06
227	11.12	0.82	186450	47	111.94
201	7.32	0.85	208723	47	113.66
174	6.50	0.87	213129	47	110.36
171	6.41	0.87	212390	47	110.16
171	6.40	0.86	212985	47	110.10
170	6.38	0.86	212746	47	109.99
167	6.29	0.87	212462	47	110.15
165	6.21	0.88	212671	48	110.01
176	6.57	0.89	212322	47	110.98
175	17.49	0.86	145651	45	93.50
174	17.45	0.85	146353	45	93.34
176	17.63	0.86	145998	45	93.32
165	16.57	0.87	145897	45	92.94
158	15.79	0.87	144973	45	92.73
122	12.26	0.74	150454	45	91.62
110	11.01	0.65	153492	45	90.87
110	11.02	0.66	153414	46	90.82
110	11.02	0.66	153564	45	90.90
110	11.02	0.66	153095	45	90.82
115	11.55	0.68	153761	45	91.01
111	11.15	0.67	151633	45	91.03
145	14.49	0.66	167058	45	91.89
144	14.42	0.66	166895	45	91.72
144	14.41	0.66	167421	45	91.90
120	12.06	0.64	164579	45	91.15
120	11.98	0.64	164482	45	91.13
120	11.99	0.64	164369	45	91.10
120	12.01	0.64	164575	45	91.08
120	11.98	0.65	43277	45	91.31
