Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
157	15.76	0.87	155494	44	92.84
155	15.58	0.87	154558	44	92.59
159	15.88	0.87	154692	44	92.93
161	16.16	0.88	154120	44	92.84
178	18.22	0.86	156467	45	93.22
178	18.19	0.86	156092	44	93.04
178	18.19	0.86	156019	45	93.22
177	18.17	0.86	155357	44	92.97
164	16.79	0.86	156127	45	92.53
157	16.10	0.87	155068	44	92.55
154	15.76	0.87	154014	45	92.69
153	15.63	0.88	153879	44	92.78
153	15.68	0.87	153658	44	92.60
153	15.69	0.87	153812	45	92.76
154	15.71	0.87	153831	45	92.69
160	16.46	0.88	154085	45	92.56
182	18.28	0.86	154564	44	93.14
183	18.30	0.86	155274	45	93.08
182	18.28	0.86	155871	44	93.11
183	18.31	0.86	155193	44	93.19
179	17.90	0.86	155624	44	93.08
167	16.72	0.86	154942	44	92.63
160	16.03	0.87	154024	44	92.71
154	15.44	0.88	145052	44	92.54
151	15.16	0.89	141768	44	92.56
152	15.21	0.89	141731	44	92.38
156	15.63	0.88	148054	44	92.63
160	16.00	0.87	153197	44	92.63
166	16.65	0.88	153897	44	92.58
231	12.53	0.81	193229	46	109.54
248	8.70	0.80	226788	46	118.38
195	7.18	0.84	225033	46	110.11
188	6.93	0.84	222673	46	108.63
187	6.90	0.84	223071	46	108.73
187	6.91	0.84	223161	46	108.53
186	6.88	0.84	223461	46	108.64
185	6.88	0.84	223812	46	108.52
193	7.08	0.85	223910	46	109.65
184	18.44	0.86	154971	45	93.25
182	18.25	0.86	155976	45	93.58
183	18.30	0.86	155435	45	93.18
182	18.28	0.86	155179	45	93.21
180	18.06	0.86	155101	45	93.24
166	16.69	0.87	155211	45	92.62
161	16.14	0.87	154128	45	92.91
159	15.90	0.87	153167	44	92.69
159	15.92	0.86	153512	44	92.72
159	15.95	0.87	152575	45	92.74
159	15.93	0.87	153044	45	92.76
159	15.94	0.87	152834	45	92.67
166	16.62	0.89	153272	44	92.76
217	13.49	0.81	181744	46	105.67
261	9.05	0.80	226479	46	120.33
197	7.24	0.84	225050	46	110.13
185	6.86	0.85	223694	46	108.37
185	6.86	0.85	223718	47	108.41
186	6.88	0.85	223573	46	108.52
185	6.87	0.85	223492	46	108.19
185	6.88	0.85	223499	47	108.16
193	7.09	0.85	224237	47	109.44
184	18.28	0.86	157782	45	93.82
182	18.30	0.86	154644	45	93.36
182	18.25	0.86	155455	45	93.73
183	18.33	0.85	155144	45	93.58
182	18.24	0.85	154016	44	93.30
183	18.29	0.85	155503	45	93.49
178	17.83	0.85	155491	45	93.26
166	16.70	0.86	155267	45	92.70
160	16.02	0.86	154705	45	93.12
159	15.96	0.86	152506	45	92.63
159	15.90	0.86	153484	45	92.65
155	15.58	0.87	147630	45	92.58
153	15.37	0.88	142849	45	92.58
161	16.20	0.86	152519	45	92.49
167	16.69	0.87	154082	44	93.15
187	18.69	0.85	156481	45	93.71
186	18.64	0.85	155438	45	93.39
187	18.73	0.86	155325	44	93.31
186	18.63	0.85	155601	45	93.31
186	18.66	0.85	155955	45	93.55
187	18.73	0.86	155754	45	93.49
186	18.64	0.85	156035	45	93.11
171	17.17	0.87	154955	45	92.99
165	16.58	0.86	154025	44	92.80
163	16.32	0.86	153138	45	92.59
162	16.26	0.85	152690	45	92.52
163	16.29	0.86	152955	44	92.90
162	16.24	0.86	152982	45	92.75
162	16.29	0.86	152991	45	92.60
166	16.58	0.89	149143	45	92.73
186	18.68	0.86	148224	45	93.31
190	19.06	0.85	155817	45	93.17
190	19.05	0.85	156137	45	92.93
190	19.06	0.85	155713	45	93.26
191	19.11	0.85	155491	45	93.30
190	19.02	0.85	154752	44	93.01
188	18.83	0.86	152995	45	93.34
190	19.02	0.85	155579	45	93.49
180	18.05	0.86	155027	45	92.91
170	17.08	0.87	154136	45	92.93
165	16.58	0.87	153432	44	92.76
166	16.61	0.86	152818	45	92.55
165	16.55	0.86	153091	45	92.89
165	16.56	0.86	153617	44	92.59
165	16.57	0.86	153559	44	92.60
169	16.91	0.90	147927	45	92.93
160	16.03	0.90	143489	44	92.57
283	10.55	0.79	219826	46	119.71
274	9.50	0.81	226817	46	120.85
252	8.88	0.81	226552	46	117.99
201	7.44	0.84	224977	46	111.10
193	7.20	0.85	223938	47	110.22
193	7.20	0.85	223890	46	110.14
193	7.18	0.85	223745	46	109.95
193	7.18	0.83	223837	46	110.37
192	7.17	0.84	223855	47	110.24
202	7.50	0.84	223171	47	111.03
190	19.04	0.85	154299	45	93.68
189	18.96	0.85	154534	45	93.42
189	18.93	0.86	154019	45	93.64
189	18.94	0.86	154241	45	93.73
182	18.28	0.90	168339	45	93.08
182	18.23	0.90	168825	45	93.40
182	18.23	0.90	168639	45	93.67
183	18.34	0.89	166341	45	93.33
