Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
171	17.09	0.93	163290	45	93.31
161	16.13	0.94	163950	45	93.20
153	15.38	0.94	162083	44	93.03
147	14.73	0.95	160817	45	92.85
147	14.71	0.95	160678	45	92.90
146	14.61	0.96	162390	45	92.82
146	14.65	0.95	160492	45	92.81
147	14.75	0.95	159353	45	92.82
152	15.22	0.97	162150	45	92.82
148	14.78	0.96	159826	45	92.94
175	17.50	0.92	162237	45	93.39
173	17.34	0.94	163384	45	93.07
174	17.44	0.93	162410	45	93.22
173	17.35	0.93	164096	45	93.17
159	15.94	0.95	164717	45	92.79
153	15.37	0.95	163766	45	92.96
153	15.31	0.97	163498	45	92.55
147	14.74	0.97	163464	45	92.83
148	14.85	0.96	161443	45	92.78
147	14.79	0.97	162185	45	92.65
149	14.90	0.97	162765	45	92.79
156	15.64	0.99	162399	45	92.69
183	18.35	0.92	175158	45	93.49
183	18.29	0.92	173471	45	93.26
185	18.53	0.92	173132	45	93.01
189	18.91	0.91	173268	45	92.96
185	18.49	0.91	172900	45	93.10
183	18.36	0.91	172549	45	93.05
166	16.67	0.94	174246	45	92.71
161	16.11	0.94	173647	45	92.95
157	15.75	0.95	172797	45	92.64
156	15.63	0.95	173174	45	92.78
156	15.59	0.95	173019	45	92.79
157	15.75	0.95	172491	45	92.84
156	15.64	0.95	173336	45	92.86
164	16.43	0.95	173067	45	92.77
185	18.56	0.92	174563	45	93.37
185	18.56	0.92	174253	45	93.36
187	18.69	0.92	174640	45	93.56
187	18.77	0.91	172676	45	93.49
186	18.69	0.91	172795	45	93.50
187	18.76	0.91	172916	45	93.52
181	18.15	0.93	174462	45	93.27
168	16.82	0.94	174066	45	92.98
165	16.56	0.93	170958	45	92.87
161	16.17	0.94	170410	45	92.78
162	16.20	0.94	170685	45	92.69
161	16.09	0.94	172627	45	92.86
162	16.20	0.94	171117	45	92.74
165	16.50	0.93	170061	45	92.88
167	16.78	0.95	172595	45	93.03
238	12.14	0.84	208760	46	111.20
276	9.55	0.80	231254	46	120.99
234	8.40	0.83	230953	46	114.62
196	7.25	0.86	229132	46	109.25
192	7.13	0.87	228329	46	108.78
192	7.13	0.86	228030	46	108.55
192	7.10	0.87	228448	46	108.42
192	7.12	0.87	228459	46	108.44
191	7.10	0.87	228330	46	108.37
199	7.32	0.84	228442	46	109.71
186	18.59	0.93	175343	45	93.44
189	18.92	0.92	175028	45	93.42
186	18.60	0.92	174133	45	93.77
186	18.68	0.92	174316	45	93.95
186	18.62	0.92	174943	45	93.86
185	18.50	0.93	175439	45	94.19
178	17.80	0.93	172739	45	93.57
166	16.67	0.95	174158	45	93.17
160	16.08	0.95	172769	45	92.92
159	15.99	0.95	172951	45	92.90
160	16.00	0.95	172957	45	93.10
162	16.21	0.94	171056	45	92.80
161	16.10	0.94	170948	45	92.99
165	16.50	0.95	171029	45	92.94
164	16.42	0.95	170815	45	93.01
252	11.51	0.84	214711	46	113.59
275	9.43	0.81	230495	46	120.70
227	8.12	0.83	229592	47	114.46
197	7.23	0.84	228112	46	110.65
194	7.14	0.85	227541	46	109.93
193	7.12	0.85	227335	46	109.97
197	7.28	0.85	227875	47	110.01
195	7.17	0.85	227410	46	110.03
193	7.12	0.85	227593	47	110.03
203	7.39	0.85	227147	47	111.52
187	18.72	0.91	175168	46	94.18
186	18.66	0.91	174719	45	93.88
186	18.64	0.91	174690	45	93.57
186	18.61	0.91	174559	45	94.11
187	18.73	0.91	174216	45	93.64
191	19.19	0.90	173537	45	93.76
184	18.44	0.91	172788	45	93.49
173	17.37	0.92	170811	45	93.12
163	16.34	0.93	170253	46	92.99
153	15.36	0.90	169065	46	92.92
150	15.07	0.86	169070	45	92.65
131	13.08	0.79	178341	45	91.77
116	11.59	0.72	185076	45	91.17
116	11.59	0.71	185469	45	91.05
123	12.31	0.74	185730	45	91.43
117	11.73	0.72	185016	45	91.23
145	14.48	0.72	188395	45	92.47
144	14.47	0.72	187576	45	92.29
143	14.37	0.73	187740	46	92.17
119	11.90	0.72	185504	45	91.19
119	11.90	0.72	185484	45	91.19
119	11.89	0.72	185256	45	91.16
111	11.15	0.74	128417	45	91.12
