Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
171	17.16	0.89	175001	45	94.49
171	17.15	0.89	174124	45	94.19
171	17.15	0.89	174248	45	94.05
154	15.39	0.92	167408	45	93.26
149	14.97	0.93	162171	45	92.84
141	14.09	0.93	161925	45	92.73
140	14.05	0.93	161847	45	92.57
140	14.08	0.93	161806	45	92.61
141	14.08	0.93	161524	45	92.70
140	13.99	0.93	161717	45	92.59
146	14.68	0.94	161678	45	92.98
167	16.73	0.92	162660	44	94.05
170	17.06	0.91	163796	45	93.70
169	16.93	0.90	163648	45	93.69
168	16.87	0.91	163641	45	93.84
163	16.33	0.92	163862	45	93.68
152	15.20	0.93	162819	45	93.00
144	14.48	0.94	161976	45	92.62
144	14.44	0.93	161696	45	92.65
144	14.47	0.93	161389	45	92.67
144	14.41	0.93	161271	45	92.65
144	14.44	0.93	161379	45	92.66
144	14.47	0.93	161562	45	92.70
149	14.95	0.95	160578	45	92.79
171	17.10	0.91	163887	45	93.85
171	17.17	0.91	162737	45	93.65
171	17.13	0.91	163152	45	93.95
171	17.15	0.91	163393	45	93.76
172	17.28	0.90	163533	45	93.74
163	16.31	0.91	163357	45	93.26
153	15.38	0.92	162917	45	93.01
151	15.09	0.92	161496	45	92.77
147	14.75	0.93	161487	45	92.65
146	14.68	0.92	161392	45	92.65
147	14.69	0.93	161460	45	92.76
147	14.70	0.93	161653	45	92.76
152	15.28	0.94	162056	45	92.96
147	14.76	0.93	159880	45	92.73
174	17.45	0.91	163568	45	93.83
175	17.54	0.91	162976	45	93.74
179	17.92	0.90	164255	45	93.70
175	17.53	0.91	163293	45	93.76
176	17.65	0.91	163585	45	93.91
177	17.78	0.93	163390	45	93.90
164	16.42	0.95	163391	45	93.25
153	15.38	0.96	163059	45	92.84
149	14.88	0.96	162139	45	92.68
149	14.93	0.96	161747	45	92.72
148	14.84	0.94	161928	45	92.70
148	14.81	0.94	160258	45	92.54
149	14.90	0.94	161566	45	92.63
155	15.53	0.94	161496	45	92.92
157	14.89	0.92	161642	45	94.22
267	9.19	0.81	219153	45	119.89
257	8.90	0.81	220991	45	119.52
192	7.21	0.84	218985	46	109.97
180	6.72	0.86	218267	46	109.13
182	6.77	0.86	217596	46	109.46
179	6.68	0.88	217778	46	109.59
181	6.78	0.89	217863	46	109.60
183	6.89	0.90	218101	46	109.95
180	6.74	0.90	217555	46	108.29
190	7.14	0.90	217490	46	108.35
175	17.49	0.91	163008	45	92.24
175	17.51	0.91	161340	45	92.52
174	17.41	0.92	162996	45	92.24
173	17.31	0.91	161125	45	92.04
173	17.37	0.92	162717	45	92.19
172	17.28	0.91	161399	45	92.22
172	17.24	0.91	161306	45	92.19
171	17.19	0.90	161157	45	92.43
173	17.35	0.89	160952	45	92.67
173	17.32	0.90	161112	45	92.36
172	17.27	0.90	160950	45	92.26
163	16.35	0.91	160482	45	92.85
156	15.64	0.92	159864	45	92.92
149	14.94	0.94	161049	45	92.77
151	15.09	0.94	161352	45	92.84
153	15.32	0.96	161392	45	92.93
150	15.01	0.96	161577	45	92.76
151	15.11	0.95	161308	45	92.84
138	13.87	0.87	164366	45	92.38
129	12.95	0.87	162724	45	92.18
165	16.51	0.78	175355	45	92.89
145	14.55	0.70	185246	45	91.94
145	14.50	0.70	185311	45	92.00
144	14.44	0.70	185836	45	91.94
144	14.46	0.70	185334	45	91.96
144	14.45	0.70	185186	45	91.89
137	13.70	0.70	185165	45	91.72
119	11.90	0.72	184548	45	91.25
118	11.82	0.73	185138	45	91.14
119	11.97	0.73	48797	45	90.90
