Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
146	14.67	0.90	142960	44	92.66
146	14.61	0.90	142763	44	92.42
150	15.06	0.89	142772	44	92.63
152	15.28	0.91	143107	44	92.30
174	17.43	0.88	143943	44	92.90
173	17.28	0.88	144839	44	92.89
172	17.28	0.88	144581	44	92.75
169	16.94	0.89	144323	44	92.68
157	15.72	0.89	144049	44	92.35
151	15.09	0.90	143281	44	92.55
149	14.95	0.90	143143	44	92.53
149	14.96	0.90	142306	44	92.44
149	14.91	0.90	142396	44	92.64
149	14.91	0.90	141964	44	92.46
149	14.92	0.90	142199	44	92.48
156	15.60	0.91	141540	44	92.51
185	18.51	0.86	155781	44	93.09
184	18.48	0.86	155407	44	92.81
184	18.46	0.86	155322	44	92.88
184	18.46	0.86	155250	44	92.78
169	16.97	0.87	155362	44	92.52
163	16.37	0.87	154562	44	92.63
160	16.04	0.87	152908	44	92.56
161	16.13	0.87	152706	44	92.42
162	16.17	0.86	153017	44	92.72
160	16.07	0.87	153024	44	92.48
160	16.02	0.87	153464	44	92.59
167	16.73	0.88	153893	44	92.60
183	15.48	0.83	160280	47	96.88
263	9.13	0.80	225384	45	120.31
205	7.47	0.83	225487	45	112.59
186	6.90	0.84	223841	45	110.06
185	6.88	0.84	223206	45	109.94
185	6.89	0.85	223528	45	109.79
184	6.86	0.85	223408	46	109.90
185	6.87	0.85	223552	45	110.13
185	6.88	0.85	223597	46	110.14
193	7.15	0.86	223523	46	111.26
184	18.41	0.86	153857	45	93.45
185	18.55	0.86	155663	44	93.40
184	18.48	0.86	155300	44	93.35
185	18.53	0.86	156249	44	93.17
169	16.89	0.87	155651	44	92.67
163	16.39	0.86	153997	44	92.69
161	16.15	0.86	152361	44	92.77
160	16.02	0.87	153437	44	92.68
161	16.10	0.87	152929	44	92.70
156	15.66	0.88	148074	44	92.67
158	15.81	0.88	150429	44	92.73
167	16.75	0.88	153554	44	92.78
202	14.34	0.82	171689	45	102.04
265	9.20	0.81	220468	45	120.54
202	7.39	0.83	225641	46	112.41
185	6.90	0.85	223544	46	110.25
185	6.89	0.85	223371	46	110.19
185	6.89	0.85	223575	46	110.20
186	6.93	0.84	223629	46	110.24
186	6.94	0.84	223345	46	110.59
188	7.00	0.84	222943	46	110.48
193	7.15	0.86	224023	46	111.38
184	18.42	0.85	156217	45	93.61
185	18.52	0.84	155459	45	93.21
185	18.55	0.84	155531	45	93.13
182	18.22	0.85	151106	44	93.23
184	18.43	0.85	156873	44	93.01
178	17.89	0.85	156437	44	92.85
168	16.81	0.86	155618	45	92.81
159	15.99	0.86	153713	45	92.69
159	15.91	0.86	153895	44	92.71
159	15.92	0.86	153722	44	92.63
159	15.95	0.87	153848	44	92.81
159	15.99	0.87	153898	44	92.57
163	16.39	0.87	153423	45	92.81
164	16.47	0.86	153502	44	92.82
244	11.61	0.79	191854	46	113.05
264	9.17	0.80	213570	46	120.58
211	7.63	0.82	226081	46	113.72
185	6.91	0.84	224010	46	110.37
184	6.89	0.84	224136	46	110.49
185	6.90	0.84	223981	46	110.39
185	6.91	0.84	223968	46	110.15
185	6.91	0.84	223763	47	110.38
186	6.94	0.83	223627	47	110.33
194	7.18	0.84	223079	47	111.28
185	18.49	0.85	156467	45	93.60
184	18.47	0.85	156402	45	93.21
185	18.49	0.85	155993	45	93.55
184	18.46	0.85	156073	45	93.50
184	18.44	0.85	156201	45	93.36
182	18.21	0.85	156488	45	93.37
168	16.81	0.86	156070	45	92.95
163	16.29	0.85	153962	44	92.64
161	16.13	0.85	154626	45	92.72
161	16.13	0.85	153571	45	92.81
161	16.18	0.85	153817	45	92.59
161	16.18	0.85	153741	45	92.70
159	15.91	0.86	154495	44	92.61
167	16.73	0.88	153556	44	93.08
222	13.16	0.80	179571	46	107.03
266	9.22	0.80	220076	46	120.85
220	7.93	0.82	226399	46	115.19
189	7.02	0.83	224823	47	110.89
184	6.88	0.84	223945	47	110.17
184	6.87	0.84	223796	47	109.98
184	6.87	0.84	224000	47	109.86
184	6.90	0.84	223776	47	109.76
184	6.91	0.84	223989	47	109.70
193	7.14	0.85	223009	47	110.69
177	17.70	0.89	169414	45	93.81
177	17.74	0.89	167659	45	93.62
176	17.67	0.89	168584	45	93.79
177	17.72	0.89	168545	45	93.72
177	17.73	0.89	168882	45	93.85
177	17.72	0.89	168761	45	93.83
166	16.60	0.90	167525	45	92.97
155	15.55	0.92	166772	45	92.64
155	15.50	0.89	159779	45	92.70
159	15.89	0.87	152784	45	92.72
158	15.86	0.87	152570	45	92.75
159	15.90	0.87	153111	45	92.62
158	15.86	0.87	152428	45	92.63
165	16.54	0.88	152931	45	93.17
195	14.61	0.81	160591	47	100.22
268	9.29	0.80	219261	47	120.75
239	8.45	0.81	226213	47	117.39
190	7.13	0.84	223896	47	110.78
183	6.91	0.84	223323	46	110.11
184	6.94	0.84	223563	47	110.09
183	6.90	0.84	223231	47	110.32
184	6.95	0.84	222442	47	110.39
184	6.93	0.84	223043	47	110.21
190	7.12	0.86	223202	47	111.39
178	17.86	0.90	168797	45	93.73
176	17.69	0.90	168538	45	93.79
177	17.68	0.89	168416	45	93.92
176	17.64	0.89	168181	45	93.73
177	17.70	0.89	168194	45	93.86
178	17.85	0.87	150733	45	93.96
165	16.56	0.88	143662	45	93.17
157	15.71	0.89	142701	45	92.84
150	15.04	0.91	141364	45	92.74
148	14.89	0.91	140648	45	92.41
149	14.97	0.91	139870	45	92.51
149	14.97	0.91	140473	45	92.58
149	14.98	0.91	140523	45	92.59
157	15.70	0.92	140939	45	92.60
149	14.96	0.91	139117	45	92.37
260	9.75	0.79	218263	47	119.68
254	8.86	0.78	225993	47	119.63
195	7.25	0.83	224310	47	111.53
184	6.93	0.84	222857	47	110.24
184	6.91	0.84	222779	47	110.56
185	6.93	0.84	222735	47	110.64
184	6.94	0.84	222505	48	110.63
184	6.92	0.84	222489	47	110.47
192	7.14	0.86	223083	47	111.73
181	18.08	0.87	153802	45	93.97
180	18.03	0.86	153814	45	93.80
180	18.02	0.86	154058	45	93.89
180	18.02	0.86	153893	45	93.94
180	18.01	0.87	154229	45	93.92
180	18.00	0.87	153972	45	93.88
172	17.21	0.87	153869	45	93.53
162	16.29	0.88	153666	45	92.71
157	15.78	0.88	152277	45	92.63
157	15.73	0.88	152120	45	92.73
157	15.74	0.88	151982	45	92.53
159	15.92	0.88	151727	45	92.62
154	15.43	0.88	151927	45	92.66
162	16.20	0.89	151782	45	92.95
141	14.10	0.78	159758	45	92.08
145	14.53	0.67	167210	45	92.34
145	14.56	0.66	167296	45	92.22
145	14.56	0.66	167299	45	92.34
146	14.65	0.66	167173	45	92.34
145	14.55	0.66	167513	45	92.15
145	14.56	0.66	167400	45	92.20
143	14.30	0.66	167394	45	91.97
128	12.87	0.65	167198	45	91.34
122	12.24	0.64	165720	45	90.92
121	12.17	0.64	165056	45	90.84
121	12.12	0.64	165227	45	90.88
121	12.11	0.64	164962	45	90.95
121	12.12	0.64	165422	45	90.81
121	12.16	0.64	165625	45	90.94
129	12.92	0.68	165587	45	91.23
121	12.14	0.65	165089	45	91.02
122	12.22	0.64	165273	45	91.00
122	12.23	0.64	74598	45	90.76
