Avg_MHz	Busy%	IPC	IRQ	PkgTmp	PkgWatt
189	18.15	0.84	166759	45	101.22
184	18.40	0.84	154057	45	93.54
185	18.54	0.84	154661	45	93.51
182	18.21	0.84	154610	45	93.54
161	16.10	0.86	152223	45	92.82
158	15.82	0.86	151988	45	92.30
157	15.75	0.86	152505	45	92.49
158	15.80	0.86	152202	45	92.46
158	15.79	0.86	152280	45	92.52
157	15.75	0.86	152250	45	92.42
159	15.91	0.86	152485	45	92.52
160	15.99	0.85	151878	45	92.77
160	16.10	0.84	150628	45	92.48
160	16.07	0.84	152395	45	92.67
153	15.37	0.87	141851	45	92.59
154	15.46	0.87	139026	45	92.46
158	15.82	0.85	145710	45	92.78
161	16.12	0.84	151171	45	92.64
160	16.05	0.84	150763	45	92.65
162	16.20	0.85	151183	45	92.72
160	16.09	0.86	151867	46	92.60
161	16.08	0.85	151611	45	92.83
161	16.20	0.85	150788	45	92.57
161	16.11	0.85	150587	45	92.68
161	16.20	0.85	151723	45	92.58
160	16.06	0.85	151068	45	92.70
159	15.95	0.84	151999	45	92.58
159	15.94	0.83	150920	45	92.77
159	15.94	0.84	152316	45	92.49
160	16.00	0.84	152391	45	92.59
160	16.02	0.85	152620	45	92.62
161	16.12	0.86	152273	45	92.69
160	16.09	0.86	152265	45	92.64
161	16.10	0.86	151452	45	92.69
161	16.12	0.86	152829	45	92.82
160	16.07	0.86	152108	45	92.72
160	16.07	0.85	150892	45	92.69
161	16.14	0.85	151392	45	92.58
159	15.96	0.86	152429	45	92.77
160	16.06	0.86	152383	45	92.79
160	16.10	0.86	152065	45	92.47
160	16.01	0.86	152509	45	92.87
160	16.07	0.86	152447	45	92.70
160	16.01	0.86	152376	45	92.55
160	16.03	0.85	152641	45	92.69
159	15.99	0.85	152245	45	92.61
159	15.96	0.84	151653	45	92.72
158	15.90	0.84	152143	45	92.42
160	16.02	0.84	152542	45	92.70
160	16.03	0.83	150743	45	92.58
159	15.95	0.84	150408	45	92.50
159	15.99	0.83	150136	45	92.53
160	16.02	0.83	149406	45	92.49
160	15.97	0.83	150525	45	92.75
161	16.10	0.83	151173	45	92.51
160	16.02	0.84	151457	45	92.63
160	16.02	0.86	152222	45	92.59
160	16.05	0.86	152363	45	92.59
159	15.97	0.85	152747	45	92.76
161	16.13	0.86	152838	45	92.59
159	15.92	0.86	152332	45	92.49
160	16.02	0.86	152456	45	92.68
159	15.94	0.85	152346	45	92.69
160	16.06	0.85	151531	45	92.87
160	16.08	0.85	152261	45	92.43
159	15.93	0.85	152400	45	92.76
160	16.04	0.85	150584	45	92.49
160	16.07	0.84	150411	45	92.57
158	15.88	0.84	150232	45	92.45
160	16.06	0.83	150419	45	92.59
159	15.91	0.82	150140	45	92.57
159	15.92	0.82	150244	46	92.59
159	15.97	0.83	150330	45	92.56
160	16.05	0.83	150233	45	92.53
159	15.95	0.84	150200	45	92.45
160	15.97	0.84	152458	45	92.73
162	16.27	0.86	151677	45	92.55
160	16.03	0.86	152062	45	92.59
160	16.05	0.86	152410	45	92.45
159	15.98	0.86	152475	45	92.54
159	15.91	0.86	152551	45	92.71
159	15.98	0.86	152252	45	92.63
158	15.89	0.86	152001	45	92.47
160	16.02	0.86	152345	45	92.60
160	16.02	0.86	152380	45	92.54
159	15.97	0.86	152219	45	92.62
159	15.94	0.86	152148	45	92.37
159	15.92	0.86	152344	45	92.48
159	15.94	0.86	152521	45	92.51
159	15.99	0.86	152275	45	92.53
159	15.97	0.86	152433	45	92.52
161	16.13	0.85	151342	45	92.75
159	15.99	0.86	152276	45	92.50
160	16.01	0.86	152431	45	92.63
159	15.98	0.86	152490	45	92.55
160	16.00	0.86	152178	45	92.59
160	16.08	0.86	152786	45	92.59
160	15.99	0.86	152536	45	92.62
160	16.05	0.86	152360	45	92.52
160	16.02	0.86	151085	45	92.68
159	15.97	0.86	150768	45	92.60
161	16.11	0.85	150747	45	92.63
160	16.07	0.86	152213	45	92.53
160	16.04	0.86	152116	45	92.53
160	16.00	0.86	152428	45	92.69
160	15.99	0.86	152286	45	92.56
161	16.09	0.86	152524	45	92.66
160	16.07	0.86	152217	45	92.54
160	16.08	0.86	152372	45	92.62
160	16.05	0.86	152402	45	92.62
160	16.01	0.86	152196	45	92.60
161	16.12	0.86	152291	45	92.71
160	16.04	0.86	152259	45	92.58
160	16.02	0.86	152288	45	92.60
160	16.04	0.86	152156	45	92.57
